variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionKNNRetainRatio,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,problem,family,run,seed,N,D,maxFE,target_FE,actual_FE,gen,has_GAN,AF_size,AI_size,BoundaryHit_all,ObjInterfaceScore,RefCov,DuplicateRate,GAN_to_Segment_Dist50,GAN_to_Segment_Dist90,GAN_to_Decision_Segment_Dist50,GAN_to_Decision_Segment_Dist90,GAN_to_AF_Dist90,AF_Cover_epsilon,AF_CoverEpsilon,PairCover_epsilon,PairCoverEpsilon,LargestClusterRate_epsilon,EffectiveClusterCount_epsilon,ClusterEpsilon,RawGANOutsideStandardRangeCount,RawGANFeasibleRate,InjectedCount,GAN_to_AF_ObjNN_mean,GAN_to_AF_ObjNN_median,GAN_to_AF_ObjNN_p90,GAN_to_AF_DecNN_mean,GAN_to_AF_DecNN_median,GAN_to_AF_DecNN_p90,RawGANVarClipRate
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,1,1,100,30,100000,10000,10100,44,1,31,31,0.895,0.19339909220672,0.83,0,0.100701236177992,0.361304120356877,0.0191641765352474,0.041896524427747,0.361304120356877,0.612903225806452,0.05,0.612903225806452,0.05,0.85,1.38197899391929,0.05,0,0.355,NaN,0.193937210147904,0.12071492829623,0.361304120356877,0.0243724844710045,0.0213451094572774,0.0429669488918251,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,1,1,100,30,100000,30000,30100,124,1,66,66,0.91,0.463843442906966,0.65,0,0.00259809393835586,0.0554684108385351,0.00763962547526642,0.0177859081523072,0.0596296459837598,0.651515151515151,0.05,0.651515151515151,0.05,1,1,0.05,0,0.625,NaN,0.02031066240379,0.00939949392263742,0.0596296459837598,0.00934852447647187,0.00797033642528561,0.0180065360674654,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,1,1,100,30,100000,50000,50100,204,1,90,90,1,0.403694380711625,0.53,0,0.000992183982220427,0.0171714276677859,0.00488565243008336,0.00939894020003948,0.0195630782840598,0.811111111111111,0.05,0.811111111111111,0.05,0.795,1.52776716828355,0.05,0,0.705,NaN,0.007621113869599,0.00279015000889738,0.0195630782840598,0.00614371228601107,0.00509862869108804,0.00974747693201979,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,1,1,100,30,100000,70000,70100,284,1,112,112,1,0.266689191464778,0.54,0,0.000297395632805928,0.0165867064842691,0.00484394517251027,0.0150235221146279,0.0182232600641732,0.785714285714286,0.05,0.839285714285714,0.05,0.705,1.73716668114306,0.05,0,0.79,NaN,0.00577803756664751,0.00148074007385898,0.0182232600641732,0.00727389377028806,0.00527241077856491,0.0150235221146279,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,1,1,100,30,100000,100000,100100,404,1,122,122,0.945,0.26918618700313,0.48,0,0.00603446364231739,0.0234722691639525,0.0100514657049659,0.0174245774291209,0.0238175359041685,0.655737704918033,0.05,0.688524590163934,0.05,0.465,2.42424242424242,0.05,0,0.795,NaN,0.0148972964236395,0.00699042525518222,0.0238175359041685,0.0119274738775762,0.0101906574481727,0.0174664338669566,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,2,2,100,30,100000,10000,10000,44,1,20,20,0.105,0.0397941979517228,0.73,0,0.251653634040818,0.782237871786044,0.0493526089217145,0.0600481141354556,0.782237871786044,0.4,0.05,0.5,0.05,0.675,2.1346995410396,0.05,1,0.5,NaN,0.340816016223183,0.263518170959247,0.782237871786044,0.0488145254644302,0.0495245169701882,0.0601430096696744,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,2,2,100,30,100000,30000,30000,124,1,89,89,0.74,0.259449100789866,0.75,0,0.0152702040008316,0.0547137910214795,0.0172901021812096,0.0270701549975754,0.0580127764670302,0.561797752808989,0.05,0.561797752808989,0.05,0.995,1.01004999747487,0.05,0,0.5,NaN,0.0262823800243329,0.0186781302123225,0.0580127764670302,0.0197178917284454,0.0176956883907456,0.0270701549975754,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,2,2,100,30,100000,50000,50000,204,1,93,93,0.845,0.41753793080758,0.76,0,0.00731232830574358,0.0703536240718247,0.0128835880639231,0.0304327868198701,0.0783546549410008,0.612903225806452,0.05,0.612903225806452,0.05,0.995,1.01004999747487,0.05,0,0.63,NaN,0.0252566695943334,0.00935144443457555,0.0783546549410008,0.0167445281079934,0.0132316199559995,0.0312684841132202,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,2,2,100,30,100000,70000,70000,284,1,110,110,0.87,0.54924303439553,0.66,0,0.00990770234482441,0.0592436166936686,0.0120198719487672,0.0246164050125363,0.0707136019206499,0.636363636363636,0.05,0.636363636363636,0.05,0.67,1.82365277651135,0.05,0,0.585,NaN,0.0252182624107978,0.0114508917825437,0.0707136019206499,0.0150503452293209,0.0131224587769983,0.0265029468333695,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,2,2,100,30,100000,100000,100000,404,1,135,135,0.955,0.296860306892208,0.53,0,0.00512142169496774,0.0265278939340663,0.0110121255954035,0.0227122608409657,0.0295189325751826,0.622222222222222,0.05,0.637037037037037,0.05,0.52,2.49128051818635,0.05,0,0.775,NaN,0.0117650526434542,0.00635751527249086,0.0295189325751826,0.0135450644273878,0.0114129592696321,0.0227802500960671,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,3,3,100,30,100000,10000,10200,45,1,32,32,0.455,0.0405587487923397,0.75,0,0.085020898050451,0.223574101355272,0.0185863587141157,0.0269573013865675,0.231273865840985,0.65625,0.05,0.71875,0.05,0.995,1.01004999747487,0.05,0,0.235,NaN,0.0979769439106413,0.0925422397814896,0.231273865840985,0.0287818826443801,0.0287242257130937,0.0375706171546287,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,3,3,100,30,100000,30000,30200,125,1,87,87,0.8,0.169730112277165,0.72,0,0.0275860948659237,0.0967086073602413,0.0199564583091376,0.0351075650433468,0.098641675578665,0.609195402298851,0.05,0.620689655172414,0.05,0.885,1.27429117553361,0.05,0,0.445,NaN,0.0475984630860301,0.0289706185540973,0.098641675578665,0.0247757262447333,0.0216110592827177,0.0385562800708688,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,3,3,100,30,100000,50000,50200,205,1,117,117,0.87,0.488877986910881,0.72,0,0.00746276683110872,0.0595143725289682,0.0109004686226852,0.0323611552851807,0.059664898118152,0.564102564102564,0.05,0.564102564102564,0.05,0.985,1.03060908997217,0.05,3,0.555,NaN,0.12529226657301,0.00949845591848043,0.059664898118152,0.0194365542164261,0.0114501838083778,0.0337546708357276,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,3,3,100,30,100000,70000,70200,285,1,138,138,0.895,0.48257905817102,0.62,0,0.00300437395020897,0.0548154660100623,0.00889768850003523,0.02154983376304,0.0808939642855803,0.673913043478261,0.05,0.673913043478261,0.05,0.51,2.72702481592582,0.05,0,0.65,NaN,0.0282807073555219,0.00443911092902605,0.0808939642855803,0.0119350997141077,0.00903869519328742,0.0222700187553528,0
C4_keep60,ref_af_nd,af_not_dominates_ai,none,neighbor4,condition_knn,0.6,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,LIRCMOP_BC,3,3,100,30,100000,100000,100200,405,1,126,126,0.995,0.294399309793171,0.52,0,0.00126680396439174,0.0135223848188566,0.00467308263914922,0.00965034776979288,0.0161635794896047,0.634920634920635,0.05,0.650793650793651,0.05,0.505,2.808199943836,0.05,0,0.785,NaN,0.0062825865194786,0.00315845827429591,0.0161635794896047,0.00693357937543032,0.0053204951634751,0.0105600178042714,0
