FE,IGD,HV,guidedSelected,problem,seed,prefixFE,mode
73600,0.00820469364132158,0.293750233761098,0,LIRCMOP8_BC,2,70000,midpoint
73800,0.00822348852597516,0.293735963733874,0,LIRCMOP8_BC,2,70000,midpoint
74000,0.00817743108958863,0.293768481244327,0,LIRCMOP8_BC,2,70000,midpoint
74200,0.00817743108958863,0.293768481244327,0,LIRCMOP8_BC,2,70000,midpoint
74400,0.00817743108958863,0.293768481244327,0,LIRCMOP8_BC,2,70000,midpoint
74600,0.00820559657559602,0.29375184635136,0,LIRCMOP8_BC,2,70000,midpoint
74800,0.00820559657559602,0.29375184635136,0,LIRCMOP8_BC,2,70000,midpoint
75000,0.00820559657559602,0.29375184635136,0,LIRCMOP8_BC,2,70000,midpoint
70000,0.00814867655828574,0.293768972845535,0,LIRCMOP8_BC,2,70000,pair_only
70200,0.00814867655828574,0.293768972845535,20,LIRCMOP8_BC,2,70000,pair_only
70400,0.00814867655828574,0.293768972845535,0,LIRCMOP8_BC,2,70000,pair_only
70600,0.00814867655828574,0.293768972845535,0,LIRCMOP8_BC,2,70000,pair_only
70800,0.00814867655828574,0.293768972845535,0,LIRCMOP8_BC,2,70000,pair_only
71000,0.00811091818222149,0.293798284575475,0,LIRCMOP8_BC,2,70000,pair_only
71200,0.00813551141834504,0.293780591122416,0,LIRCMOP8_BC,2,70000,pair_only
71400,0.00813551141834504,0.293780591122416,0,LIRCMOP8_BC,2,70000,pair_only
71600,0.00813551141834504,0.293780591122416,0,LIRCMOP8_BC,2,70000,pair_only
71800,0.00806620791913424,0.293828703824067,0,LIRCMOP8_BC,2,70000,pair_only
72000,0.008122499005317,0.293801277746056,0,LIRCMOP8_BC,2,70000,pair_only
72200,0.008122499005317,0.293801277746056,0,LIRCMOP8_BC,2,70000,pair_only
72400,0.008122499005317,0.293801277746056,0,LIRCMOP8_BC,2,70000,pair_only
72600,0.00820687357090609,0.293776622484626,0,LIRCMOP8_BC,2,70000,pair_only
72800,0.00820848616252709,0.293775444912237,0,LIRCMOP8_BC,2,70000,pair_only
73000,0.00820848616252709,0.293775444912237,0,LIRCMOP8_BC,2,70000,pair_only
73200,0.00820662242816165,0.293776915478813,0,LIRCMOP8_BC,2,70000,pair_only
73400,0.00817958769830782,0.293806245620952,0,LIRCMOP8_BC,2,70000,pair_only
73600,0.00817958769830782,0.293806245620952,0,LIRCMOP8_BC,2,70000,pair_only
73800,0.00817958769830782,0.293806245620952,0,LIRCMOP8_BC,2,70000,pair_only
74000,0.00817958769830782,0.293806245620952,0,LIRCMOP8_BC,2,70000,pair_only
74200,0.00819633887149525,0.293800407508718,0,LIRCMOP8_BC,2,70000,pair_only
74400,0.00819633887149525,0.293800407508718,0,LIRCMOP8_BC,2,70000,pair_only
74600,0.00821955735676846,0.293786157616332,0,LIRCMOP8_BC,2,70000,pair_only
74800,0.00816736955994982,0.293798391264163,0,LIRCMOP8_BC,2,70000,pair_only
75000,0.00816736955994982,0.293798391264163,0,LIRCMOP8_BC,2,70000,pair_only
70000,0.00814867655828574,0.293768972845535,0,LIRCMOP8_BC,2,70000,raw
70200,0.00814867655828574,0.293768972845535,20,LIRCMOP8_BC,2,70000,raw
70400,0.00814867655828574,0.293768972845535,0,LIRCMOP8_BC,2,70000,raw
70600,0.00814867655828574,0.293768972845535,0,LIRCMOP8_BC,2,70000,raw
70800,0.00814867655828574,0.293768972845535,0,LIRCMOP8_BC,2,70000,raw
71000,0.00814867655828574,0.293768972845535,0,LIRCMOP8_BC,2,70000,raw
71200,0.00814863416169233,0.29376939514402,0,LIRCMOP8_BC,2,70000,raw
71400,0.00814867316485085,0.293768072205394,0,LIRCMOP8_BC,2,70000,raw
71600,0.0081257016892833,0.293765612486887,0,LIRCMOP8_BC,2,70000,raw
71800,0.00806920269121714,0.293771837982931,0,LIRCMOP8_BC,2,70000,raw
72000,0.00806920269121714,0.293771837982931,0,LIRCMOP8_BC,2,70000,raw
72200,0.00806216947704207,0.293776690806993,0,LIRCMOP8_BC,2,70000,raw
72400,0.00806216947704207,0.293776690806993,0,LIRCMOP8_BC,2,70000,raw
72600,0.00806216947704207,0.293776690806993,0,LIRCMOP8_BC,2,70000,raw
72800,0.00806371155174723,0.293764996707173,0,LIRCMOP8_BC,2,70000,raw
73000,0.00806371155174723,0.293764996707173,0,LIRCMOP8_BC,2,70000,raw
73200,0.00804131755332558,0.293789089899665,0,LIRCMOP8_BC,2,70000,raw
73400,0.00804131755332558,0.293789089899665,0,LIRCMOP8_BC,2,70000,raw
73600,0.00804131755332558,0.293789089899665,0,LIRCMOP8_BC,2,70000,raw
73800,0.00804131755332558,0.293789089899665,0,LIRCMOP8_BC,2,70000,raw
74000,0.00803148149566474,0.293800684636396,0,LIRCMOP8_BC,2,70000,raw
74200,0.00801308079188097,0.293808567720715,0,LIRCMOP8_BC,2,70000,raw
74400,0.00804325122778832,0.293788019116827,0,LIRCMOP8_BC,2,70000,raw
74600,0.00804325122778832,0.293788019116827,0,LIRCMOP8_BC,2,70000,raw
74800,0.00804325122778832,0.293788019116827,0,LIRCMOP8_BC,2,70000,raw
75000,0.00807725771498929,0.293775400356615,0,LIRCMOP8_BC,2,70000,raw
50000,0.0515678417542785,0.270006834908039,0,LIRCMOP8_BC,3,50000,de
50200,0.0432604515703276,0.273776121401268,0,LIRCMOP8_BC,3,50000,de
50400,0.0429376501132579,0.273915347059271,0,LIRCMOP8_BC,3,50000,de
50600,0.0425207333958019,0.274179255144937,0,LIRCMOP8_BC,3,50000,de
50800,0.0424947882779495,0.274220610091463,0,LIRCMOP8_BC,3,50000,de
51000,0.0370523111073998,0.275435533910487,0,LIRCMOP8_BC,3,50000,de
51200,0.0368535232416803,0.275570885690422,0,LIRCMOP8_BC,3,50000,de
51400,0.0270379499832016,0.28079730899545,0,LIRCMOP8_BC,3,50000,de
51600,0.0269389372341969,0.281163398077553,0,LIRCMOP8_BC,3,50000,de
51800,0.0212461440336445,0.285811438274795,0,LIRCMOP8_BC,3,50000,de
52000,0.017574420889546,0.287687590328918,0,LIRCMOP8_BC,3,50000,de
52200,0.0175868384217629,0.287781616666553,0,LIRCMOP8_BC,3,50000,de
52400,0.0175365264209589,0.288404396363832,0,LIRCMOP8_BC,3,50000,de
52600,0.0171153137263757,0.289146564432806,0,LIRCMOP8_BC,3,50000,de
52800,0.0171090258489861,0.289152530892328,0,LIRCMOP8_BC,3,50000,de
53000,0.0170855254923637,0.289161516821925,0,LIRCMOP8_BC,3,50000,de
53200,0.0167651881371114,0.289390889842251,0,LIRCMOP8_BC,3,50000,de
53400,0.016403353846889,0.289598404837794,0,LIRCMOP8_BC,3,50000,de
53600,0.0145784545597423,0.290331616829164,0,LIRCMOP8_BC,3,50000,de
53800,0.0140206328891172,0.290544247986826,0,LIRCMOP8_BC,3,50000,de
54000,0.0140206328891172,0.290544247986826,0,LIRCMOP8_BC,3,50000,de
54200,0.0140545900416161,0.290521378813252,0,LIRCMOP8_BC,3,50000,de
54400,0.0140545900416161,0.290521378813252,0,LIRCMOP8_BC,3,50000,de
54600,0.0140545900416161,0.290521378813252,0,LIRCMOP8_BC,3,50000,de
54800,0.0135951277695227,0.290819604920906,0,LIRCMOP8_BC,3,50000,de
55000,0.0123062617781377,0.291428231391778,0,LIRCMOP8_BC,3,50000,de
50000,0.0515678417542785,0.270006834908039,0,LIRCMOP8_BC,3,50000,midpoint
50200,0.0432604515703276,0.273776121401268,20,LIRCMOP8_BC,3,50000,midpoint
50400,0.0386667495866978,0.274876332328008,0,LIRCMOP8_BC,3,50000,midpoint
50600,0.0386667495866978,0.274885222774106,0,LIRCMOP8_BC,3,50000,midpoint
50800,0.0309762373549221,0.278162469436978,0,LIRCMOP8_BC,3,50000,midpoint
51000,0.0309262673737626,0.278180701672898,0,LIRCMOP8_BC,3,50000,midpoint
51200,0.0305462282723931,0.278442329754425,0,LIRCMOP8_BC,3,50000,midpoint
51400,0.0305462282723931,0.278442329754425,0,LIRCMOP8_BC,3,50000,midpoint
51600,0.0305150923026975,0.278453063337671,0,LIRCMOP8_BC,3,50000,midpoint
51800,0.029215227480078,0.27946459603783,0,LIRCMOP8_BC,3,50000,midpoint
52000,0.0290523329488639,0.279551428098739,0,LIRCMOP8_BC,3,50000,midpoint
52200,0.0233383859029593,0.283223081052865,0,LIRCMOP8_BC,3,50000,midpoint
52400,0.0199803011779332,0.285257355556863,0,LIRCMOP8_BC,3,50000,midpoint
52600,0.0172037608370218,0.286606023396441,0,LIRCMOP8_BC,3,50000,midpoint
52800,0.0155831504049133,0.287157878737395,0,LIRCMOP8_BC,3,50000,midpoint
53000,0.015138582933797,0.289965593599753,0,LIRCMOP8_BC,3,50000,midpoint
53200,0.0147763917909961,0.290344797181755,0,LIRCMOP8_BC,3,50000,midpoint
53400,0.0142906814865052,0.290586804564263,0,LIRCMOP8_BC,3,50000,midpoint
53600,0.0137977994845999,0.291173344117323,0,LIRCMOP8_BC,3,50000,midpoint
53800,0.0128557736954092,0.291540605137227,0,LIRCMOP8_BC,3,50000,midpoint
54000,0.0128557736954092,0.291540605137227,0,LIRCMOP8_BC,3,50000,midpoint
54200,0.0124059661508022,0.291740666027294,0,LIRCMOP8_BC,3,50000,midpoint
54400,0.0123488451592714,0.291772268882281,0,LIRCMOP8_BC,3,50000,midpoint
54600,0.0122483691843007,0.291768389635881,0,LIRCMOP8_BC,3,50000,midpoint
54800,0.0122485230711214,0.291776508575794,0,LIRCMOP8_BC,3,50000,midpoint
55000,0.0122024552365884,0.291779842484724,0,LIRCMOP8_BC,3,50000,midpoint
50000,0.0515678417542785,0.270006834908039,0,LIRCMOP8_BC,3,50000,pair_only
50200,0.0432604515703276,0.273776121401268,20,LIRCMOP8_BC,3,50000,pair_only
50400,0.0432604515703276,0.273776121401268,0,LIRCMOP8_BC,3,50000,pair_only
50600,0.0426449460311523,0.274156856413177,0,LIRCMOP8_BC,3,50000,pair_only
50800,0.0424338240000319,0.274258443847232,0,LIRCMOP8_BC,3,50000,pair_only
51000,0.0368857801233267,0.275212609120251,0,LIRCMOP8_BC,3,50000,pair_only
51200,0.0368857801233267,0.275212609120251,0,LIRCMOP8_BC,3,50000,pair_only
51400,0.0284154054471385,0.279615028362649,0,LIRCMOP8_BC,3,50000,pair_only
51600,0.0283983321319668,0.279622163321926,0,LIRCMOP8_BC,3,50000,pair_only
51800,0.0272377168149563,0.281421356088807,0,LIRCMOP8_BC,3,50000,pair_only
52000,0.0268847618331388,0.28240162448999,0,LIRCMOP8_BC,3,50000,pair_only
52200,0.0263719986754153,0.283329109572155,0,LIRCMOP8_BC,3,50000,pair_only
52400,0.0236209482234001,0.284855716543315,0,LIRCMOP8_BC,3,50000,pair_only
52600,0.0233559965306963,0.284960649509359,0,LIRCMOP8_BC,3,50000,pair_only
52800,0.019813070584323,0.287262835189916,0,LIRCMOP8_BC,3,50000,pair_only
53000,0.0198728398950111,0.287243444521795,0,LIRCMOP8_BC,3,50000,pair_only
53200,0.0199563470710718,0.287264515138116,0,LIRCMOP8_BC,3,50000,pair_only
53400,0.0180419724412874,0.289084745166019,0,LIRCMOP8_BC,3,50000,pair_only
53600,0.0179776038856732,0.289109118758317,0,LIRCMOP8_BC,3,50000,pair_only
53800,0.0178017717121378,0.289282142054087,0,LIRCMOP8_BC,3,50000,pair_only
54000,0.0172709057012148,0.289470427824015,0,LIRCMOP8_BC,3,50000,pair_only
54200,0.01642448366528,0.289947808670762,0,LIRCMOP8_BC,3,50000,pair_only
54400,0.0160871681625815,0.290121420084391,0,LIRCMOP8_BC,3,50000,pair_only
54600,0.0154336194130759,0.290218538106721,0,LIRCMOP8_BC,3,50000,pair_only
54800,0.0152697042381358,0.290261624525659,0,LIRCMOP8_BC,3,50000,pair_only
55000,0.0152329488314745,0.290319533525002,0,LIRCMOP8_BC,3,50000,pair_only
50000,0.0515678417542785,0.270006834908039,0,LIRCMOP8_BC,3,50000,raw
50200,0.0432604515703276,0.273776121401268,20,LIRCMOP8_BC,3,50000,raw
50400,0.042921194978821,0.273926919771613,0,LIRCMOP8_BC,3,50000,raw
50600,0.042869650680562,0.273972188675013,0,LIRCMOP8_BC,3,50000,raw
50800,0.0351483314491027,0.276410743945173,0,LIRCMOP8_BC,3,50000,raw
51000,0.0351288099903232,0.276421350058696,0,LIRCMOP8_BC,3,50000,raw
51200,0.0344054736217885,0.276559798860963,0,LIRCMOP8_BC,3,50000,raw
51400,0.0331441145877714,0.277213292520918,0,LIRCMOP8_BC,3,50000,raw
51600,0.0330748753686375,0.277399323273135,0,LIRCMOP8_BC,3,50000,raw
51800,0.033129688772281,0.27749498022443,0,LIRCMOP8_BC,3,50000,raw
52000,0.0247776689660805,0.283886809461781,0,LIRCMOP8_BC,3,50000,raw
52200,0.024757234199602,0.283914934561654,0,LIRCMOP8_BC,3,50000,raw
52400,0.0222131297041097,0.285377778278761,0,LIRCMOP8_BC,3,50000,raw
52600,0.0221596864862662,0.285438014104309,0,LIRCMOP8_BC,3,50000,raw
52800,0.0221596864862662,0.285438014104309,0,LIRCMOP8_BC,3,50000,raw
53000,0.0193306364866041,0.286768617910685,0,LIRCMOP8_BC,3,50000,raw
53200,0.0193156528224386,0.286769710340584,0,LIRCMOP8_BC,3,50000,raw
53400,0.0148296629511499,0.289465852367416,0,LIRCMOP8_BC,3,50000,raw
53600,0.0147697474362242,0.289645360307958,0,LIRCMOP8_BC,3,50000,raw
53800,0.0147697474362242,0.290106807262216,0,LIRCMOP8_BC,3,50000,raw
54000,0.0139721911632506,0.290822521526189,0,LIRCMOP8_BC,3,50000,raw
54200,0.0126490132229018,0.291444893225414,0,LIRCMOP8_BC,3,50000,raw
54400,0.0122942369855849,0.291601076744744,0,LIRCMOP8_BC,3,50000,raw
54600,0.0122778077359103,0.291625188820488,0,LIRCMOP8_BC,3,50000,raw
54800,0.0123183599121609,0.291624251711913,0,LIRCMOP8_BC,3,50000,raw
55000,0.0117844323080448,0.29188298420872,0,LIRCMOP8_BC,3,50000,raw
70000,0.0097016774682371,0.293227195178212,0,LIRCMOP8_BC,3,70000,de
70200,0.00974221773989189,0.293197901981076,0,LIRCMOP8_BC,3,70000,de
70400,0.00974221773989189,0.293197901981076,0,LIRCMOP8_BC,3,70000,de
70600,0.00974221773989189,0.293197901981076,0,LIRCMOP8_BC,3,70000,de
70800,0.00971550217869767,0.293206773565367,0,LIRCMOP8_BC,3,70000,de
71000,0.0097112803658881,0.293210527628718,0,LIRCMOP8_BC,3,70000,de
71200,0.00965758071660019,0.293237816871856,0,LIRCMOP8_BC,3,70000,de
71400,0.00959050542809945,0.293246983008246,0,LIRCMOP8_BC,3,70000,de
71600,0.00952182221927906,0.293285733902842,0,LIRCMOP8_BC,3,70000,de
71800,0.0094757094100888,0.293332423047362,0,LIRCMOP8_BC,3,70000,de
72000,0.00936698174378911,0.293343339987406,0,LIRCMOP8_BC,3,70000,de
72200,0.00935115225737491,0.293335238148894,0,LIRCMOP8_BC,3,70000,de
72400,0.00929353895206771,0.293354411194084,0,LIRCMOP8_BC,3,70000,de
72600,0.0092417433479658,0.293401729144346,0,LIRCMOP8_BC,3,70000,de
72800,0.0092417433479658,0.293403425919221,0,LIRCMOP8_BC,3,70000,de
73000,0.0092417433479658,0.293403425919221,0,LIRCMOP8_BC,3,70000,de
73200,0.00912135978521027,0.293429535272436,0,LIRCMOP8_BC,3,70000,de
73400,0.0091740189885937,0.293432702706611,0,LIRCMOP8_BC,3,70000,de
73600,0.00909402364393373,0.293495895333427,0,LIRCMOP8_BC,3,70000,de
73800,0.00909247771685793,0.293522852513908,0,LIRCMOP8_BC,3,70000,de
74000,0.00909247771685793,0.293522852513908,0,LIRCMOP8_BC,3,70000,de
74200,0.00908101723215515,0.293529794906222,0,LIRCMOP8_BC,3,70000,de
74400,0.00908101723215515,0.293529794906222,0,LIRCMOP8_BC,3,70000,de
74600,0.00901450070718104,0.293581348986413,0,LIRCMOP8_BC,3,70000,de
74800,0.00898011126048277,0.293596849729343,0,LIRCMOP8_BC,3,70000,de
75000,0.00895770439882799,0.293618922976805,0,LIRCMOP8_BC,3,70000,de
70000,0.0097016774682371,0.293227195178212,0,LIRCMOP8_BC,3,70000,midpoint
70200,0.0097016774682371,0.293227195178212,20,LIRCMOP8_BC,3,70000,midpoint
70400,0.0097016774682371,0.293227195178212,0,LIRCMOP8_BC,3,70000,midpoint
70600,0.00964975233816407,0.293256182927927,0,LIRCMOP8_BC,3,70000,midpoint
70800,0.00977472119729013,0.293214831281112,0,LIRCMOP8_BC,3,70000,midpoint
71000,0.00977472119729013,0.293214831281112,0,LIRCMOP8_BC,3,70000,midpoint
71200,0.00977472119729013,0.293214831281112,0,LIRCMOP8_BC,3,70000,midpoint
71400,0.00974416221651194,0.293226084328296,0,LIRCMOP8_BC,3,70000,midpoint
71600,0.00978385402398012,0.2932267079296,0,LIRCMOP8_BC,3,70000,midpoint
71800,0.00976916014371308,0.293231963104824,0,LIRCMOP8_BC,3,70000,midpoint
72000,0.00971005778379631,0.293272980660504,0,LIRCMOP8_BC,3,70000,midpoint
72200,0.00966374420619097,0.29330360458924,0,LIRCMOP8_BC,3,70000,midpoint
72400,0.0095082463343195,0.293367532816257,0,LIRCMOP8_BC,3,70000,midpoint
72600,0.00943576296250396,0.293454021291529,0,LIRCMOP8_BC,3,70000,midpoint
72800,0.00943576296250396,0.293454021291529,0,LIRCMOP8_BC,3,70000,midpoint
73000,0.0094309770214708,0.29345829077593,0,LIRCMOP8_BC,3,70000,midpoint
73200,0.00943902182524388,0.293455954938666,0,LIRCMOP8_BC,3,70000,midpoint
73400,0.00955700653752753,0.293423715372008,0,LIRCMOP8_BC,3,70000,midpoint
73600,0.00952446990511933,0.293391776233609,0,LIRCMOP8_BC,3,70000,midpoint
73800,0.00952446990511933,0.293391776233609,0,LIRCMOP8_BC,3,70000,midpoint
74000,0.00951525864213898,0.293394617903744,0,LIRCMOP8_BC,3,70000,midpoint
74200,0.00951525864213898,0.293394617903744,0,LIRCMOP8_BC,3,70000,midpoint
74400,0.00951525864213898,0.293394617903744,0,LIRCMOP8_BC,3,70000,midpoint
74600,0.00946846778526418,0.293409870073224,0,LIRCMOP8_BC,3,70000,midpoint
74800,0.00945531317662229,0.293422963825342,0,LIRCMOP8_BC,3,70000,midpoint
75000,0.00942142568397978,0.293432951011427,0,LIRCMOP8_BC,3,70000,midpoint
70000,0.0097016774682371,0.293227195178212,0,LIRCMOP8_BC,3,70000,pair_only
70200,0.0097016774682371,0.293227195178212,20,LIRCMOP8_BC,3,70000,pair_only
70400,0.0097016774682371,0.293272003621374,0,LIRCMOP8_BC,3,70000,pair_only
70600,0.0097016774682371,0.293272003621374,0,LIRCMOP8_BC,3,70000,pair_only
70800,0.00965388261129956,0.293279430469962,0,LIRCMOP8_BC,3,70000,pair_only
71000,0.00958808917221234,0.293282758121667,0,LIRCMOP8_BC,3,70000,pair_only
71200,0.00958808917221234,0.293282758121667,0,LIRCMOP8_BC,3,70000,pair_only
71400,0.00958341069962598,0.293289725524091,0,LIRCMOP8_BC,3,70000,pair_only
71600,0.00958341069962598,0.293289725524091,0,LIRCMOP8_BC,3,70000,pair_only
71800,0.00955251434509493,0.293302258471242,0,LIRCMOP8_BC,3,70000,pair_only
72000,0.00944539133870198,0.293377868380863,0,LIRCMOP8_BC,3,70000,pair_only
72200,0.00944539133870198,0.293377868380863,0,LIRCMOP8_BC,3,70000,pair_only
72400,0.00944539133870198,0.293379553720198,0,LIRCMOP8_BC,3,70000,pair_only
72600,0.00938749058422954,0.293406750226637,0,LIRCMOP8_BC,3,70000,pair_only
72800,0.00938749058422954,0.293406750226637,0,LIRCMOP8_BC,3,70000,pair_only
73000,0.00942306541134695,0.293388069133909,0,LIRCMOP8_BC,3,70000,pair_only
73200,0.00942306541134695,0.293396486269346,0,LIRCMOP8_BC,3,70000,pair_only
73400,0.00942306541134695,0.293396486269346,0,LIRCMOP8_BC,3,70000,pair_only
73600,0.00942901334404917,0.293349513561586,0,LIRCMOP8_BC,3,70000,pair_only
73800,0.00950190960727896,0.293329465748879,0,LIRCMOP8_BC,3,70000,pair_only
74000,0.00950190960727896,0.293329465748879,0,LIRCMOP8_BC,3,70000,pair_only
74200,0.00939824841871032,0.293376291008402,0,LIRCMOP8_BC,3,70000,pair_only
74400,0.00938916282368033,0.293379279050214,0,LIRCMOP8_BC,3,70000,pair_only
74600,0.00935873564978608,0.293397204136125,0,LIRCMOP8_BC,3,70000,pair_only
74800,0.00922225740680083,0.293506680575279,0,LIRCMOP8_BC,3,70000,pair_only
75000,0.0091392113105872,0.293561644200609,0,LIRCMOP8_BC,3,70000,pair_only
70000,0.0097016774682371,0.293227195178212,0,LIRCMOP8_BC,3,70000,raw
70200,0.0097016774682371,0.293227195178212,20,LIRCMOP8_BC,3,70000,raw
70400,0.00965624229987184,0.293278124613292,0,LIRCMOP8_BC,3,70000,raw
70600,0.00966531410577303,0.293271068367183,0,LIRCMOP8_BC,3,70000,raw
70800,0.00969123203875161,0.293282097683217,0,LIRCMOP8_BC,3,70000,raw
71000,0.00969123203875161,0.293282097683217,0,LIRCMOP8_BC,3,70000,raw
71200,0.0097071018499359,0.293276894700424,0,LIRCMOP8_BC,3,70000,raw
71400,0.00971230020419269,0.293251276513746,0,LIRCMOP8_BC,3,70000,raw
71600,0.00971947011136848,0.293262176487533,0,LIRCMOP8_BC,3,70000,raw
71800,0.00965719761936342,0.293292876861948,0,LIRCMOP8_BC,3,70000,raw
72000,0.00965719761936342,0.293292876861948,0,LIRCMOP8_BC,3,70000,raw
72200,0.00962378295774089,0.29330326057043,0,LIRCMOP8_BC,3,70000,raw
72400,0.00962378295774089,0.29330326057043,0,LIRCMOP8_BC,3,70000,raw
72600,0.00954874264141845,0.293319597553084,0,LIRCMOP8_BC,3,70000,raw
72800,0.00953406393395925,0.293327534434092,0,LIRCMOP8_BC,3,70000,raw
73000,0.00947123412755231,0.293356702989208,0,LIRCMOP8_BC,3,70000,raw
73200,0.00938303282298305,0.293381688740805,0,LIRCMOP8_BC,3,70000,raw
73400,0.00938303282298305,0.293381688740805,0,LIRCMOP8_BC,3,70000,raw
73600,0.00935190051659011,0.293390407147441,0,LIRCMOP8_BC,3,70000,raw
73800,0.00935190051659011,0.293390407147441,0,LIRCMOP8_BC,3,70000,raw
74000,0.00933468740110624,0.293402800420636,0,LIRCMOP8_BC,3,70000,raw
74200,0.00933468740110624,0.293402800420636,0,LIRCMOP8_BC,3,70000,raw
74400,0.00933468740110624,0.293402800420636,0,LIRCMOP8_BC,3,70000,raw
74600,0.00932978054109553,0.293403000062053,0,LIRCMOP8_BC,3,70000,raw
74800,0.00932978054109553,0.293403000062053,0,LIRCMOP8_BC,3,70000,raw
75000,0.00918885116931179,0.293484521238978,0,LIRCMOP8_BC,3,70000,raw
