file,bytes,sha256
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP7_BC_seed01_pair_only.csv,7583,052b23a8b2780d1051f99350136d73f60cbf39c343b8f5eeed9f37815866187e
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP7_BC_seed01_stable_no_side.csv,8216,a319416578a1883c778fe1d339941e381b2150ea19691adfb91d8bf4b0926bb8
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP7_BC_seed01_stable_side.csv,7651,8a87ec408b939c35210fbf9254312632db81912e970adda6fd3194a369550382
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP7_BC_seed02_cgan.csv,7197,6ec2218c4b00b15a1f6d44958fb05c4eb465627a2f9ea92e4032bceb67d1f5a2
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP7_BC_seed02_fallback_only.csv,8086,d7d5a21b96046b3b539d915a5a4dfa6571a04180a9aa7a417059ce4e761aea7d
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP7_BC_seed02_pair_only.csv,7578,ba04ea37f87905d458884076a7306ed78980991078fe7fc7cff29269e87c5bf3
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP7_BC_seed02_stable_no_side.csv,8234,b0813d900d1a8c9e3920a899670cfd0f7e17b366bc007c6aa67af6125ba0ef2a
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP7_BC_seed02_stable_side.csv,7664,8c2382075c0fd939127e581f633d1d572af4df31bdd3be5b8b36608956653831
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP7_BC_seed03_cgan.csv,7237,7e8b234e60713f502b3601fdf822e441c045961de9a06359783bde6af35eff1b
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP7_BC_seed03_fallback_only.csv,8006,d9048434475d4e823aa7dedeef85d843eb890329e1eda98c6a5bcb610a4318b5
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP7_BC_seed03_pair_only.csv,7497,d0922c434ce7d7f0a20418d1272daa0408fcded492333f3f17a0d77740532553
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP7_BC_seed03_stable_no_side.csv,8181,aec4d88f1c1d7ae03bc403f43c1b0b8285fa075e89c6750e40e9340f6def1fc1
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP7_BC_seed03_stable_side.csv,7737,7a138492f40f418210e09132bf87c312a6a9271efccd1aa87a5c84729a5a8f2c
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP8_BC_seed01_cgan.csv,7200,1b80ca1fb72d1ae4af687f91fab308d9fd4137a7ebe3fdf9dfef64f5464a42fe
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP8_BC_seed01_fallback_only.csv,7937,2863ef4b1d1af884a5b366e907ec21bc30bfbf82381a4bc38f8e0354e399fb13
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP8_BC_seed01_pair_only.csv,7578,07782c77377f827cbf24fdf390ab86f111dfc232c18a45cf25e07d9124f3d595
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP8_BC_seed01_stable_no_side.csv,8191,38ccf3891ed364e2cdf2ac722c0190ec68d6d74205ee42067e019204c565000f
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP8_BC_seed01_stable_side.csv,7696,34e075fb2cacc944e255dce992b06e8f634e9d644f8c52989032c1dfe591c68a
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP8_BC_seed02_cgan.csv,7280,7447bdd381d3fbdec906b393ec9ff5cf652e7d05d82b30d20328e419b6d0951e
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP8_BC_seed02_fallback_only.csv,8079,4597c6ae9f406bc919985f529f356fe77edda2b7d44ea79f09cc2d34d61f5e88
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP8_BC_seed02_pair_only.csv,7521,f196e0a219faf6f4439d98fecd086dfdaf5961b90535a1f4044d283b80ce409b
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP8_BC_seed02_stable_no_side.csv,8179,e84d51b55fc8efb8cd0e427bacf15cfc7ba7a002f6a72c66be58718842d63d5d
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP8_BC_seed02_stable_side.csv,7748,193b05615801432582cb127351f50b16bb573a3dffb5409bec25d965c80c5197
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP8_BC_seed03_cgan.csv,7230,7fd8e5fc257666b3936620dc81e8e82c91ea3c7ec7a689f8ee101e327771b99b
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP8_BC_seed03_fallback_only.csv,7981,244929f2db06262cd1a496506ce5a3f367e40dd2c2cf5fb5425b4b40d9f80a98
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP8_BC_seed03_pair_only.csv,7514,c754c383dad1f7971f1bff4f42cf55f1edd77bae3adf6d6bb3e14e6a2c39fc01
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP8_BC_seed03_stable_no_side.csv,8174,abfe6a16884bee9cf837578b7aa8ab7f22a05dcab34f7ca6f0ab1281f3b258b8
experiments/PairGuideGPTValidation_20260908/boundary_proxies/LIRCMOP8_BC_seed03_stable_side.csv,7630,38614f5cefc877a2ef8a897ea3b08225bf0c48776dd984923711c73848baba5f
experiments/PairGuideGPTValidation_20260908/boundary_proxy_records.csv,448135,3fe508395e2019034a24142f749abd6839fb13e7372cf9bfb7a044f5e1b213c8
experiments/PairGuideGPTValidation_20260908/boundary_proxy_rows.m,1588,f81c5f09a27fe7d2d91c787b42eb6b6267bcd086384480b8e9ebd49916044fbd
experiments/PairGuideGPTValidation_20260908/claim_verification.json,170,2bb99b09110ca7892e45205108b63079e0ae5c74718aa9df5117dac2145f22ab
experiments/PairGuideGPTValidation_20260908/collect_baseline_proxies.m,988,ccc70a6373841677099543177d1bfd4093d70a263072f40036e3f576faa3178f
experiments/PairGuideGPTValidation_20260908/collect_confirmation_evidence.m,5311,1b64e3b20b71d4d5a426947a811ec63bdef9cc6248d634c8a275a480c6eff017
experiments/PairGuideGPTValidation_20260908/collect_plot_evidence.m,1906,0b984b8577d54ce7fac3da88c9afaa9dccb9e8e12822324b10174d7403ea40d8
experiments/PairGuideGPTValidation_20260908/collect_search_metrics.m,3300,0e1f6c24284105aa9f3cbfd090a6bdbcdd8eed01ea2b03eeae08a55f6f19c3da
experiments/PairGuideGPTValidation_20260908/condition_experiment.patch,16385,eb76cbed40e2df62e0c66ad9bf4d57a0b95403c12edca01c13e1ef4ea776af6b
experiments/PairGuideGPTValidation_20260908/conditional_support.csv,746,0d42d2b2b59db275e3f9337fafb6c511384e48ac3a087bdaac80368aff24e83c
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed11_fallback_only.csv,7498,d56e6df88aa7c9866ddcefac445453248d9c062bbeb010323c095c7c422ec2d6
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed11_original.csv,6951,b04d3f30935ae6422571774a3af765d3e184361b5b2df25483df51915d926fca
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed11_pair_only.csv,7101,fd82d61667bd164e00790812857cbfa8c876921b64fa20b86be8f6e5f6dc6981
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed11_stable_no_side.csv,7732,2db8157b7d53af473955b74d17f6480c443428e3db180a56c34bb726be51fae3
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed12_fallback_only.csv,7659,d51756431e5c60b322d0ae2ab02d77ded05fa72941df650fc2849202b4f4dff3
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed12_original.csv,6869,66c4c7f0d877accbf1fba6b0c12a246340e64d513438dec86c953ad2582373d2
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed12_pair_only.csv,7167,7bbba284d103676f2533aabf790e6a8917b570bbfbe8c323856134ec1395f79f
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed12_stable_no_side.csv,7945,5426e42855bfe27db17fc6679023a3c992b220498064928c59926df113da091b
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed13_fallback_only.csv,7744,6b9cf8174fbee2623f3a55e24d42d3dd4fb634715e2183c6327ac92088ed6a48
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed13_original.csv,6796,3d053ddfacb66d0f11f3f932c17c1a1450333db87cd7c359a99fae2852831ef0
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed13_pair_only.csv,7098,26f6e41e0ca894c63b0b7419c5e7f4898444bee27d763201b1ee58a7e06c8993
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed13_stable_no_side.csv,7651,55c589055f8f36e74b90e8d042415fd4de4e600639bc7a888d5516f2253cfd06
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed14_fallback_only.csv,7722,1bc056f86231a47efa4dbdb358a8499b8d64e4b9e905902d299edfd4f0a3aeb4
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed14_original.csv,7102,c74079889c6e47fe0628fe637cd8ff152bd1e84db127d96dbbb042a523e399f5
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed14_pair_only.csv,7498,0e6ab5c3f3800535b5f0be99e8f94767768b989ad49b7b0d626f55a4a876bded
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed14_stable_no_side.csv,7891,a9b07a8513dad61e3ddcb28590dba10ade2be744399f8dc458da981da39cbc22
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed15_fallback_only.csv,7503,3932ee574f97e83888e0ae10ac06c930d755659fd38840bfacde3787b0954941
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed15_original.csv,6725,c72aa116e52f7df09c00b2037cd0405e9782f92e958053e523e101c84685ffb6
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed15_pair_only.csv,7065,18d4e112f47f276b3a0189e89db3d3611a9feb27e23d70fd72b52e37de97b773
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP5_BC_seed15_stable_no_side.csv,7724,40ae4ea7adaddb521793185cbcf13c76c18c074ba6db93e6ed3020005b8950f4
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed11_fallback_only.csv,7625,31d41a6af420a3c6d1666c1e8f26419617f292ac60bbd5b58d7ccafa474fc3cb
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed11_original.csv,6962,bcdbfd3b969a7f8c911cb03edf6c5f66942114f21e83952418d9457bb7b7b240
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed11_pair_only.csv,7395,e9f285efc5407061c1ce68dae9b5457ac7f8b71710c0887b40fd4f16ee71af31
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed11_stable_no_side.csv,7857,b07a6b8a64289e21634685e508a151ae79926205023a37e649a2347d6fd0ccf0
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed12_fallback_only.csv,7604,7bfd3d9e3ee140ee842d9eff9b04de26cfb954c1e0d7b772b03dc3dfd0cf6b06
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed12_original.csv,6803,d82abf3ecc8662d07eb4c744eee7df44a507bf8a37274166a12d5cd3778f0775
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed12_pair_only.csv,7310,b34756d0650feb036c6c924f900d4597d2ada3dffd424ea73411a47e1b00c22a
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed12_stable_no_side.csv,7744,c767f577332d83a344dee6bf0557a5d7854cb9b74d3fb1bc72b1c246bf684d64
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed13_fallback_only.csv,7478,bc50414d8b21200d74f62edd7a7af8f890be2fd6b44286d8e07466faf1247527
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed13_original.csv,6738,f3f845d044f2692b8ef838162ccc9138de408ad3f7a38e956dceeee6f2015b79
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed13_pair_only.csv,7273,3d2fc0a1f0450c2c0cb7d9c33df39633a840b26a453e3698ce880c4550f06391
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed13_stable_no_side.csv,7630,6286a2ba4011031ce7d0d55a33b17be9e6340471162eab33a5321c747a564652
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed14_fallback_only.csv,7530,b40c7a383b4e9dc1b38132388ce5760c2c94a9f8b3bfc169446fbeed7935a424
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed14_original.csv,6844,58f5d9202d06f710dc8ffccd5042fa238b51b82e3c53a99ba9c09e28a3c1cb0e
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed14_pair_only.csv,7311,c6f40834da2bcb5612dad2862a65e4287000690675a22d69192c7794fb2dcc99
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed14_stable_no_side.csv,7752,460572f04b681000bf537f78412380993328051a9762acc14e859d3ab5d58eda
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed15_fallback_only.csv,7488,61a0d3175a9b7b031fe2b2c68f0754e20aea02b49c697fa2792039811c56909c
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed15_original.csv,6936,c66b4f384ae1900d39f1676ebd08d7f6cbde8028eec32cde6caa25c9a9609979
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed15_pair_only.csv,7305,69234c4d25a83906f36de0efe6aa420a146d1ead2e212351c7ba7ec2aa169897
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP6_BC_seed15_stable_no_side.csv,7692,001b6b60b829a18e90dfa2cbaa67db023810be84fdeb7c3a6481a0a3b2f49a49
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed11_fallback_only.csv,8151,c4673a6d0a517e6f91e6c47f1225cdfa35666eeb17032112e6adde52b5db0710
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed11_original.csv,7250,b5e78c149ee96e127fdd0c3abb9d81162de88c315cc32fb63b69ac7d689379b7
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed11_pair_only.csv,7709,a02f5bc11d8c5b67ff1ca73efbf649fc42120428fd3c334980bc4eed43f92def
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed11_stable_no_side.csv,8354,77b8595ddc04726176eab47101f1fbff356c44d84946aded19e38b668531c7e1
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed12_fallback_only.csv,8095,7299b181ec50f06f44620d4dd18edaf1aeeb675e176a6e3f877c2e70efa5a511
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed12_original.csv,7402,e10d2f39b3cef7ea622426e4c945010d7c83f9a52f041f8bfa104e1335304110
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed12_pair_only.csv,7704,70d2e8d6b2d2e7ee3cd3bb2f5ac3a58525d03c7278e23f74782b81e02d191076
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed12_stable_no_side.csv,8361,cb44ac2fa80772cad8f7d3018d3f3a671d5ad045058c7c7181073a68df593008
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed13_fallback_only.csv,8106,bb800028c053597838277cb35de8d3388aca758eb106481995105a594c00ea9c
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed13_original.csv,7377,e731eb60fdf8db89c79d4e2eeddf4bace23edc915acdd2b977ade1ef496e7b5a
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed13_pair_only.csv,7725,a0c3333cf067d866ffd773cc962b73aa0b6fb8563d5b8bd6f25fc72fd174d202
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed13_stable_no_side.csv,8331,ab783a615a3db39396362902b1eb6f7b4a80b1d3d2bc598c42cec739d03296fe
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed14_fallback_only.csv,8137,e2f50ce0620e60b0ed4c1a80cc35206d838e2ee6e0fb0ff7db2dd1e0b7ceb1df
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed14_original.csv,7339,7eef30003388de7627e1e47f3e1da17d6032d90f137d091e35cf6e7065048fa9
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed14_pair_only.csv,7688,02759b52f23fca3a5802f0f1084f1e6cd6ff9cd8ce851b4047d14367e4a1528a
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed14_stable_no_side.csv,8337,d693b74a9e9137e4e99f75e95bab57c6778da9340e4da31d4f031c3f5a8fe0e6
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed15_fallback_only.csv,8162,0ea5e1f74f52eaa46593547f97f769eb58dce888c967e6c0f0e8284d0a413a0d
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed15_original.csv,7421,04424b2f945eb96f2b5b5ecff23aee90f0a3def2b46d98dacb409977ea64333e
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed15_pair_only.csv,7698,768e892a86b60076dad8fda5c2cd6a4453911b6fdf4f86aaf964d8406abd043f
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP7_BC_seed15_stable_no_side.csv,8325,da151e3134a2956d40301b21c3c2863d19fef24c1e3dc42175ac92079ea6b904
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed11_fallback_only.csv,8190,2dd3f8cd36b7bbbc4e16e44e538e2211b7589aba64a81f6453eee347572404c6
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed11_original.csv,7453,e9565a384302bf5d842dbef40d5f133ad4ed1393b0ed662c7bfb81f7fe064d6b
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed11_pair_only.csv,7753,489be830b3e279985bc8febbabd2f916628b662947a0675b842029f51f3137dc
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed11_stable_no_side.csv,8388,16ba3b7032e7b4327b5849c4ef06e6bd885d7420fc0b14620a49825295bdd7d1
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed12_fallback_only.csv,8159,e6f07c23e9eed41889202928ebf2f03711fc150199672708656eec50251013fb
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed12_original.csv,7295,1e7755d910e49ba83c8c8238851fabdc60eb48879202da68799add9885aaf764
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed12_pair_only.csv,7735,8515259292dcab0b5daebd48f709b85f343d740475802bfe2633adf9ee64d105
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed12_stable_no_side.csv,8378,6bd7d17e5b7565486ef1f7d0d78e4dab14ea0b3ec6a0e198fe5fa35c51f8ba7b
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed13_fallback_only.csv,8210,3128810843d6aed82b86817bc013dcce4b33ebdd75d728af60c7a3df9c760af3
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed13_original.csv,7376,503a4a9420faceee8c428ab25257ad66d29d304b9dd1563312e9d891c365030a
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed13_pair_only.csv,7684,a83c52300804a06417a0aa26c151062fa66d84e98f590b3af576af14ac1072b3
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed13_stable_no_side.csv,8342,12ae46eb7149564685db1573f770e1151ef73aa01e41ef157f3ef2e8a329c6c0
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed14_fallback_only.csv,8157,3cc543e43e3f43068846c365bdbd0205996a429dbfb86972fa58fd12b3a86507
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed14_original.csv,7427,707b0bee552c6cbfd2c90026a38d847cd88d82386baf8924843d78644fa27424
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed14_pair_only.csv,7750,0c10e27e5299f8029db182967eb1ae27d855bced109f8aaf95a4c7c746cbd6ac
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed14_stable_no_side.csv,8351,7e1008fb4fff1d48a3bfade7b65f1a53917eb81cd6c496b6b8f3f619fd8b2dc5
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed15_fallback_only.csv,8161,99971916bc3c04b253c469e385e9d243bef02e5c551298c52b2ea2aedd6625a9
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed15_original.csv,7353,fb981a6a6c7dc951c95cf052b2fae221ce8d4d7081424530b459c99f95048e3d
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed15_pair_only.csv,7704,55133c739b9808d66764eeb3da4179d808dcc4b2cf759dab74f59ea8399e9261
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxies/LIRCMOP8_BC_seed15_stable_no_side.csv,8304,486cf46122cef5b7c0369190f2c795fd956e048a78abda5643951c5bc609db5a
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxy_records.csv,613321,3d78ae1047f6535f2e415470fa07981e6b9b3eae42a48e049cf576dbb90f3947
experiments/PairGuideGPTValidation_20260908/confirmation_boundary_proxy_summary.csv,3625,6c1e53e2321ff63acbfbeb9bd65d4f9d3aceba1066c7ae21f6d0951e9a891d32
experiments/PairGuideGPTValidation_20260908/confirmation_candidate_comparisons.csv,2031,fc69a0bfd8abcd9725466435b1890d18c58014b2c7fc8cd1e5ca8408c44b77ef
experiments/PairGuideGPTValidation_20260908/confirmation_candidate_pairs.csv,5233,ca6bfb364f0f90e1d7efc5eb17e1e056c62a3736009660270b79c92792d05cd0
experiments/PairGuideGPTValidation_20260908/confirmation_comparisons.py,2222,84792539715de34deb353176b08ad562955a71ccaaa26e89bc8a4efd5826e14c
experiments/PairGuideGPTValidation_20260908/confirmation_controls/LIRCMOP5_BC_seed11_cgan.mat.checkpoints.csv,2622,f8a34ff5497ada347da3267db7647e9e67785afc6bf5c8254ee60b0666cce94e
