problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,feasible_rate
DASCMOP4_BC,2,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP4_BC,2,30000,30000,149,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP4_BC,2,50000,50035,249,3,1,0.03,3,0,0.00402045607223447,0.00550395106090593,3,11,3,0.000157043396325185,100,0.0254392612935335,0.0374805847363715,0,9,2,11,0,3.66666666666667,1.87968476683296,1.90670826293162,0,1.90670826293162,388.047907021075,0.272727272727273,-0.000856974229015206,0,1.87972988513517,1.90779828539438,0
DASCMOP4_BC,2,70000,70214,341,31,1,0.31,31,0,0.00134841313758291,0.00513117899915604,31,20,3,0.00162278176202691,100,0.0121981845496546,0.136979218372648,0,20,0,20,0,0.645161290322581,1.4816372683449,1.92189936593058,0,1.92413826490692,1744.60618084354,0.6,0.00148808445941495,0,1.48223078507863,1.92435159289904,0
DASCMOP4_BC,2,100000,100134,477,28,1,0.28,28,0,0.000757451798791171,0.00364159736679511,28,20,3,0.00146573836570172,100,0.0125011918984531,0.140189088036095,0,20,0,20,0,0.714285714285714,1.54931143077678,1.96063670968461,0,1.96137957843548,1647.30893690426,0.5,1.44107757304446e-05,0,1.55376438288004,1.9693332324753,0
DASCMOP4_BC,3,10000,10037,48,20,1,0.2,20,0,0.00447184926756166,0.00786299615088285,20,20,3,0.00104695597550123,100,0.0234972281345242,0.121352371383544,0,20,0,20,0,1,1.94618029901082,2.20548500423852,0,2.20732115844615,869.614764585087,0.4,-0.00686678507734712,0,1.94723590773674,2.20838241535183,0
DASCMOP4_BC,3,30000,30057,139,29,1,0.29,29,0,0.000494943814004617,0.0027820162791018,29,20,3,0.00151808616447678,100,0.00612067369162849,0.19165160665666,0,20,0,20,0,0.689655172413793,1.27251346384482,1.50066731168948,0,1.50228517269038,1544.06519468827,0.8,0.0052845820862509,0,1.27315289077083,1.50254408172506,0
DASCMOP4_BC,3,50000,50077,230,26,1,0.26,26,0,0.000585531644551806,0.00129013300516082,26,20,3,0.0013610427681516,100,0.00482360470490206,0.101409385669939,0,20,0,20,0,0.769230769230769,1.67068171766629,1.79449741271397,0,1.79449741271397,2954.77265853682,0.05,-0.00153846583729433,0,1.67766990159124,1.79840985140494,0
DASCMOP4_BC,3,70000,70097,321,24,1,0.24,24,0,0.000367315058166928,0.000992748132594137,24,20,3,0.00125634717060148,100,0.00420311657400209,0.0997588128835058,0,20,0,20,0,0.833333333333333,1.23767784685957,1.39300001074002,0,1.39592665164063,1675.81676924856,0.4,-0.000148872214491794,0,1.24067178834025,1.39731807710427,0
DASCMOP4_BC,3,100000,100017,457,20,1,0.2,20,0,0.000123702201840705,0.000842749574941308,20,20,3,0.00104695597550123,100,0.0033761835788398,0.102458874215636,0,20,0,20,0,1,1.07853767183839,1.63963402489508,0,1.63963402489508,1603.42274825934,0.85,0.00011398753734064,0,1.0830714674236,1.64081199344411,0
