variant,condition_mode,maxCandidatePairsPerRef,problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
C_ref_y,ref_y,3,DASCMOP4_BC,2,70000,70047,341,69,1,0.23,69,0,0.000480252595883296,0.00220463288244399,69,20,4,0.00358795694451667,46.3768115942029,0.00460967957551846,0.174113010974853,0,20,0,20,0,0.289855072463768,0.761716312352203,1.01490971338443,0,1.01915047952747,NaN,0.45,-7.3474138410537e-05,0,0.769003494512973,1.02355349297327,1.02355349297327,NaN,0,400,66,532,532,240,292,215,29,99,28,8266,35,78,78,78,78,69,69,69,69,69,0,20
C_ref_y,ref_y,3,DASCMOP4_BC,2,100000,100187,478,72,1,0.24,72,0,0.000632694530582017,0.00230878970901029,72,20,4,0.00374395507253913,44.4444444444444,0.0164715899839351,0.231709164599917,0,20,0,20,0,0.277777777777778,0.88662540040956,1.27274846966657,0,1.27370466125429,NaN,0.8,0.000873016973141356,0,0.88743712872654,1.27453116402867,1.27453116402867,NaN,0,400,68,536,536,196,340,175,25,100,25,4550,21,75,75,75,75,72,72,72,72,72,0,20
C_ref_y,ref_y,3,DASCMOP4_BC,3,10000,10016,48,57,1,0.19,57,0,0.00472967895166133,0.01133191275992,57,20,4,0.00296396443242681,56.140350877193,0.0261832560707471,0.104804884624011,0,20,0,20,0,0.350877192982456,1.24951773301553,1.46718709508624,0,1.47139070533944,NaN,0.7,0.00299424463003162,0,1.25340236308476,1.47208691497325,1.47208691497325,NaN,0,400,41,482,482,244,238,167,19,100,19,3518,21,57,57,57,57,57,57,57,57,57,0,20
C_ref_y,ref_y,3,DASCMOP4_BC,3,30000,30036,139,84,1,0.28,84,0,0.00104313462779027,0.00605361595333741,84,20,4,0.00436794758462898,38.0952380952381,0.0145680903737931,0.142590333527983,0,20,0,20,0,0.238095238095238,0.930620025635483,1.01423919038804,0,1.0144089560081,NaN,0.4,-0.000681108176395995,0,0.941875522911227,1.02550061748692,1.02550061748692,NaN,0,400,87,574,574,268,306,254,31,96,31,7531,9,93,93,93,93,84,84,84,84,84,0,20
C_ref_y,ref_y,3,DASCMOP4_BC,3,50000,50056,230,48,1,0.16,48,0,0.00151626207098372,0.00395211835810457,48,20,4,0.00249597004835942,66.6666666666667,0.0143441500443946,0.228158396156851,0,20,0,20,0,0.416666666666667,0.392570630136873,0.61619453181389,0,0.618552384084292,NaN,0.6,0.0710525793005113,0,0.396786316998943,0.62096564144386,0.62096564144386,NaN,0,400,42,484,484,149,335,65,16,100,16,2304,0,48,48,48,48,48,48,48,48,48,0,20
C_ref_y,ref_y,3,DASCMOP4_BC,3,70000,70076,321,51,1,0.17,51,0,0.000386817815971846,0.00114934654538039,51,20,4,0.00265196817638188,62.7450980392157,0.0130604908407169,0.237381741652631,0,20,0,20,0,0.392156862745098,0.460707427511687,0.572338178304739,0,0.576755477866261,NaN,0.95,0.0442756553551044,0,0.462510193905112,0.578678321548883,0.578678321548883,NaN,0,400,54,508,508,165,343,145,19,100,19,6195,0,57,57,57,57,51,51,51,51,51,0,20
C_ref_y,ref_y,3,DASCMOP4_BC,3,100000,100216,458,51,1,0.17,51,0,0.00021234627155919,0.000450899786431563,51,20,4,0.00265196817638188,62.7450980392157,0.00209748675845575,0.0984571614466537,0,20,0,20,0,0.392156862745098,0.367768857788873,0.571621913322581,0,0.571677284521282,NaN,0.9,0.000314277020706605,0,0.370610241640221,0.573638297293246,0.573638297293246,NaN,0,400,51,502,502,158,344,152,17,100,17,7396,0,51,51,51,51,51,51,51,51,51,0,20
C_ref_y,ref_y,3,DASCMOP5_BC,1,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_ref_y,ref_y,3,DASCMOP5_BC,1,30000,30000,149,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_ref_y,ref_y,3,DASCMOP5_BC,1,50000,50000,249,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_ref_y,ref_y,3,DASCMOP5_BC,1,70000,70201,346,42,1,0.14,42,0,0.00120508180865151,0.00321326587061725,42,20,4,0.00218397379231449,76.1904761904762,0.0192819743393172,0.22843318188738,0,20,0,20,0,0.476190476190476,1.79548627992283,2.01015689685103,0,2.01728491470274,NaN,0.75,0.00260832463300968,0,1.80342941082098,2.0176201075241,2.0176201075241,NaN,0,400,36,472,472,230,242,209,23,87,18,3756,29,50,50,50,50,42,42,42,42,42,0,20
C_ref_y,ref_y,3,DASCMOP5_BC,1,100000,100121,482,81,1,0.27,81,0,0.0010545837902981,0.00228427538304679,81,20,4,0.00421194945660652,39.5061728395062,0.0153366132112368,0.143078784946404,0,20,0,20,0,0.246913580246914,0.635951735988106,1.05706198208517,0,1.06029589861677,NaN,0.65,0.000122992134362197,0,0.639522435840973,1.0617491453994,1.0617491453994,NaN,0,400,66,532,532,220,312,196,28,100,28,4046,72,84,84,84,84,81,81,81,81,81,0,20
C_ref_y,ref_y,3,DASCMOP5_BC,2,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_ref_y,ref_y,3,DASCMOP5_BC,2,30000,30000,149,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_ref_y,ref_y,3,DASCMOP5_BC,2,50000,50000,249,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_ref_y,ref_y,3,DASCMOP5_BC,2,70000,70000,349,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_ref_y,ref_y,3,DASCMOP5_BC,2,100000,100000,499,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_ref_y,ref_y,3,DASCMOP5_BC,3,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_ref_y,ref_y,3,DASCMOP5_BC,3,30000,30000,149,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_ref_y,ref_y,3,DASCMOP5_BC,3,50000,50000,249,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_ref_y,ref_y,3,DASCMOP5_BC,3,70000,70000,349,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_ref_y,ref_y,3,DASCMOP5_BC,3,100000,100000,499,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_ref_y,ref_y,3,LIRCMOP5_BC,1,10000,10100,48,90,1,0.3,90,0,0.00297770958162327,0.00981028798039714,90,20,4,0.00467994384067391,35.5555555555556,0.325170127868668,0.469502122421167,0,20,0,20,20,0.222222222222222,0.013897358336982,0.0237969882814036,0,0.0469071540323512,NaN,0.85,0.0381670744255482,0.5,0.0341885556852244,0.0488440375354526,0.0488440375354526,NaN,1,400,81,562,562,442,120,203,48,84,35,1864,0,104,104,104,104,90,90,90,90,90,0,20
C_ref_y,ref_y,3,LIRCMOP5_BC,1,30000,30115,139,49,1,0.17,49,0,0.00251440812938103,0.0135632611742126,49,20,4,0.00254796942436691,65.3061224489796,0.239649012960723,0.410246120154447,0,8,12,20,5,0.408163265306122,0.00851645569301671,0.0109906452589204,0,0.011661646356942,NaN,0.9,0.0286109945601582,0.352941176470588,0.0099608596449272,0.0124237614150492,0.0120167954429085,0.0129650644432638,0.25,400,44,488,488,390,98,208,62,25,17,4309,5,51,51,51,51,49,49,49,49,49,0,20
C_ref_y,ref_y,3,LIRCMOP5_BC,1,50000,50135,230,123,1,0.41,123,0,0.00348215996959429,0.0100000983385983,123,20,4,0.00639592324892101,26.0162601626016,0.476500356397528,0.789675570107559,0,20,0,20,5,0.16260162601626,0.0126603890327177,0.0278108193888303,0,0.0435594751112982,NaN,0.85,0.0835218862340069,0.195121951219512,0.0362256684205236,0.055591156592604,0.055591156592604,NaN,0.25,400,126,652,652,327,325,229,45,100,45,9401,6,135,135,135,135,123,123,123,123,123,0,20
C_ref_y,ref_y,3,LIRCMOP5_BC,1,70000,70155,321,98,1,0.33,98,0,0.00669509183552069,0.0215694727188956,98,20,4,0.00509593884873382,32.6530612244898,0.137520449571867,0.281571196615004,0,20,0,20,0,0.204081632653061,0.00321309619288561,0.00345700686505811,0,0.0059085781315327,NaN,1,0.228015267490606,0,0.00637211778035088,0.00715099965830476,0.00715099965830476,NaN,0,400,93,586,586,351,235,269,57,100,57,6588,1329,143,143,143,143,98,98,98,98,98,0,20
C_ref_y,ref_y,3,LIRCMOP5_BC,1,100000,100075,457,75,1,0.25,75,0,0.00699803624203926,0.0115000340510868,75,20,4,0.00389995320056159,42.6666666666667,0.133785288249467,0.190366247521948,0,20,0,20,0,0.266666666666667,0.00378573593681233,0.00945011526228475,0,0.00948861446915959,NaN,1,0.029719102919719,0,0.00588974554185516,0.0107903027149614,0.0107903027149614,NaN,0,400,75,550,550,352,198,272,70,100,70,4850,2369,99,99,99,99,75,75,75,75,75,0,20
C_ref_y,ref_y,3,LIRCMOP5_BC,2,10000,10080,49,30,1,0.1,30,0,0.00730914212434988,0.0196346365786718,30,20,4,0.00155998128022464,100,0.283721632210494,0.443073453148357,0,13,7,20,20,0.666666666666667,0.285012700324328,0.287601559135835,0,0.297853251504883,NaN,0.85,0.0245818899546355,1,0.293173071447009,0.298139010367995,0.297947541741653,0.297744843658805,1,400,27,454,454,423,31,173,41,27,10,429,0,30,30,30,30,30,30,30,30,30,0,20
C_ref_y,ref_y,3,LIRCMOP5_BC,2,30000,30100,140,60,1,0.2,60,0,0.0016414668777139,0.00367724699511117,60,20,4,0.00311996256044927,53.3333333333333,0.36990981645211,0.48705222623908,0,20,0,20,6,0.333333333333333,0.00955324704494681,0.013841611211075,0,0.013841611211075,NaN,1,0.0554747174531054,0.2,0.00964915928138516,0.0139746586602908,0.0139746586602908,NaN,0.3,400,57,514,514,429,85,229,47,66,24,1231,44,71,71,71,71,60,60,60,60,60,0,20
C_ref_y,ref_y,3,LIRCMOP5_BC,2,50000,50120,231,111,1,0.37,111,0,0.00172821982354151,0.0057790810491351,111,20,4,0.00577193073683116,28.8288288288288,0.396148405159693,0.847661147875311,0,20,0,20,13,0.18018018018018,0.0287723632327666,0.0525355137854564,0,0.0576275764785095,NaN,0.65,0.018425842288511,0.216216216216216,0.0340779227005552,0.0581086898817397,0.0581086898817397,NaN,0.65,400,147,694,694,408,286,274,52,88,43,13676,15,128,128,128,128,111,111,111,111,111,0,20
C_ref_y,ref_y,3,LIRCMOP5_BC,2,70000,70140,322,96,1,0.32,96,0,0.00120513533001667,0.00702442696519584,96,20,4,0.00499194009671884,33.3333333333333,0.310813508007603,0.633418040393252,0,20,0,20,2,0.208333333333333,0.00583423859259585,0.00637258717848029,0,0.0117068273680986,NaN,0.9,0.0716894817718288,0.0625,0.00862671857668601,0.0119455421242976,0.0119455421242976,NaN,0.1,400,94,588,588,366,222,242,53,84,41,6638,27,109,109,109,109,96,96,96,96,96,0,20
C_ref_y,ref_y,3,LIRCMOP5_BC,2,100000,100060,458,74,1,0.25,74,0,0.0060929637790557,0.031340764721331,74,20,4,0.00384795382455411,43.2432432432432,0.165085648962909,0.283132760994359,0,20,0,20,7,0.27027027027027,0.00127340906220872,0.0018737911174901,0,0.00196185952334322,NaN,0.85,0.0889384709078228,0.24,0.00208535316077965,0.00271105914946998,0.00271105914946998,NaN,0.35,400,82,564,564,364,200,267,47,100,47,6829,2103,107,107,107,107,74,74,74,74,74,0,20
C_ref_y,ref_y,3,LIRCMOP5_BC,3,10000,10001,49,2,1,0.01,2,0,0.0123823663026776,0.0123823663026776,2,1,4,0.000103998752014976,100,0.271710359808823,0.271710359808823,0,0,1,1,1,0.5,0.370920163300199,0.370920163300199,0,0.370920163300199,NaN,1,0.0653385772051329,1,0.370920163300199,0.370920163300199,NaN,0.370920163300199,1,400,0,400,400,399,1,132,37,9,1,2,0,2,2,2,2,2,2,2,2,2,0,1
C_ref_y,ref_y,3,LIRCMOP5_BC,3,30000,30013,140,81,1,0.27,81,0,0.0011987522072001,0.00432147617978648,81,20,4,0.00421194945660652,39.5061728395062,0.350889221782421,0.451417270812872,0,20,0,20,8,0.246913580246914,0.00480346348171635,0.0142177082233774,0,0.0142177082233774,NaN,0.9,0.0827735153182005,0.111111111111111,0.00625127225715097,0.0148521183718294,0.0148521183718294,NaN,0.4,400,78,556,556,426,130,253,60,62,33,3399,1,99,99,99,99,81,81,81,81,81,0,20
C_ref_y,ref_y,3,LIRCMOP5_BC,3,50000,50033,231,112,1,0.38,112,0,0.00192295993288255,0.00652315797540796,112,20,4,0.00582393011283865,28.5714285714286,0.431567763299761,0.860494984171401,0,20,0,20,10,0.178571428571429,0.02222850506889,0.0338898831141936,0,0.0425517633251867,NaN,0.45,-0.0215429661093139,0.0526315789473684,0.0350485050202252,0.0448021773854515,0.0448021773854515,NaN,0.5,400,129,658,658,403,255,278,46,100,46,8328,45,138,138,138,138,112,112,112,112,112,0,20
C_ref_y,ref_y,3,LIRCMOP5_BC,3,70000,70053,322,33,1,0.11,33,0,0.00260705338333867,0.00573297589729256,33,20,4,0.0017159794082471,96.969696969697,0.431567763299761,1.02239627927707,0,20,0,20,20,0.606060606060606,0.0362555579716575,0.058352633958137,0,0.0585502617749987,NaN,1,0.190098311198593,0.181818181818182,0.0402719901420495,0.0667248029929789,0.0667248029929789,NaN,1,400,30,460,460,242,218,78,13,100,13,2332,33,39,39,39,39,33,33,33,33,33,0,20
C_ref_y,ref_y,3,LIRCMOP5_BC,3,100000,100193,459,75,1,0.25,75,0,0.00988740578396481,0.0170551436446434,75,20,4,0.00389995320056159,42.6666666666667,0.14251611734008,0.238084993318537,0,20,0,20,12,0.266666666666667,0.000112927100065596,0.0026425958580616,0,0.0026425958580616,NaN,1,0.192574672550133,0.08,0.00105940018250809,0.00478814020723803,0.00478814020723803,NaN,0.6,400,80,560,560,362,198,264,73,100,73,4750,2363,108,108,108,108,75,75,75,75,75,0,20
C_ref_y,ref_y,3,LIRCMOP6_BC,1,10000,10165,49,43,1,0.15,43,0,0.00687781317626527,0.0193025569415009,43,20,4,0.00223597316832198,74.4186046511628,0.307204203794904,0.405924681910663,0,20,0,20,20,0.465116279069767,0.0637616476424879,0.0691978163604019,0,0.0703879636875956,NaN,0.7,0.0194946670445036,0.733333333333333,0.0664947404555972,0.0719430048988013,0.0719430048988013,NaN,1,400,33,466,466,415,51,145,41,51,16,655,0,46,46,46,46,43,43,43,43,43,0,20
C_ref_y,ref_y,3,LIRCMOP6_BC,1,30000,30185,140,117,1,0.39,117,0,0.00134905455535959,0.005045281106568,117,20,4,0.00608392699287609,27.3504273504273,0.374785636293214,0.640900435183714,0,18,2,20,7,0.170940170940171,0.00459999724368914,0.0144098244275489,0,0.0164337911643562,NaN,0.75,0.0314596590183868,0.205128205128205,0.00696966691991093,0.0171016473837877,0.0172988982213984,0.0152401109523911,0.35,400,141,682,682,459,223,310,64,63,44,7903,2,132,132,132,132,117,117,117,117,117,0,20
C_ref_y,ref_y,3,LIRCMOP6_BC,1,50000,50205,231,216,1,0.72,216,0,0.00375766845828869,0.0130388098339505,216,20,4,0.0112318652176174,14.8148148148148,0.380942047060262,0.627237734571327,0,20,0,20,5,0.0925925925925926,0.00367500157924654,0.00990454831852287,0,0.0110113128853056,NaN,0.55,0.0133514660497349,0.0833333333333333,0.00831810060375801,0.0111820253161038,0.0111820253161038,NaN,0.25,400,222,844,844,462,382,361,76,100,76,12475,0,228,228,228,228,216,216,216,216,216,0,20
C_ref_y,ref_y,3,LIRCMOP6_BC,1,70000,70005,321,51,1,0.17,51,0,0.00932630191350708,0.0375635798684311,51,20,4,0.00265196817638188,62.7450980392157,0.131758261618196,0.179275519089467,0,20,0,20,1,0.392156862745098,0.00113894793375889,0.00207302487656076,0,0.00219872766999685,NaN,0.7,0.0148239052855632,0.117647058823529,0.00391059531836972,0.00439442357381506,0.00439442357381506,NaN,0.05,400,51,502,502,298,204,212,68,100,68,4799,1634,54,54,54,54,51,51,51,51,51,0,20
C_ref_y,ref_y,3,LIRCMOP6_BC,1,100000,100145,458,159,1,0.53,159,0,0.0144599594203782,0.0574200858971339,159,20,4,0.00826790078519058,20.125786163522,0.1933388256006,0.455332338119557,0,20,0,20,4,0.125786163522013,0.00406009855830725,0.00690651076657687,0,0.00702747978757273,NaN,0.75,0.039724885912129,0.0377358490566038,0.00425199639033653,0.00718664919325858,0.00718664919325858,NaN,0.2,400,167,734,734,404,330,324,65,100,65,10433,2536,160,160,160,160,159,159,159,159,159,0,20
C_ref_y,ref_y,3,LIRCMOP6_BC,2,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,4,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,163,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_ref_y,ref_y,3,LIRCMOP6_BC,2,30000,30080,141,63,1,0.21,63,0,0.00266824198197588,0.00942530507599548,63,20,4,0.00327596068847174,50.7936507936508,0.164684985740022,0.365073640198327,0,15,5,20,5,0.317460317460317,0.00137834653914519,0.00449799162123993,0,0.00449799162123993,NaN,1,0.0677365236501243,0.19047619047619,0.00256040612303598,0.00452888558861127,0.00458581550871598,0.00447195566850656,0.25,400,58,516,516,432,84,227,66,39,24,2104,15,72,72,72,72,63,63,63,63,63,0,20
C_ref_y,ref_y,3,LIRCMOP6_BC,2,50000,50100,232,172,1,0.58,172,0,0.00305799812021745,0.0117203715227492,172,20,4,0.00894389267328792,18.6046511627907,0.473625974325022,0.950191898013688,0,20,0,20,12,0.116279069767442,0.0251306700807944,0.0625602827905964,0,0.0802590022352641,NaN,0.6,0.0308129038467622,0.189655172413793,0.0303419098195824,0.0807071422359852,0.0807071422359852,NaN,0.6,400,171,742,742,419,323,331,70,100,70,12432,112,210,210,210,210,172,172,172,172,172,0,20
C_ref_y,ref_y,3,LIRCMOP6_BC,2,70000,70120,323,48,1,0.16,48,0,0.00196082901717804,0.00539735022888708,48,20,4,0.00249597004835942,66.6666666666667,0.172002939656309,0.315742562380276,0,18,2,20,0,0.416666666666667,0.00108156060407474,0.00306047797125848,0,0.00813707633982792,NaN,1,0.0315199038948548,0,0.00595433900336222,0.0128604670344779,0.0131476187253163,0.00801899341060241,0,400,42,484,484,283,201,146,18,89,17,5258,32,51,51,51,51,48,48,48,48,48,0,20
C_ref_y,ref_y,3,LIRCMOP6_BC,2,100000,100040,459,131,1,0.45,131,0,0.0173319773208636,0.070677927877275,131,20,4,0.00681191825698092,24.4274809160305,0.143253477585851,0.211538627434065,0,20,0,20,17,0.152671755725191,0.000981337016099855,0.00127469419768853,0,0.00127469419768853,NaN,0.95,0.0921841686399376,0.155555555555556,0.00125671538433741,0.00168529018174824,0.00168529018174824,NaN,0.85,400,119,638,638,387,251,323,83,100,83,11021,2063,151,151,151,151,131,131,131,131,131,0,20
C_ref_y,ref_y,3,LIRCMOP6_BC,3,10000,10080,48,78,1,0.26,78,0,0.00350385707365955,0.00655684355845516,78,20,4,0.00405595132858406,41.025641025641,0.302655833784845,0.432612785635003,0,20,0,20,0,0.256410256410256,0.00681075127569637,0.00779413463861124,0,0.0149928489286236,NaN,0.85,0.0380678981474267,0,0.0102227352687282,0.015621315287744,0.015621315287744,NaN,0,400,78,556,556,448,108,155,44,78,30,1541,0,89,89,89,89,78,78,78,78,78,0,20
C_ref_y,ref_y,3,LIRCMOP6_BC,3,30000,30100,139,81,1,0.27,81,0,0.000773119991277339,0.00279676851174852,81,20,4,0.00421194945660652,39.5061728395062,0.289787127247947,0.48015609658015,0,20,0,20,6,0.246913580246914,0.00941640186914868,0.0152663919049314,0,0.0152663919049314,NaN,0.65,0.00581347155663092,0.148148148148148,0.0127455325147578,0.0161766266333887,0.0161766266333887,NaN,0.3,400,84,568,568,438,130,240,59,54,31,3665,0,93,93,93,93,81,81,81,81,81,0,20
C_ref_y,ref_y,3,LIRCMOP6_BC,3,50000,50120,230,129,1,0.43,129,0,0.00153990211897938,0.00640922886116847,129,20,4,0.00670791950496594,24.8062015503876,0.357626075137419,0.652954197298306,0,20,0,20,7,0.155038759689922,0.00238365346978657,0.00404197586630211,0,0.00815380557821744,NaN,0.8,0.0468439763577851,0.255813953488372,0.00722066001612583,0.00899044843525904,0.00899044843525904,NaN,0.35,400,129,658,658,471,187,288,63,95,58,4013,0,174,174,174,174,129,129,129,129,129,0,20
C_ref_y,ref_y,3,LIRCMOP6_BC,3,70000,70140,321,108,1,0.36,108,0,0.00125313552694962,0.00388500849026305,108,20,4,0.00561593260880869,29.6296296296296,0.480310827227518,0.939428914650463,0,17,3,20,1,0.185185185185185,0.00822466697922323,0.00956055989810509,0,0.0110781283673889,NaN,0.55,0.00183015125068581,0.0555555555555556,0.0102418701667254,0.0115000646298781,0.0113973112043545,0.0116425450306562,0.05,400,125,650,650,409,241,241,57,77,45,8499,48,129,129,129,129,108,108,108,108,108,0,20
C_ref_y,ref_y,3,LIRCMOP6_BC,3,100000,100060,457,87,1,0.3,87,0,0.011882035281523,0.0209568016573796,87,20,4,0.00452394571265145,36.7816091954023,0.125475767844534,0.203016973022264,0,20,0,20,6,0.229885057471264,0.0186727106975956,0.023999329168216,0,0.0269300769049531,NaN,0.45,-0.0136510133274107,0.1,0.021341159922274,0.0319521873031294,0.0319521873031294,NaN,0.3,400,83,566,566,322,244,200,31,100,31,5347,637,90,90,90,90,87,87,87,87,87,0,20
C_ref_y,ref_y,3,LIRCMOP7_BC,1,10000,10116,47,83,1,0.29,83,0,0.00841195103567822,0.0260091847685859,83,20,4,0.0043159482086215,38.5542168674699,0.277943774379556,0.335182723982779,0,20,0,20,0,0.240963855421687,0.0173298522060297,0.0230666607157353,0,0.0399373983795309,NaN,0.7,0.0186200102453294,0,0.0317665258225725,0.0425126272415951,0.0425126272415951,NaN,0,400,72,544,544,377,167,186,47,86,35,3288,93,94,94,94,94,83,83,83,83,83,0,20
C_ref_y,ref_y,3,LIRCMOP7_BC,1,30000,30136,138,147,1,0.49,147,0,0.00109185670251763,0.00318523334119544,147,20,4,0.00764390827310072,21.7687074829932,0.235435126018408,0.331745346492901,0,20,0,20,2,0.136054421768707,0.0235285645667866,0.0315062994683917,0,0.0319103998008632,NaN,0.75,0.0211121446161469,0.0816326530612245,0.0320982025913568,0.0334229214466716,0.0334229214466716,NaN,0.1,400,141,682,682,386,296,289,56,100,56,8203,0,168,168,168,168,147,147,147,147,147,0,20
C_ref_y,ref_y,3,LIRCMOP7_BC,1,50000,50156,229,89,1,0.3,89,0,0.00199746093798138,0.00779376777345858,89,20,4,0.00462794446466642,35.9550561797753,0.286173259640951,0.49329514175399,0,20,0,20,0,0.224719101123595,0.00672084205133243,0.0101744604164548,0,0.02773061186906,NaN,1,0.0769912753503468,0,0.019457819165001,0.0280892142319645,0.0280892142319645,NaN,0,400,54,508,508,355,153,201,62,61,32,3496,4,96,96,96,96,89,89,89,89,89,0,20
C_ref_y,ref_y,3,LIRCMOP7_BC,1,70000,70176,320,183,1,0.61,183,0,0.00294262916325896,0.00823263438591475,183,20,4,0.00951588580937029,17.4863387978142,0.409119392876344,0.893615712151743,0,20,0,20,1,0.109289617486339,0.0176778478845925,0.0234988933047416,0,0.0258865683863326,NaN,1,0.0800824221072472,0.0327868852459016,0.0182542514664203,0.0259158001335072,0.0259158001335072,NaN,0.05,400,195,790,790,382,408,328,70,100,70,14847,23,210,210,210,210,183,183,183,183,183,0,20
