problem,calibratorVariant,baseVariant,compareVariant,metric,pairCount,baseMedian,compareMedian,medianDiff,signrankP
LIRCMOP3_BC,beta,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP3_BC,beta,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP3_BC,beta,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP3_BC,beta,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP3_BC,beta,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP3_BC,beta,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP3_BC,beta,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP3_BC,beta,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP3_BC,beta,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP3_BC,beta,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP3_BC,beta,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP3_BC,beta,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP3_BC,beta,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP3_BC,raw,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP3_BC,raw,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP3_BC,raw,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP3_BC,raw,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP3_BC,raw,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP3_BC,raw,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP3_BC,raw,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP3_BC,raw,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP3_BC,raw,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP3_BC,raw,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP3_BC,raw,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP3_BC,raw,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP3_BC,raw,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP3_BC,raw,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP3_BC,raw,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP3_BC,raw,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP3_BC,temperature,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP3_BC,temperature,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP3_BC,temperature,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP3_BC,temperature,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP3_BC,temperature,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP3_BC,temperature,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP3_BC,temperature,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP3_BC,temperature,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP3_BC,temperature,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP3_BC,temperature,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP3_BC,temperature,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP3_BC,temperature,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP3_BC,temperature,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP3_BC,temperature,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP3_BC,temperature,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP3_BC,temperature,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP4_BC,auto,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP4_BC,auto,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP4_BC,auto,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP4_BC,auto,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP4_BC,auto,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP4_BC,auto,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP4_BC,auto,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP4_BC,auto,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP4_BC,auto,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP4_BC,auto,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP4_BC,auto,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP4_BC,auto,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP4_BC,auto,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP4_BC,auto,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP4_BC,auto,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP4_BC,auto,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP4_BC,beta,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP4_BC,beta,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP4_BC,beta,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP4_BC,beta,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP4_BC,beta,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP4_BC,beta,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP4_BC,beta,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP4_BC,beta,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP4_BC,beta,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP4_BC,beta,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP4_BC,beta,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP4_BC,beta,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP4_BC,beta,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP4_BC,beta,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP4_BC,beta,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP4_BC,beta,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP4_BC,raw,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP4_BC,raw,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP4_BC,raw,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP4_BC,raw,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP4_BC,raw,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP4_BC,raw,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP4_BC,raw,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP4_BC,raw,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP4_BC,raw,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP4_BC,raw,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP4_BC,raw,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP4_BC,raw,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP4_BC,raw,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP4_BC,raw,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP4_BC,raw,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP4_BC,raw,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP4_BC,temperature,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP4_BC,temperature,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP4_BC,temperature,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP4_BC,temperature,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP4_BC,temperature,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP4_BC,temperature,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP4_BC,temperature,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP4_BC,temperature,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP4_BC,temperature,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP4_BC,temperature,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP4_BC,temperature,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP4_BC,temperature,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP4_BC,temperature,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP4_BC,temperature,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP4_BC,temperature,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP4_BC,temperature,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP5_BC,auto,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP5_BC,auto,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP5_BC,auto,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP5_BC,auto,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP5_BC,auto,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP5_BC,auto,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP5_BC,auto,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP5_BC,auto,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP5_BC,auto,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP5_BC,auto,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP5_BC,auto,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP5_BC,auto,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP5_BC,auto,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP5_BC,auto,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP5_BC,auto,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP5_BC,auto,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP5_BC,beta,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP5_BC,beta,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP5_BC,beta,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP5_BC,beta,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP5_BC,beta,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP5_BC,beta,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP5_BC,beta,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP5_BC,beta,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP5_BC,beta,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP5_BC,beta,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP5_BC,beta,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP5_BC,beta,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP5_BC,beta,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP5_BC,beta,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP5_BC,beta,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP5_BC,beta,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP5_BC,raw,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP5_BC,raw,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP5_BC,raw,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP5_BC,raw,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP5_BC,raw,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP5_BC,raw,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP5_BC,raw,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP5_BC,raw,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP5_BC,raw,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP5_BC,raw,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP5_BC,raw,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP5_BC,raw,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP5_BC,raw,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP5_BC,raw,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP5_BC,raw,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP5_BC,raw,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP5_BC,temperature,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP5_BC,temperature,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP5_BC,temperature,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP5_BC,temperature,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP5_BC,temperature,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP5_BC,temperature,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP5_BC,temperature,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP5_BC,temperature,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP5_BC,temperature,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP5_BC,temperature,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP5_BC,temperature,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP5_BC,temperature,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP5_BC,temperature,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP5_BC,temperature,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP5_BC,temperature,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP5_BC,temperature,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP6_BC,auto,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP6_BC,auto,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP6_BC,auto,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP6_BC,auto,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP6_BC,auto,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP6_BC,auto,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP6_BC,auto,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP6_BC,auto,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP6_BC,auto,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP6_BC,auto,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP6_BC,auto,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP6_BC,auto,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP6_BC,auto,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP6_BC,auto,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP6_BC,auto,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP6_BC,auto,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP6_BC,beta,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP6_BC,beta,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP6_BC,beta,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP6_BC,beta,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP6_BC,beta,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP6_BC,beta,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP6_BC,beta,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP6_BC,beta,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP6_BC,beta,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP6_BC,beta,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP6_BC,beta,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP6_BC,beta,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP6_BC,beta,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP6_BC,beta,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP6_BC,beta,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP6_BC,beta,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP6_BC,raw,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP6_BC,raw,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP6_BC,raw,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP6_BC,raw,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP6_BC,raw,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP6_BC,raw,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP6_BC,raw,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP6_BC,raw,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP6_BC,raw,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP6_BC,raw,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP6_BC,raw,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP6_BC,raw,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP6_BC,raw,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP6_BC,raw,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP6_BC,raw,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP6_BC,raw,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP6_BC,temperature,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP6_BC,temperature,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP6_BC,temperature,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP6_BC,temperature,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP6_BC,temperature,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP6_BC,temperature,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP6_BC,temperature,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP6_BC,temperature,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP6_BC,temperature,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP6_BC,temperature,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP6_BC,temperature,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP6_BC,temperature,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP6_BC,temperature,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP6_BC,temperature,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP6_BC,temperature,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP6_BC,temperature,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP7_BC,auto,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP7_BC,auto,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP7_BC,auto,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP7_BC,auto,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP7_BC,auto,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP7_BC,auto,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP7_BC,auto,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP7_BC,auto,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP7_BC,auto,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP7_BC,auto,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP7_BC,auto,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP7_BC,auto,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP7_BC,auto,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP7_BC,auto,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP7_BC,auto,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP7_BC,auto,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP7_BC,beta,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP7_BC,beta,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP7_BC,beta,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP7_BC,beta,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP7_BC,beta,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP7_BC,beta,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP7_BC,beta,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP7_BC,beta,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP7_BC,beta,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP7_BC,beta,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP7_BC,beta,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP7_BC,beta,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP7_BC,beta,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP7_BC,beta,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP7_BC,beta,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP7_BC,beta,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP7_BC,raw,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP7_BC,raw,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP7_BC,raw,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP7_BC,raw,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP7_BC,raw,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP7_BC,raw,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP7_BC,raw,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP7_BC,raw,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP7_BC,raw,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP7_BC,raw,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP7_BC,raw,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP7_BC,raw,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP7_BC,raw,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP7_BC,raw,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP7_BC,raw,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP7_BC,raw,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP7_BC,temperature,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP7_BC,temperature,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP7_BC,temperature,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP7_BC,temperature,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP7_BC,temperature,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP7_BC,temperature,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP7_BC,temperature,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP7_BC,temperature,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP7_BC,temperature,Full,HighProbBoundary,medianDB,5,0,0,0,1
LIRCMOP7_BC,temperature,Full,ParetoOnly,medianDB,5,0,0,0,1
LIRCMOP7_BC,temperature,Full,RandBoundary,medianDB,5,0,0,0,1
LIRCMOP7_BC,temperature,Full,UncertainOnly,medianDB,5,0,0,0,1
LIRCMOP7_BC,temperature,Full,HighProbBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP7_BC,temperature,Full,ParetoOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP7_BC,temperature,Full,RandBoundary,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP7_BC,temperature,Full,UncertainOnly,rhoUtilityNegDB,5,NaN,NaN,NaN,NaN
LIRCMOP8_BC,auto,Full,HighProbBoundary,QPTau,5,1,1,0,1
LIRCMOP8_BC,auto,Full,ParetoOnly,QPTau,5,1,1,0,1
LIRCMOP8_BC,auto,Full,RandBoundary,QPTau,5,1,1,0,1
LIRCMOP8_BC,auto,Full,UncertainOnly,QPTau,5,1,1,0,1
LIRCMOP8_BC,auto,Full,HighProbBoundary,meanDB,5,0,0,0,1
LIRCMOP8_BC,auto,Full,ParetoOnly,meanDB,5,0,0,0,1
LIRCMOP8_BC,auto,Full,RandBoundary,meanDB,5,0,0,0,1
LIRCMOP8_BC,auto,Full,UncertainOnly,meanDB,5,0,0,0,1
LIRCMOP8_BC,auto,Full,HighProbBoundary,medianDB,5,0,0,0,1
