problem,calibratorVariant,queryVariant,run,poolCount,candidateCount,eligibleCount,selectedCount,oracleCount,meanDB,medianDB,QPTau,rhoUtilityNegDB
MW13_BC,raw,UncertainOnly,3,902,15792,6298,5371,5371,0,0,1,NaN
MW13_BC,raw,UncertainOnly,4,905,14755,7095,5980,5980,0,0,1,NaN
MW13_BC,raw,UncertainOnly,5,904,16700,9335,6418,6418,0,0,1,NaN
MW13_BC,temperature,Full,1,899,16391,9796,6876,6876,0,0,1,NaN
MW13_BC,temperature,Full,2,919,16161,3881,3637,3637,0,0,1,NaN
MW13_BC,temperature,Full,3,901,15732,6659,5628,5628,0,0,1,NaN
MW13_BC,temperature,Full,4,906,14739,6505,5615,5615,0,0,1,NaN
MW13_BC,temperature,Full,5,904,16417,9128,6491,6491,0,0,1,NaN
MW13_BC,temperature,HighProbBoundary,1,899,16391,9796,6876,6876,0,0,1,NaN
MW13_BC,temperature,HighProbBoundary,2,919,16161,3881,3637,3637,0,0,1,NaN
MW13_BC,temperature,HighProbBoundary,3,901,15732,6659,5628,5628,0,0,1,NaN
MW13_BC,temperature,HighProbBoundary,4,906,14739,6505,5615,5615,0,0,1,NaN
MW13_BC,temperature,HighProbBoundary,5,904,16417,9128,6491,6491,0,0,1,NaN
MW13_BC,temperature,ParetoOnly,1,899,16391,9796,6876,6876,0,0,1,NaN
MW13_BC,temperature,ParetoOnly,2,919,16161,3881,3637,3637,0,0,1,NaN
MW13_BC,temperature,ParetoOnly,3,901,15732,6659,5628,5628,0,0,1,NaN
MW13_BC,temperature,ParetoOnly,4,906,14739,6505,5615,5615,0,0,1,NaN
MW13_BC,temperature,ParetoOnly,5,904,16417,9128,6491,6491,0,0,1,NaN
MW13_BC,temperature,RandBoundary,1,899,16391,9796,6876,6876,0,0,1,NaN
MW13_BC,temperature,RandBoundary,2,919,16161,3881,3637,3637,0,0,1,NaN
MW13_BC,temperature,RandBoundary,3,901,15732,6659,5628,5628,0,0,1,NaN
MW13_BC,temperature,RandBoundary,4,906,14739,6505,5615,5615,0,0,1,NaN
MW13_BC,temperature,RandBoundary,5,904,16417,9128,6491,6491,0,0,1,NaN
MW13_BC,temperature,UncertainOnly,1,899,16391,9796,6876,6876,0,0,1,NaN
MW13_BC,temperature,UncertainOnly,2,919,16161,3881,3637,3637,0,0,1,NaN
MW13_BC,temperature,UncertainOnly,3,901,15732,6659,5628,5628,0,0,1,NaN
MW13_BC,temperature,UncertainOnly,4,906,14739,6505,5615,5615,0,0,1,NaN
MW13_BC,temperature,UncertainOnly,5,904,16417,9128,6491,6491,0,0,1,NaN
MW14_BC,auto,Full,1,327,402,367,367,367,0,0,1,NaN
MW14_BC,auto,Full,2,449,567,483,483,483,0,0,1,NaN
MW14_BC,auto,Full,3,342,489,449,449,449,0,0,1,NaN
MW14_BC,auto,Full,4,260,311,295,295,295,0,0,1,NaN
MW14_BC,auto,Full,5,341,392,368,368,368,0,0,1,NaN
MW14_BC,auto,HighProbBoundary,1,327,402,367,367,367,0,0,1,NaN
MW14_BC,auto,HighProbBoundary,2,449,567,483,483,483,0,0,1,NaN
MW14_BC,auto,HighProbBoundary,3,342,489,449,449,449,0,0,1,NaN
MW14_BC,auto,HighProbBoundary,4,260,311,295,295,295,0,0,1,NaN
MW14_BC,auto,HighProbBoundary,5,341,392,368,368,368,0,0,1,NaN
MW14_BC,auto,ParetoOnly,1,327,402,367,367,367,0,0,1,NaN
MW14_BC,auto,ParetoOnly,2,449,567,483,483,483,0,0,1,NaN
MW14_BC,auto,ParetoOnly,3,342,489,449,449,449,0,0,1,NaN
MW14_BC,auto,ParetoOnly,4,260,311,295,295,295,0,0,1,NaN
MW14_BC,auto,ParetoOnly,5,341,392,368,368,368,0,0,1,NaN
MW14_BC,auto,RandBoundary,1,327,402,367,367,367,0,0,1,NaN
MW14_BC,auto,RandBoundary,2,449,567,483,483,483,0,0,1,NaN
MW14_BC,auto,RandBoundary,3,342,489,449,449,449,0,0,1,NaN
MW14_BC,auto,RandBoundary,4,260,311,295,295,295,0,0,1,NaN
MW14_BC,auto,RandBoundary,5,341,392,368,368,368,0,0,1,NaN
MW14_BC,auto,UncertainOnly,1,327,402,367,367,367,0,0,1,NaN
MW14_BC,auto,UncertainOnly,2,449,567,483,483,483,0,0,1,NaN
MW14_BC,auto,UncertainOnly,3,342,489,449,449,449,0,0,1,NaN
MW14_BC,auto,UncertainOnly,4,260,311,295,295,295,0,0,1,NaN
MW14_BC,auto,UncertainOnly,5,341,392,368,368,368,0,0,1,NaN
MW14_BC,beta,Full,1,421,470,428,428,428,0,0,1,NaN
MW14_BC,beta,Full,2,290,381,349,349,349,0,0,1,NaN
MW14_BC,beta,Full,3,311,462,415,415,415,0,0,1,NaN
MW14_BC,beta,Full,4,233,263,257,257,257,0,0,1,NaN
MW14_BC,beta,Full,5,464,584,562,562,562,0,0,1,NaN
MW14_BC,beta,HighProbBoundary,1,421,470,428,428,428,0,0,1,NaN
MW14_BC,beta,HighProbBoundary,2,290,381,349,349,349,0,0,1,NaN
MW14_BC,beta,HighProbBoundary,3,311,462,415,415,415,0,0,1,NaN
MW14_BC,beta,HighProbBoundary,4,233,263,257,257,257,0,0,1,NaN
MW14_BC,beta,HighProbBoundary,5,464,584,562,562,562,0,0,1,NaN
MW14_BC,beta,ParetoOnly,1,421,470,428,428,428,0,0,1,NaN
MW14_BC,beta,ParetoOnly,2,290,381,349,349,349,0,0,1,NaN
MW14_BC,beta,ParetoOnly,3,311,462,415,415,415,0,0,1,NaN
MW14_BC,beta,ParetoOnly,4,233,263,257,257,257,0,0,1,NaN
MW14_BC,beta,ParetoOnly,5,464,584,562,562,562,0,0,1,NaN
MW14_BC,beta,RandBoundary,1,421,470,428,428,428,0,0,1,NaN
MW14_BC,beta,RandBoundary,2,290,381,349,349,349,0,0,1,NaN
MW14_BC,beta,RandBoundary,3,311,462,415,415,415,0,0,1,NaN
MW14_BC,beta,RandBoundary,4,233,263,257,257,257,0,0,1,NaN
MW14_BC,beta,RandBoundary,5,464,584,562,562,562,0,0,1,NaN
MW14_BC,beta,UncertainOnly,1,421,470,428,428,428,0,0,1,NaN
MW14_BC,beta,UncertainOnly,2,290,381,349,349,349,0,0,1,NaN
MW14_BC,beta,UncertainOnly,3,311,462,415,415,415,0,0,1,NaN
MW14_BC,beta,UncertainOnly,4,233,263,257,257,257,0,0,1,NaN
MW14_BC,beta,UncertainOnly,5,464,584,562,562,562,0,0,1,NaN
MW14_BC,raw,Full,1,404,518,426,426,426,0,0,1,NaN
MW14_BC,raw,Full,2,321,417,403,403,403,0,0,1,NaN
MW14_BC,raw,Full,3,324,426,396,396,396,0,0,1,NaN
MW14_BC,raw,Full,4,336,404,363,363,363,0,0,1,NaN
MW14_BC,raw,Full,5,334,384,360,360,360,0,0,1,NaN
MW14_BC,raw,HighProbBoundary,1,404,518,426,426,426,0,0,1,NaN
MW14_BC,raw,HighProbBoundary,2,321,417,403,403,403,0,0,1,NaN
MW14_BC,raw,HighProbBoundary,3,324,426,396,396,396,0,0,1,NaN
MW14_BC,raw,HighProbBoundary,4,336,404,363,363,363,0,0,1,NaN
MW14_BC,raw,HighProbBoundary,5,334,384,360,360,360,0,0,1,NaN
MW14_BC,raw,ParetoOnly,1,404,518,426,426,426,0,0,1,NaN
MW14_BC,raw,ParetoOnly,2,321,417,403,403,403,0,0,1,NaN
MW14_BC,raw,ParetoOnly,3,324,426,396,396,396,0,0,1,NaN
MW14_BC,raw,ParetoOnly,4,336,404,363,363,363,0,0,1,NaN
MW14_BC,raw,ParetoOnly,5,334,384,360,360,360,0,0,1,NaN
MW14_BC,raw,RandBoundary,1,404,518,426,426,426,0,0,1,NaN
MW14_BC,raw,RandBoundary,2,321,417,403,403,403,0,0,1,NaN
MW14_BC,raw,RandBoundary,3,324,426,396,396,396,0,0,1,NaN
MW14_BC,raw,RandBoundary,4,336,404,363,363,363,0,0,1,NaN
MW14_BC,raw,RandBoundary,5,334,384,360,360,360,0,0,1,NaN
MW14_BC,raw,UncertainOnly,1,404,518,426,426,426,0,0,1,NaN
MW14_BC,raw,UncertainOnly,2,321,417,403,403,403,0,0,1,NaN
MW14_BC,raw,UncertainOnly,3,324,426,396,396,396,0,0,1,NaN
MW14_BC,raw,UncertainOnly,4,336,404,363,363,363,0,0,1,NaN
MW14_BC,raw,UncertainOnly,5,334,384,360,360,360,0,0,1,NaN
MW14_BC,temperature,Full,1,404,518,426,426,426,0,0,1,NaN
MW14_BC,temperature,Full,2,283,377,367,367,367,0,0,1,NaN
MW14_BC,temperature,Full,3,363,470,437,437,437,0,0,1,NaN
MW14_BC,temperature,Full,4,360,417,353,353,353,0,0,1,NaN
MW14_BC,temperature,Full,5,347,398,374,374,374,0,0,1,NaN
MW14_BC,temperature,HighProbBoundary,1,404,518,426,426,426,0,0,1,NaN
MW14_BC,temperature,HighProbBoundary,2,283,377,367,367,367,0,0,1,NaN
MW14_BC,temperature,HighProbBoundary,3,363,470,437,437,437,0,0,1,NaN
MW14_BC,temperature,HighProbBoundary,4,360,417,353,353,353,0,0,1,NaN
MW14_BC,temperature,HighProbBoundary,5,347,398,374,374,374,0,0,1,NaN
MW14_BC,temperature,ParetoOnly,1,404,518,426,426,426,0,0,1,NaN
MW14_BC,temperature,ParetoOnly,2,283,377,367,367,367,0,0,1,NaN
MW14_BC,temperature,ParetoOnly,3,363,470,437,437,437,0,0,1,NaN
MW14_BC,temperature,ParetoOnly,4,360,417,353,353,353,0,0,1,NaN
MW14_BC,temperature,ParetoOnly,5,347,398,374,374,374,0,0,1,NaN
MW14_BC,temperature,RandBoundary,1,404,518,426,426,426,0,0,1,NaN
MW14_BC,temperature,RandBoundary,2,283,377,367,367,367,0,0,1,NaN
MW14_BC,temperature,RandBoundary,3,363,470,437,437,437,0,0,1,NaN
MW14_BC,temperature,RandBoundary,4,360,417,353,353,353,0,0,1,NaN
MW14_BC,temperature,RandBoundary,5,347,398,374,374,374,0,0,1,NaN
MW14_BC,temperature,UncertainOnly,1,404,518,426,426,426,0,0,1,NaN
MW14_BC,temperature,UncertainOnly,2,283,377,367,367,367,0,0,1,NaN
MW14_BC,temperature,UncertainOnly,3,363,470,437,437,437,0,0,1,NaN
MW14_BC,temperature,UncertainOnly,4,360,417,353,353,353,0,0,1,NaN
MW14_BC,temperature,UncertainOnly,5,347,398,374,374,374,0,0,1,NaN
MW1_BC,auto,Full,1,910,2674,1109,1108,1108,0,0,1,NaN
MW1_BC,auto,Full,2,900,2513,902,902,902,0,0,1,NaN
MW1_BC,auto,Full,3,915,2772,1196,1196,1196,0,0,1,NaN
MW1_BC,auto,Full,4,902,2671,1187,1187,1187,0,0,1,NaN
MW1_BC,auto,Full,5,898,2628,1135,1135,1135,0,0,1,NaN
MW1_BC,auto,HighProbBoundary,1,910,2674,1109,1108,1108,0,0,1,NaN
MW1_BC,auto,HighProbBoundary,2,900,2513,902,902,902,0,0,1,NaN
MW1_BC,auto,HighProbBoundary,3,915,2772,1196,1196,1196,0,0,1,NaN
MW1_BC,auto,HighProbBoundary,4,902,2671,1187,1187,1187,0,0,1,NaN
MW1_BC,auto,HighProbBoundary,5,898,2628,1135,1135,1135,0,0,1,NaN
MW1_BC,auto,ParetoOnly,1,910,2674,1109,1108,1108,0,0,1,NaN
MW1_BC,auto,ParetoOnly,2,900,2513,902,902,902,0,0,1,NaN
MW1_BC,auto,ParetoOnly,3,915,2772,1196,1196,1196,0,0,1,NaN
MW1_BC,auto,ParetoOnly,4,902,2671,1187,1187,1187,0,0,1,NaN
MW1_BC,auto,ParetoOnly,5,898,2628,1135,1135,1135,0,0,1,NaN
MW1_BC,auto,RandBoundary,1,910,2674,1109,1108,1108,0,0,1,NaN
MW1_BC,auto,RandBoundary,2,900,2513,902,902,902,0,0,1,NaN
MW1_BC,auto,RandBoundary,3,915,2772,1196,1196,1196,0,0,1,NaN
MW1_BC,auto,RandBoundary,4,902,2671,1187,1187,1187,0,0,1,NaN
MW1_BC,auto,RandBoundary,5,898,2628,1135,1135,1135,0,0,1,NaN
MW1_BC,auto,UncertainOnly,1,910,2674,1109,1108,1108,0,0,1,NaN
MW1_BC,auto,UncertainOnly,2,900,2513,902,902,902,0,0,1,NaN
MW1_BC,auto,UncertainOnly,3,915,2772,1196,1196,1196,0,0,1,NaN
MW1_BC,auto,UncertainOnly,4,902,2671,1187,1187,1187,0,0,1,NaN
MW1_BC,auto,UncertainOnly,5,898,2628,1135,1135,1135,0,0,1,NaN
MW1_BC,beta,Full,1,905,2727,1476,1471,1471,0,0,1,NaN
MW1_BC,beta,Full,2,895,2807,1358,1358,1358,0,0,1,NaN
MW1_BC,beta,Full,3,913,2784,1418,1417,1417,0,0,1,NaN
MW1_BC,beta,Full,4,904,2636,1187,1187,1187,0,0,1,NaN
MW1_BC,beta,Full,5,894,2692,1259,1259,1259,0,0,1,NaN
MW1_BC,beta,HighProbBoundary,1,905,2727,1476,1471,1471,0,0,1,NaN
MW1_BC,beta,HighProbBoundary,2,895,2807,1358,1358,1358,0,0,1,NaN
MW1_BC,beta,HighProbBoundary,3,913,2784,1418,1417,1417,0,0,1,NaN
MW1_BC,beta,HighProbBoundary,4,904,2636,1187,1187,1187,0,0,1,NaN
MW1_BC,beta,HighProbBoundary,5,894,2692,1259,1259,1259,0,0,1,NaN
MW1_BC,beta,ParetoOnly,1,905,2727,1476,1471,1471,0,0,1,NaN
MW1_BC,beta,ParetoOnly,2,895,2807,1358,1358,1358,0,0,1,NaN
MW1_BC,beta,ParetoOnly,3,913,2784,1418,1417,1417,0,0,1,NaN
MW1_BC,beta,ParetoOnly,4,904,2636,1187,1187,1187,0,0,1,NaN
MW1_BC,beta,ParetoOnly,5,894,2692,1259,1259,1259,0,0,1,NaN
MW1_BC,beta,RandBoundary,1,905,2727,1476,1471,1471,0,0,1,NaN
MW1_BC,beta,RandBoundary,2,895,2807,1358,1358,1358,0,0,1,NaN
MW1_BC,beta,RandBoundary,3,913,2784,1418,1417,1417,0,0,1,NaN
MW1_BC,beta,RandBoundary,4,904,2636,1187,1187,1187,0,0,1,NaN
MW1_BC,beta,RandBoundary,5,894,2692,1259,1259,1259,0,0,1,NaN
MW1_BC,beta,UncertainOnly,1,905,2727,1476,1471,1471,0,0,1,NaN
MW1_BC,beta,UncertainOnly,2,895,2807,1358,1358,1358,0,0,1,NaN
MW1_BC,beta,UncertainOnly,3,913,2784,1418,1417,1417,0,0,1,NaN
MW1_BC,beta,UncertainOnly,4,904,2636,1187,1187,1187,0,0,1,NaN
MW1_BC,beta,UncertainOnly,5,894,2692,1259,1259,1259,0,0,1,NaN
MW1_BC,raw,Full,1,907,2669,1031,1030,1030,0,0,1,NaN
MW1_BC,raw,Full,2,895,2452,1064,1060,1060,0,0,1,NaN
MW1_BC,raw,Full,3,905,2664,1286,1286,1286,0,0,1,NaN
MW1_BC,raw,Full,4,903,2526,1071,1071,1071,0,0,1,NaN
MW1_BC,raw,Full,5,903,2508,1013,1013,1013,0,0,1,NaN
MW1_BC,raw,HighProbBoundary,1,907,2669,1031,1030,1030,0,0,1,NaN
MW1_BC,raw,HighProbBoundary,2,895,2452,1064,1060,1060,0,0,1,NaN
MW1_BC,raw,HighProbBoundary,3,905,2664,1286,1286,1286,0,0,1,NaN
MW1_BC,raw,HighProbBoundary,4,903,2526,1071,1071,1071,0,0,1,NaN
MW1_BC,raw,HighProbBoundary,5,903,2508,1013,1013,1013,0,0,1,NaN
MW1_BC,raw,ParetoOnly,1,907,2669,1031,1030,1030,0,0,1,NaN
MW1_BC,raw,ParetoOnly,2,895,2452,1064,1060,1060,0,0,1,NaN
MW1_BC,raw,ParetoOnly,3,905,2664,1286,1286,1286,0,0,1,NaN
MW1_BC,raw,ParetoOnly,4,903,2526,1071,1071,1071,0,0,1,NaN
MW1_BC,raw,ParetoOnly,5,903,2508,1013,1013,1013,0,0,1,NaN
MW1_BC,raw,RandBoundary,1,907,2669,1031,1030,1030,0,0,1,NaN
MW1_BC,raw,RandBoundary,2,895,2452,1064,1060,1060,0,0,1,NaN
MW1_BC,raw,RandBoundary,3,905,2664,1286,1286,1286,0,0,1,NaN
MW1_BC,raw,RandBoundary,4,903,2526,1071,1071,1071,0,0,1,NaN
MW1_BC,raw,RandBoundary,5,903,2508,1013,1013,1013,0,0,1,NaN
MW1_BC,raw,UncertainOnly,1,907,2669,1031,1030,1030,0,0,1,NaN
MW1_BC,raw,UncertainOnly,2,895,2452,1064,1060,1060,0,0,1,NaN
MW1_BC,raw,UncertainOnly,3,905,2664,1286,1286,1286,0,0,1,NaN
MW1_BC,raw,UncertainOnly,4,903,2526,1071,1071,1071,0,0,1,NaN
MW1_BC,raw,UncertainOnly,5,903,2508,1013,1013,1013,0,0,1,NaN
MW1_BC,temperature,Full,1,909,2596,1072,1071,1071,0,0,1,NaN
MW1_BC,temperature,Full,2,895,2463,1057,1053,1053,0,0,1,NaN
MW1_BC,temperature,Full,3,906,2711,1274,1274,1274,0,0,1,NaN
MW1_BC,temperature,Full,4,899,2533,1115,1115,1115,0,0,1,NaN
MW1_BC,temperature,Full,5,889,2524,1331,1331,1331,0,0,1,NaN
MW1_BC,temperature,HighProbBoundary,1,909,2596,1072,1071,1071,0,0,1,NaN
MW1_BC,temperature,HighProbBoundary,2,895,2463,1057,1053,1053,0,0,1,NaN
MW1_BC,temperature,HighProbBoundary,3,906,2711,1274,1274,1274,0,0,1,NaN
MW1_BC,temperature,HighProbBoundary,4,899,2533,1115,1115,1115,0,0,1,NaN
MW1_BC,temperature,HighProbBoundary,5,889,2524,1331,1331,1331,0,0,1,NaN
MW1_BC,temperature,ParetoOnly,1,909,2596,1072,1071,1071,0,0,1,NaN
MW1_BC,temperature,ParetoOnly,2,895,2463,1057,1053,1053,0,0,1,NaN
MW1_BC,temperature,ParetoOnly,3,906,2711,1274,1274,1274,0,0,1,NaN
MW1_BC,temperature,ParetoOnly,4,899,2533,1115,1115,1115,0,0,1,NaN
MW1_BC,temperature,ParetoOnly,5,889,2524,1331,1331,1331,0,0,1,NaN
MW1_BC,temperature,RandBoundary,1,909,2596,1072,1071,1071,0,0,1,NaN
MW1_BC,temperature,RandBoundary,2,895,2463,1057,1053,1053,0,0,1,NaN
MW1_BC,temperature,RandBoundary,3,906,2711,1274,1274,1274,0,0,1,NaN
MW1_BC,temperature,RandBoundary,4,899,2533,1115,1115,1115,0,0,1,NaN
MW1_BC,temperature,RandBoundary,5,889,2524,1331,1331,1331,0,0,1,NaN
MW1_BC,temperature,UncertainOnly,1,909,2596,1072,1071,1071,0,0,1,NaN
MW1_BC,temperature,UncertainOnly,2,895,2463,1057,1053,1053,0,0,1,NaN
MW1_BC,temperature,UncertainOnly,3,906,2711,1274,1274,1274,0,0,1,NaN
MW1_BC,temperature,UncertainOnly,4,899,2533,1115,1115,1115,0,0,1,NaN
MW1_BC,temperature,UncertainOnly,5,889,2524,1331,1331,1331,0,0,1,NaN
MW2_BC,auto,Full,1,926,2556,2383,2381,2381,0,0,1,NaN
MW2_BC,auto,Full,2,887,2400,1629,1625,1625,0,0,1,NaN
MW2_BC,auto,Full,3,877,2395,1864,1864,1864,0,0,1,NaN
MW2_BC,auto,Full,4,877,2414,1725,1720,1720,0,0,1,NaN
MW2_BC,auto,Full,5,865,2524,2076,2073,2073,0,0,1,NaN
MW2_BC,auto,HighProbBoundary,1,926,2556,2383,2381,2381,0,0,1,NaN
MW2_BC,auto,HighProbBoundary,2,887,2400,1629,1625,1625,0,0,1,NaN
MW2_BC,auto,HighProbBoundary,3,877,2395,1864,1864,1864,0,0,1,NaN
MW2_BC,auto,HighProbBoundary,4,877,2414,1725,1720,1720,0,0,1,NaN
MW2_BC,auto,HighProbBoundary,5,865,2524,2076,2073,2073,0,0,1,NaN
MW2_BC,auto,ParetoOnly,1,926,2556,2383,2381,2381,0,0,1,NaN
MW2_BC,auto,ParetoOnly,2,887,2400,1629,1625,1625,0,0,1,NaN
MW2_BC,auto,ParetoOnly,3,877,2395,1864,1864,1864,0,0,1,NaN
MW2_BC,auto,ParetoOnly,4,877,2414,1725,1720,1720,0,0,1,NaN
MW2_BC,auto,ParetoOnly,5,865,2524,2076,2073,2073,0,0,1,NaN
MW2_BC,auto,RandBoundary,1,926,2556,2383,2381,2381,0,0,1,NaN
MW2_BC,auto,RandBoundary,2,887,2400,1629,1625,1625,0,0,1,NaN
MW2_BC,auto,RandBoundary,3,877,2395,1864,1864,1864,0,0,1,NaN
MW2_BC,auto,RandBoundary,4,877,2414,1725,1720,1720,0,0,1,NaN
MW2_BC,auto,RandBoundary,5,865,2524,2076,2073,2073,0,0,1,NaN
MW2_BC,auto,UncertainOnly,1,926,2556,2383,2381,2381,0,0,1,NaN
MW2_BC,auto,UncertainOnly,2,887,2400,1629,1625,1625,0,0,1,NaN
MW2_BC,auto,UncertainOnly,3,877,2395,1864,1864,1864,0,0,1,NaN
MW2_BC,auto,UncertainOnly,4,877,2414,1725,1720,1720,0,0,1,NaN
MW2_BC,auto,UncertainOnly,5,865,2524,2076,2073,2073,0,0,1,NaN
MW2_BC,beta,Full,1,928,2518,2369,2367,2367,0,0,1,NaN
MW2_BC,beta,Full,2,877,2427,1716,1712,1712,0,0,1,NaN
MW2_BC,beta,Full,3,885,2372,1836,1836,1836,0,0,1,NaN
MW2_BC,beta,Full,4,856,2377,1628,1623,1623,0,0,1,NaN
MW2_BC,beta,Full,5,917,2445,2311,2296,2296,0,0,1,NaN
MW2_BC,beta,HighProbBoundary,1,928,2518,2369,2367,2367,0,0,1,NaN
MW2_BC,beta,HighProbBoundary,2,877,2427,1716,1712,1712,0,0,1,NaN
MW2_BC,beta,HighProbBoundary,3,885,2372,1836,1836,1836,0,0,1,NaN
MW2_BC,beta,HighProbBoundary,4,856,2377,1628,1623,1623,0,0,1,NaN
MW2_BC,beta,HighProbBoundary,5,917,2445,2311,2296,2296,0,0,1,NaN
MW2_BC,beta,ParetoOnly,1,928,2518,2369,2367,2367,0,0,1,NaN
MW2_BC,beta,ParetoOnly,2,877,2427,1716,1712,1712,0,0,1,NaN
MW2_BC,beta,ParetoOnly,3,885,2372,1836,1836,1836,0,0,1,NaN
MW2_BC,beta,ParetoOnly,4,856,2377,1628,1623,1623,0,0,1,NaN
MW2_BC,beta,ParetoOnly,5,917,2445,2311,2296,2296,0,0,1,NaN
MW2_BC,beta,RandBoundary,1,928,2518,2369,2367,2367,0,0,1,NaN
MW2_BC,beta,RandBoundary,2,877,2427,1716,1712,1712,0,0,1,NaN
MW2_BC,beta,RandBoundary,3,885,2372,1836,1836,1836,0,0,1,NaN
MW2_BC,beta,RandBoundary,4,856,2377,1628,1623,1623,0,0,1,NaN
MW2_BC,beta,RandBoundary,5,917,2445,2311,2296,2296,0,0,1,NaN
MW2_BC,beta,UncertainOnly,1,928,2518,2369,2367,2367,0,0,1,NaN
MW2_BC,beta,UncertainOnly,2,877,2427,1716,1712,1712,0,0,1,NaN
MW2_BC,beta,UncertainOnly,3,885,2372,1836,1836,1836,0,0,1,NaN
MW2_BC,beta,UncertainOnly,4,856,2377,1628,1623,1623,0,0,1,NaN
MW2_BC,beta,UncertainOnly,5,917,2445,2311,2296,2296,0,0,1,NaN
MW2_BC,raw,Full,1,930,2371,2207,2202,2202,0,0,1,NaN
MW2_BC,raw,Full,2,878,2451,1717,1713,1713,0,0,1,NaN
MW2_BC,raw,Full,3,889,2407,1864,1864,1864,0,0,1,NaN
MW2_BC,raw,Full,4,895,2557,1892,1890,1890,0,0,1,NaN
MW2_BC,raw,Full,5,871,2652,2157,2154,2154,0,0,1,NaN
MW2_BC,raw,HighProbBoundary,1,930,2371,2207,2202,2202,0,0,1,NaN
MW2_BC,raw,HighProbBoundary,2,878,2451,1717,1713,1713,0,0,1,NaN
MW2_BC,raw,HighProbBoundary,3,889,2407,1864,1864,1864,0,0,1,NaN
MW2_BC,raw,HighProbBoundary,4,895,2557,1892,1890,1890,0,0,1,NaN
MW2_BC,raw,HighProbBoundary,5,871,2652,2157,2154,2154,0,0,1,NaN
MW2_BC,raw,ParetoOnly,1,930,2371,2207,2202,2202,0,0,1,NaN
MW2_BC,raw,ParetoOnly,2,878,2451,1717,1713,1713,0,0,1,NaN
MW2_BC,raw,ParetoOnly,3,889,2407,1864,1864,1864,0,0,1,NaN
MW2_BC,raw,ParetoOnly,4,895,2557,1892,1890,1890,0,0,1,NaN
MW2_BC,raw,ParetoOnly,5,871,2652,2157,2154,2154,0,0,1,NaN
MW2_BC,raw,RandBoundary,1,930,2371,2207,2202,2202,0,0,1,NaN
MW2_BC,raw,RandBoundary,2,878,2451,1717,1713,1713,0,0,1,NaN
MW2_BC,raw,RandBoundary,3,889,2407,1864,1864,1864,0,0,1,NaN
MW2_BC,raw,RandBoundary,4,895,2557,1892,1890,1890,0,0,1,NaN
MW2_BC,raw,RandBoundary,5,871,2652,2157,2154,2154,0,0,1,NaN
MW2_BC,raw,UncertainOnly,1,930,2371,2207,2202,2202,0,0,1,NaN
MW2_BC,raw,UncertainOnly,2,878,2451,1717,1713,1713,0,0,1,NaN
MW2_BC,raw,UncertainOnly,3,889,2407,1864,1864,1864,0,0,1,NaN
MW2_BC,raw,UncertainOnly,4,895,2557,1892,1890,1890,0,0,1,NaN
MW2_BC,raw,UncertainOnly,5,871,2652,2157,2154,2154,0,0,1,NaN
MW2_BC,temperature,Full,1,926,2603,2446,2437,2437,0,0,1,NaN
MW2_BC,temperature,Full,2,872,2467,1714,1710,1710,0,0,1,NaN
MW2_BC,temperature,Full,3,887,2361,1816,1816,1816,0,0,1,NaN
MW2_BC,temperature,Full,4,873,2535,1864,1862,1862,0,0,1,NaN
MW2_BC,temperature,Full,5,868,2535,2106,2103,2103,0,0,1,NaN
MW2_BC,temperature,HighProbBoundary,1,926,2603,2446,2437,2437,0,0,1,NaN
MW2_BC,temperature,HighProbBoundary,2,872,2467,1714,1710,1710,0,0,1,NaN
MW2_BC,temperature,HighProbBoundary,3,887,2361,1816,1816,1816,0,0,1,NaN
MW2_BC,temperature,HighProbBoundary,4,873,2535,1864,1862,1862,0,0,1,NaN
MW2_BC,temperature,HighProbBoundary,5,868,2535,2106,2103,2103,0,0,1,NaN
MW2_BC,temperature,ParetoOnly,1,926,2603,2446,2437,2437,0,0,1,NaN
MW2_BC,temperature,ParetoOnly,2,872,2467,1714,1710,1710,0,0,1,NaN
MW2_BC,temperature,ParetoOnly,3,887,2361,1816,1816,1816,0,0,1,NaN
MW2_BC,temperature,ParetoOnly,4,873,2535,1864,1862,1862,0,0,1,NaN
MW2_BC,temperature,ParetoOnly,5,868,2535,2106,2103,2103,0,0,1,NaN
MW2_BC,temperature,RandBoundary,1,926,2603,2446,2437,2437,0,0,1,NaN
MW2_BC,temperature,RandBoundary,2,872,2467,1714,1710,1710,0,0,1,NaN
MW2_BC,temperature,RandBoundary,3,887,2361,1816,1816,1816,0,0,1,NaN
MW2_BC,temperature,RandBoundary,4,873,2535,1864,1862,1862,0,0,1,NaN
MW2_BC,temperature,RandBoundary,5,868,2535,2106,2103,2103,0,0,1,NaN
MW2_BC,temperature,UncertainOnly,1,926,2603,2446,2437,2437,0,0,1,NaN
MW2_BC,temperature,UncertainOnly,2,872,2467,1714,1710,1710,0,0,1,NaN
MW2_BC,temperature,UncertainOnly,3,887,2361,1816,1816,1816,0,0,1,NaN
MW2_BC,temperature,UncertainOnly,4,873,2535,1864,1862,1862,0,0,1,NaN
MW2_BC,temperature,UncertainOnly,5,868,2535,2106,2103,2103,0,0,1,NaN
MW3_BC,auto,Full,1,889,31591,25685,7056,7056,0,0,1,NaN
MW3_BC,auto,Full,2,886,31436,25625,7058,7058,0,0,1,NaN
MW3_BC,auto,Full,3,888,32034,25967,7052,7052,0,0,1,NaN
