variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,problem,family,run,seed,N,D,maxFE,target_FE,actual_FE,gen,has_GAN,AF_size,AI_size,BoundaryHit_all,ObjInterfaceScore,RefCov,DuplicateRate,GAN_to_Segment_Dist50,GAN_to_Segment_Dist90,GAN_to_Decision_Segment_Dist50,GAN_to_Decision_Segment_Dist90,GAN_to_AF_Dist90,AF_Cover_epsilon,AF_CoverEpsilon,PairCover_epsilon,PairCoverEpsilon,LargestClusterRate_epsilon,EffectiveClusterCount_epsilon,ClusterEpsilon,RawGANOutsideStandardRangeCount,RawGANFeasibleRate,InjectedCount,GAN_to_AF_ObjNN_mean,GAN_to_AF_ObjNN_median,GAN_to_AF_ObjNN_p90,GAN_to_AF_DecNN_mean,GAN_to_AF_DecNN_median,GAN_to_AF_DecNN_p90,RawGANVarClipRate
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,DASCMOP_BC,1,1,100,30,100000,10000,10000,49,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,NaN,0.05,NaN,NaN,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,DASCMOP_BC,1,1,100,30,100000,30000,30000,149,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,NaN,0.05,NaN,NaN,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,DASCMOP_BC,1,1,100,30,100000,50000,50150,230,1,73,73,0,0,0.21,0,8.34599921971665,13.1735050366501,0.00983779910921855,0.0148746631561044,13.1917474824921,0,0.05,0,0.05,0.03,158.730158730159,0.05,200,0,NaN,8.65208419607402,8.36999583443696,13.1917474824921,0.0125094646906827,0.0120969563213545,0.0163952137811477,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,DASCMOP_BC,1,1,100,30,100000,70000,70150,310,1,87,87,0,0,0.23,0,6.52297240810991,10.718154766868,0.0105675976929053,0.0143942610541791,10.718154766868,0,0.05,0,0.05,0.015,142.857142857143,0.05,200,0,NaN,7.10111925590853,6.55580661305761,10.718154766868,0.0129870064067039,0.0125341469085027,0.0174589217164985,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,DASCMOP_BC,1,1,100,30,100000,100000,100150,430,1,124,124,0,0,0.39,0,6.03392586001895,13.5056254819377,0.0124413311007922,0.0193109621459938,13.5056254819377,0,0.05,0,0.05,0.02,143.884892086331,0.05,200,0,NaN,7.11314203225604,6.04841917278231,13.5056254819377,0.0142634428824446,0.0141437677731357,0.0204142191234411,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,DASCMOP_BC,2,2,100,30,100000,10000,10000,49,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,NaN,0.05,NaN,NaN,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,DASCMOP_BC,2,2,100,30,100000,30000,30150,137,1,21,21,0,0,0.03,0,27.5648363570117,39.45067055908,0.0243287808331173,0.0387174908331754,39.45067055908,0,0.05,0,0.05,0.015,162.60162601626,0.05,200,0,NaN,26.9551632989226,27.5698521032973,39.45067055908,0.026710217758808,0.0247786495788701,0.0402876334387206,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,DASCMOP_BC,2,2,100,30,100000,50000,50150,217,1,61,61,0,0,0.35,0,6.54633528228739,14.8080653328532,0.0115673739443725,0.0187522723291855,14.8275923807577,0,0.05,0,0.05,0.015,163.934426229508,0.05,200,0,NaN,8.08528059284172,6.56859397599145,14.8275923807577,0.0141388977741406,0.0128890593333718,0.0208678174533673,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,DASCMOP_BC,2,2,100,30,100000,70000,70150,297,1,57,57,0,0,0.23,0,6.66396801012885,12.4780767051443,0.0108597826259282,0.0171586898481024,12.4780767051443,0,0.05,0,0.05,0.015,158.730158730159,0.05,199,0,NaN,7.50272570595953,6.69676739695928,12.4780767051443,0.013150236169915,0.0120187402247537,0.0184730605898987,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,DASCMOP_BC,2,2,100,30,100000,100000,100150,417,1,114,114,0,0,0.31,0,4.86155593955884,8.96781750922978,0.00918841348870806,0.0146208268132746,8.97600871684113,0,0.05,0,0.05,0.02,143.884892086331,0.05,198,0,NaN,5.36705537425916,4.87105194508083,8.97600871684113,0.0119133997459485,0.0115024376009185,0.0171513583981845,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,DASCMOP_BC,3,3,100,30,100000,10000,10000,49,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,NaN,0.05,NaN,NaN,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,DASCMOP_BC,3,3,100,30,100000,30000,30200,137,1,29,29,0,0,0.11,0,20.5777456006236,38.3209551621099,0.015011714302703,0.0237311322852712,38.5645342693015,0,0.05,0,0.05,0.015,180.18018018018,0.05,200,0,NaN,22.9318664317421,20.8960954649006,38.5645342693015,0.0175863203118816,0.0164265426507559,0.0251701077604103,0
