variant,advWeight,reconstructionWeight,pairMarginWeight,useMismatchD,problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
V4_Full_current,1,1,1,1,LIRCMOP8_BC,3,ref_y,100000,100116,456,242,1,0.81,242,0,0.00147823210754846,0.00501634516820367,242,20,4,0.0125838489938121,13.2231404958678,0.35564803062673,0.772169080081675,0,19,1,20,0,0.0826446280991736,0.00725998849349837,0.0107229881241957,0,0.0140304439227837,NaN,0.75,0.0276353852701191,0,0.00898402584422152,0.014068708599662,0.0142321739004378,0.00889495120049749,0,400,240,880,880,396,484,355,84,100,84,16074,0,252,252,252,252,242,242,242,242,242,0,20
V4_Full_current,1,1,1,1,LIRCMOP9_BC,1,ref_y,10000,10047,46,27,1,0.09,27,0,0.000848528083547538,0.00336503962933192,27,20,4,0.00140398315220217,100,0.602832004766381,1.00736211095176,0,20,0,20,4,0.740740740740741,4.37625008702781e-06,0.00419576638629119,0,0.00518283596825943,NaN,0.85,0.169706300673763,0.222222222222222,0.00260420159897429,0.0145917185323483,0.0145917185323483,NaN,0.2,400,39,478,478,254,224,110,10,48,10,10190,50,27,27,27,27,27,27,27,27,27,0,20
V4_Full_current,1,1,1,1,LIRCMOP9_BC,1,ref_y,30000,30207,138,90,1,0.3,90,0,0.00614248098933162,0.0138048043786706,90,20,4,0.00467994384067391,35.5555555555556,0.0986602533655123,0.165240497719609,0,20,0,20,4,0.222222222222222,0.000300207782370688,0.0140364077763016,0,0.0140364077763016,NaN,0.85,0.00718613475412787,0.133333333333333,0.00260071621922405,0.0265142791163819,0.0265142791163819,NaN,0.2,400,54,508,508,339,169,221,33,94,33,3737,229,90,90,90,90,90,90,90,90,90,0,20
V4_Full_current,1,1,1,1,LIRCMOP9_BC,1,ref_y,50000,50007,228,42,1,0.14,42,0,0.00234480229402261,0.00603836531943077,42,20,4,0.00218397379231449,76.1904761904762,0.0688899096104026,0.135253873308102,0,20,0,20,9,0.476190476190476,0.00291181905445697,0.137222462516606,0,0.138256881242709,NaN,0.3,-0.00173367185091677,0.285714285714286,0.00305622391251728,0.148213676357098,0.148213676357098,NaN,0.45,400,87,574,574,336,238,240,14,90,14,17998,4,42,42,42,42,42,42,42,42,42,0,20
V4_Full_current,1,1,1,1,LIRCMOP9_BC,1,ref_y,70000,70027,319,51,1,0.17,51,0,0.00192374263878081,0.00645035200238666,51,20,4,0.00265196817638188,62.7450980392157,0.0620448347018071,0.100404325373423,0,20,0,20,11,0.392156862745098,0.00263711056945627,0.160078939562821,0,0.161229654215577,NaN,0.4,-0.00140680308252689,0.235294117647059,0.00344733716279235,0.175866477374868,0.175866477374868,NaN,0.55,400,45,490,490,279,211,190,19,100,19,4389,21,51,51,51,51,51,51,51,51,51,0,20
V4_Full_current,1,1,1,1,LIRCMOP9_BC,1,ref_y,100000,100167,456,81,1,0.27,81,0,0.00317081975076085,0.0121797663407139,81,20,4,0.00421194945660652,39.5061728395062,0.0758607793379813,0.11816240437152,0,20,0,20,2,0.246913580246914,0.00114473554153326,0.00176094388805899,0,0.00184441497729604,NaN,0.85,0.00251969291693746,0.0740740740740741,0.00236809197229994,0.0027364807800768,0.0027364807800768,NaN,0.1,400,72,544,544,272,272,210,27,100,27,5364,133,81,81,81,81,81,81,81,81,81,0,20
V4_Full_current,1,1,1,1,LIRCMOP9_BC,2,ref_y,10000,10215,47,42,1,0.14,42,0,0.00197623089914895,0.00636796533184977,42,20,4,0.00218397379231449,76.1904761904762,0.553165783500707,0.713355680832274,0,20,0,20,0,0.476190476190476,0.000361582074036601,0.000454025205549689,0,0.00283753820454422,NaN,0.55,0.00734962556179211,0,0.00820253698690813,0.0137740250976473,0.0137740250976473,NaN,0,400,57,514,514,288,226,104,17,73,16,4756,9,48,48,48,48,42,42,42,42,42,0,20
V4_Full_current,1,1,1,1,LIRCMOP9_BC,2,ref_y,30000,30015,137,87,1,0.29,87,0,0.00327610028035995,0.0101197260964779,87,20,4,0.00452394571265145,36.7816091954023,0.08099118070182,0.136628428520037,0,20,0,20,10,0.229885057471264,9.39993069181247e-05,0.00219407259498818,0,0.00219407259498818,NaN,0.5,0.00180974883508334,0.206896551724138,0.000180913545101277,0.00278695530841057,0.00278695530841057,NaN,0.5,400,72,544,544,353,191,246,39,97,39,4175,319,96,96,96,96,87,87,87,87,87,0,20
V4_Full_current,1,1,1,1,LIRCMOP9_BC,2,ref_y,50000,50035,228,48,1,0.16,48,0,0.00215180650712131,0.00548229135741652,48,20,4,0.00249597004835942,66.6666666666667,0.0656865422864156,0.207973497402817,0,3,17,20,15,0.416666666666667,8.79740118449642e-06,0.000156969796200968,0,0.000537674977218409,NaN,0.85,0.0186280034081859,0.875,0.000279146014530489,0.00154565300466422,0.00232117908623812,0.000679564724245524,0.75,400,51,502,502,292,210,198,19,80,18,6473,52,49,49,49,49,48,48,48,48,48,0,20
V4_Full_current,1,1,1,1,LIRCMOP9_BC,2,ref_y,70000,70055,319,117,1,0.39,117,0,0.0030468625938034,0.0107409907083239,117,20,4,0.00608392699287609,27.3504273504273,0.0715553883893691,0.121736959732272,0,20,0,20,11,0.170940170940171,0.00299391889766939,0.0241802081865337,0,0.0241802081865337,NaN,0.35,-0.00733249287653125,0.153846153846154,0.00480245647876665,0.0246113966938229,0.0246113966938229,NaN,0.55,400,99,598,598,309,289,233,42,100,42,6036,446,120,120,120,120,117,117,117,117,117,0,20
V4_Full_current,1,1,1,1,LIRCMOP9_BC,2,ref_y,100000,100195,456,96,1,0.32,96,0,0.00276960729933475,0.00788464889519008,96,20,4,0.00499194009671884,33.3333333333333,0.0756852400958061,0.104347162155542,0,20,0,20,1,0.208333333333333,0.000134887671704368,0.000189009034845529,0,0.000673493819440161,NaN,0.75,0.00153938074467957,0.0625,0.000841441001751441,0.000972314908743808,0.000972314908743808,NaN,0.05,400,93,586,586,277,309,219,36,96,32,5821,96,96,96,96,96,96,96,96,96,96,0,20
V4_Full_current,1,1,1,1,LIRCMOP9_BC,3,ref_y,10000,10081,47,15,1,0.05,15,0,0.00149241675127228,0.00462431741650743,15,20,4,0.000779990640112319,100,0.150874467517328,0.193491615276188,0,20,0,20,0,1.33333333333333,0.000896010597288529,0.00107716952920806,0,0.00249532441767458,NaN,1,0.0301470353581891,0,0.00350815265809152,0.00644769057367819,0.00644769057367819,NaN,0,400,13,426,426,258,168,28,5,82,5,1307,10,15,15,15,15,15,15,15,15,15,0,20
V4_Full_current,1,1,1,1,LIRCMOP9_BC,3,ref_y,30000,30101,138,90,1,0.31,90,0,0.00585931409781297,0.0160949291093875,90,20,4,0.00467994384067391,35.5555555555556,0.103275673694433,0.136261589552331,0,20,0,20,12,0.222222222222222,3.74365175619506e-07,0.000775279783216024,0,0.000775279783216024,NaN,0.05,-0.0102679694928878,0.129032258064516,0.00156458587591342,0.00294976946323454,0.00294976946323454,NaN,0.6,400,78,556,556,376,180,242,32,93,32,5924,303,90,90,90,90,90,90,90,90,90,0,20
V4_Full_current,1,1,1,1,LIRCMOP9_BC,3,ref_y,50000,50121,229,45,1,0.15,45,0,0.00216035505170913,0.00596515921294884,45,20,4,0.00233997192033696,71.1111111111111,0.0771864549078465,0.118666515991242,0,20,0,20,5,0.444444444444444,0.000653118377244181,0.00369126002516588,0,0.00369126002516588,NaN,0.05,-0.00572144971727101,0.266666666666667,0.00429155712572414,0.00664545937651445,0.00664545937651445,NaN,0.25,400,87,574,574,352,222,247,15,80,15,15703,0,45,45,45,45,45,45,45,45,45,0,20
V4_Full_current,1,1,1,1,LIRCMOP9_BC,3,ref_y,70000,70141,320,93,1,0.31,93,0,0.00353134103374643,0.0132571850863903,93,20,4,0.00483594196869638,34.4086021505376,0.0961808580609651,0.128029877510335,0,20,0,20,6,0.21505376344086,0.000135826231686886,0.000313343543918075,0,0.000313343543918075,NaN,0.25,-0.0115377259779385,0.129032258064516,0.000704326106356554,0.00296294400102954,0.00296294400102954,NaN,0.3,400,83,566,566,312,254,235,36,100,36,4736,345,93,93,93,93,93,93,93,93,93,0,20
V4_Full_current,1,1,1,1,LIRCMOP9_BC,3,ref_y,100000,100061,456,87,1,0.29,87,0,0.00244112027582671,0.00594841495981871,87,20,4,0.00452394571265145,36.7816091954023,0.0788131028996717,0.195419651785901,0,20,0,20,2,0.229885057471264,0.000180961099983349,0.000513249583975766,0,0.000517450478757475,NaN,0.8,0.00135426239566564,0.0689655172413793,0.000224919780007835,0.00160648336227565,0.00160648336227565,NaN,0.1,400,81,562,562,283,279,212,31,99,30,5793,154,90,90,90,90,87,87,87,87,87,0,20
V4_Full_current,1,1,1,1,LIRCMOP10_BC,1,ref_y,10000,10156,47,36,1,0.12,36,0,0.0055929023724193,0.0122251162478655,36,20,4,0.00187197753626956,88.8888888888889,0.156037786594169,0.306745246418553,0,20,0,20,13,0.555555555555556,4.75596709892656e-05,0.000239647443803917,0,0.000619138781711649,NaN,0.7,0.0223268022875436,0.416666666666667,0.0017730429620858,0.00273252916492709,0.00273252916492709,NaN,0.65,400,33,466,466,325,141,161,16,76,13,6246,53,37,37,37,37,36,36,36,36,36,0,20
V4_Full_current,1,1,1,1,LIRCMOP10_BC,1,ref_y,30000,30176,138,90,1,0.3,90,0,0.0086914025252298,0.0271294010242871,90,20,4,0.00467994384067391,35.5555555555556,0.0862296729221598,0.130395698377485,0,20,0,20,7,0.222222222222222,1.1063896148942e-05,5.49844913006828e-05,0,0.000766210249015454,NaN,0.8,0.00455669758805466,0.0666666666666667,0.000812726651741322,0.00107411646573875,0.00107411646573875,NaN,0.35,400,72,544,544,347,197,248,37,98,35,3204,180,90,90,90,90,90,90,90,90,90,0,20
V4_Full_current,1,1,1,1,LIRCMOP10_BC,1,ref_y,50000,50196,229,98,1,0.33,98,0,0.0106028421781074,0.0210665335754788,98,20,4,0.00509593884873382,32.6530612244898,0.0813343649671236,0.158578936181544,0,20,0,20,7,0.204081632653061,4.13929783371307e-05,0.00012184870819434,0,0.000185438875028401,NaN,0.8,0.00476033829181595,0.121212121212121,0.000179922202328581,0.000553851325222449,0.000553851325222449,NaN,0.35,400,87,574,574,358,216,251,39,100,39,4723,261,98,98,98,98,98,98,98,98,98,0,20
V4_Full_current,1,1,1,1,LIRCMOP10_BC,1,ref_y,70000,70216,320,114,1,0.38,114,0,0.00435929431149161,0.0164569334373531,114,20,4,0.00592792886485362,28.0701754385965,0.0819783793565175,0.116619370980224,0,20,0,20,5,0.175438596491228,6.56021676717114e-05,0.000148614547967199,0,0.000412688355792162,NaN,1,0.00299801716777175,0.0526315789473684,0.000498909124503968,0.000717421918939796,0.000717421918939796,NaN,0.25,400,105,610,610,362,248,276,47,93,40,6205,211,114,114,114,114,114,114,114,114,114,0,20
V4_Full_current,1,1,1,1,LIRCMOP10_BC,1,ref_y,100000,100136,456,132,1,0.44,132,0,0.00591601178368886,0.0183738204183138,132,20,4,0.0068639176329884,24.2424242424242,0.0838536886769418,0.136609032176259,0,20,0,20,2,0.151515151515152,2.90461189470952e-05,4.38548252201358e-05,0,5.34821824398643e-05,NaN,0.95,0.00511377718184067,0.0909090909090909,7.43579578123326e-05,0.000230339888139567,0.000230339888139567,NaN,0.1,400,147,694,694,403,291,311,51,99,50,10129,315,135,135,135,132,132,132,132,132,132,0,20
V4_Full_current,1,1,1,1,LIRCMOP10_BC,2,ref_y,10000,10104,47,39,1,0.13,39,0,0.00277780196066223,0.010240530136168,39,20,4,0.00202797566429203,82.0512820512821,0.270465928006898,0.427821882736877,0,20,0,20,17,0.512820512820513,6.91398168053324e-06,6.14672722679817e-05,0,0.00145758097645153,NaN,0.75,0.0771946601319856,0.153846153846154,0.00784270283467861,0.0175558897420271,0.0175558897420271,NaN,0.85,400,30,460,460,275,185,169,14,76,14,5461,65,39,39,39,39,39,39,39,39,39,0,20
V4_Full_current,1,1,1,1,LIRCMOP10_BC,2,ref_y,30000,30110,138,48,1,0.16,48,0,0.00570959742783897,0.0191780533250853,48,20,4,0.00249597004835942,66.6666666666667,0.135778383423632,0.200159020971174,0,20,0,20,8,0.416666666666667,0.000642417064853082,0.00472271436236817,0,0.00472271436236817,NaN,0.7,0.0159604181953814,0.125,0.00255215233649927,0.0100440961007513,0.0100440961007513,NaN,0.4,400,60,520,520,325,195,205,17,92,17,13639,66,48,48,48,48,48,48,48,48,48,0,20
V4_Full_current,1,1,1,1,LIRCMOP10_BC,2,ref_y,50000,50130,229,78,1,0.26,78,0,0.00681069034495688,0.0182856607896554,78,20,4,0.00405595132858406,41.025641025641,0.0709769201949037,0.143663164001942,0,20,0,20,6,0.256410256410256,3.81452639467574e-05,9.72904955560817e-05,0,0.000204903077440027,NaN,1,0.0129989992636405,0.230769230769231,0.000124102386375806,0.000601835433642527,0.000601835433642527,NaN,0.3,400,76,552,552,350,202,253,34,93,27,5536,111,81,81,81,78,78,78,78,78,78,0,20
V4_Full_current,1,1,1,1,LIRCMOP10_BC,2,ref_y,70000,70150,320,105,1,0.35,105,0,0.00781384623141054,0.0184762707210011,105,20,4,0.00545993448078623,30.4761904761905,0.0748483679125103,0.185754086230728,0,20,0,20,9,0.19047619047619,8.12081755731127e-05,0.000241571794652476,0,0.00067575697318357,NaN,1,0.0104264723850764,0.114285714285714,0.000695235133109019,0.000984281553569422,0.000984281553569422,NaN,0.45,400,96,592,592,367,225,266,43,100,43,5597,205,108,108,108,108,105,105,105,105,105,0,20
V4_Full_current,1,1,1,1,LIRCMOP10_BC,2,ref_y,100000,100070,456,126,1,0.42,126,0,0.00446421664515327,0.0123340985136652,126,20,4,0.00655192137694348,25.3968253968254,0.0852040450176815,0.157344385790976,0,20,0,20,9,0.158730158730159,2.99330182436638e-05,8.55029613108595e-05,0,0.000219543777755835,NaN,0.7,0.00737626688258964,0.142857142857143,0.000225773032694927,0.000726319422301347,0.000726319422301347,NaN,0.45,400,132,664,664,374,290,290,49,100,49,8431,188,126,126,126,126,126,126,126,126,126,0,20
V4_Full_current,1,1,1,1,LIRCMOP10_BC,3,ref_y,10000,10018,47,24,1,0.08,24,0,0.00544218328816349,0.0137996472619083,24,20,4,0.00124798502417971,100,0.212852208160475,0.679232429162783,0,20,0,20,13,0.833333333333333,0.0157485977858335,0.288941231357693,0,0.291174377307863,NaN,1,0.267771444629611,0.25,0.0296108366455206,0.294780669798477,0.294780669798477,NaN,0.65,400,21,442,442,321,121,153,11,60,11,6308,114,27,27,27,27,24,24,24,24,24,0,20
V4_Full_current,1,1,1,1,LIRCMOP10_BC,3,ref_y,30000,30038,138,78,1,0.26,78,0,0.0109765599335836,0.027835160827862,78,20,4,0.00405595132858406,41.025641025641,0.0971999738870111,0.256047222417611,0,20,0,20,9,0.256410256410256,1.92239929825936e-05,7.61009048445357e-05,0,0.000655165600593961,NaN,0.35,-0.00115214459836618,0.153846153846154,0.00110034705548244,0.00119329572214272,0.00119329572214272,NaN,0.45,400,75,550,550,340,210,246,32,89,27,6020,129,78,78,78,78,78,78,78,78,78,0,20
V4_Full_current,1,1,1,1,LIRCMOP10_BC,3,ref_y,50000,50058,229,90,1,0.3,90,0,0.00573214441100013,0.019618332912118,90,20,4,0.00467994384067391,35.5555555555556,0.0998733306917731,0.17922354695811,0,20,0,20,0,0.222222222222222,2.31467906028853e-05,5.43393812840268e-05,0,5.43393812840268e-05,NaN,0.55,0.000517549647469806,0,0.000176890289490492,0.000577516745585432,0.000577516745585432,NaN,0,400,92,584,584,350,234,249,31,100,31,7589,186,90,90,90,90,90,90,90,90,90,0,20
V4_Full_current,1,1,1,1,LIRCMOP10_BC,3,ref_y,70000,70078,320,108,1,0.36,108,0,0.00524456068217221,0.0252693365196538,108,20,4,0.00561593260880869,29.6296296296296,0.0845022650747408,0.144216424777114,0,20,0,20,4,0.185185185185185,3.9534880104091e-05,0.000107832010761125,0,0.000107832010761125,NaN,0.75,0.00279307330025444,0.111111111111111,0.000131045494513987,0.000207738940097953,0.000207738940097953,NaN,0.2,400,102,604,604,353,251,264,41,100,41,6432,271,111,111,111,111,108,108,108,108,108,0,20
V4_Full_current,1,1,1,1,LIRCMOP10_BC,3,ref_y,100000,100218,457,138,1,0.46,138,0,0.00748579221135116,0.0236735486049411,138,20,4,0.00717591388903333,23.1884057971014,0.0917316847245079,0.17930916954771,0,20,0,20,6,0.144927536231884,0.000103252028743364,0.0001417944065365,0,0.000544792058516301,NaN,0.55,0.00282375205711051,0.0869565217391304,0.0007078055944717,0.00101900477367363,0.00101900477367363,NaN,0.3,400,123,646,646,374,272,279,51,100,51,7271,306,141,141,141,141,138,138,138,138,138,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP5_BC,1,ref_y,10000,10100,48,125,1,0.42,125,0,0.00404285490225214,0.0122838904663363,125,20,4,0.00649992200093599,25.6,0.262820858518626,0.421546845826806,0,20,0,20,20,0.16,0.042786682607066,0.0594933641157668,0,0.0623597226155807,NaN,0.75,0.0280220457982171,0.285714285714286,0.0451595725745095,0.0627823116764025,0.0627823116764025,NaN,1,400,111,622,622,467,155,233,52,80,43,3734,0,128,128,128,128,125,125,125,125,125,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP5_BC,1,ref_y,30000,30120,139,72,1,0.24,72,0,0.0010857750067751,0.00365565271922306,72,20,4,0.00374395507253913,44.4444444444444,0.370336025851653,0.539099569870768,0,20,0,20,8,0.277777777777778,0.0100908499851968,0.0184960127415683,0,0.0188726983798068,NaN,1,0.0348669656551999,0.0833333333333333,0.0115685110752987,0.0199749473941794,0.0199749473941794,NaN,0.4,400,88,576,576,423,153,238,54,48,27,7495,13,78,78,78,78,72,72,72,72,72,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP5_BC,1,ref_y,50000,50140,230,159,1,0.53,159,0,0.00291604007161384,0.0091386838788674,159,20,4,0.00826790078519058,20.125786163522,0.457973980242379,0.850412362371985,0,20,0,20,7,0.125786163522013,0.00315149916262313,0.00875871595194201,0,0.00875871595194201,NaN,0.95,0.0344207511597231,0.113207547169811,0.00775208315121291,0.0104290511191272,0.0104290511191272,NaN,0.35,400,156,712,712,439,273,306,66,91,59,7764,3,177,177,177,177,159,159,159,159,159,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP5_BC,1,ref_y,70000,70160,321,110,1,0.37,110,0,0.00253515367450331,0.0110413199048695,110,20,4,0.00571993136082367,29.0909090909091,0.623165458385658,1.46006305974034,0,20,0,20,20,0.181818181818182,0.272053589896301,0.443700379820988,0,0.463321006806738,NaN,0.9,0.0375801308498827,0.27027027027027,0.281394808877232,0.469799128102712,0.469799128102712,NaN,1,400,117,634,634,374,260,252,47,94,41,9400,37,123,123,123,123,110,110,110,110,110,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP5_BC,1,ref_y,100000,100080,457,83,1,0.28,83,0,0.00892313158276651,0.0140820524675618,83,20,4,0.0043159482086215,38.5542168674699,0.119596477682572,0.224567979004467,0,20,0,20,10,0.240963855421687,0.000828693272760937,0.0026648416729808,0,0.00266670164687955,NaN,1,0.0399896730263971,0.0714285714285714,0.00159360131248119,0.00460301953213267,0.00460301953213267,NaN,0.5,400,88,576,576,346,230,266,69,100,69,6309,2666,118,118,118,118,83,83,83,83,83,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP5_BC,2,ref_y,10000,10080,49,38,1,0.13,38,0,0.00293321477843236,0.00736732983310311,38,20,4,0.00197597628828454,84.2105263157895,0.314529522269068,0.419272929407031,0,13,7,20,20,0.526315789473684,0.0817563363021004,0.0852121494774784,0,0.0868220105347638,NaN,1,0.0662563629237776,0.846153846153846,0.0831569349956047,0.0874802194471716,0.0867973627876787,0.0881630761066646,1,400,31,462,462,419,43,176,44,31,15,937,0,45,45,45,45,38,38,38,38,38,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP5_BC,2,ref_y,30000,30100,140,61,1,0.21,61,0,0.00234852046108816,0.00768817153896632,61,20,4,0.00317196193645676,52.4590163934426,0.352949286320889,0.608157506049122,0,10,10,20,11,0.327868852459016,0.0205138447085144,0.0344139357495491,0,0.0345407540330877,NaN,0.9,0.0518657739144889,0.238095238095238,0.0212797105724445,0.0346695622556126,0.0301275268441362,0.0383034655732963,0.55,400,81,562,562,416,146,211,50,34,22,6880,7,66,66,66,66,61,61,61,61,61,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP5_BC,2,ref_y,50000,50120,231,7,1,0.03,7,0,0.0039103241514072,0.0148726948635565,7,20,4,0.000363995632052415,100,0.105494468553789,0.49777291730615,0,20,0,20,20,2.85714285714286,0.165536548698817,0.209905034635929,0,0.209905034635929,NaN,0,-0.00954407712338268,0.666666666666667,0.17973096895741,0.224865213964431,0.224865213964431,NaN,1,400,132,664,664,295,369,34,4,100,4,1837,41,10,10,10,10,7,7,7,7,7,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP5_BC,2,ref_y,70000,70140,322,98,1,0.34,98,0,0.0293933804737713,0.169448776605815,98,20,4,0.00509593884873382,32.6530612244898,0.213683795379422,0.42861265218186,0,20,0,20,0,0.204081632653061,0.00216231765368742,0.00258203949887758,0,0.00757261047124864,NaN,0.9,0.232014197171353,0,0.00782145374046407,0.00825626783413747,0.00825626783413747,NaN,0,400,70,540,540,354,186,258,65,100,65,4802,2480,108,108,108,108,98,98,98,98,98,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP5_BC,2,ref_y,100000,100060,458,86,1,0.29,86,0,0.0153460410177147,0.0617324444436785,86,20,4,0.00447194633664396,37.2093023255814,0.166630709854981,0.282037941963067,0,20,0,20,5,0.232558139534884,0.00151608916109373,0.001557864208254,0,0.00158885911001977,NaN,1,0.240738242490376,0.275862068965517,0.00324709405306721,0.00342000839514969,0.00342000839514969,NaN,0.25,400,60,520,520,315,205,245,73,100,73,4597,2199,92,92,92,92,86,86,86,86,86,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP5_BC,3,ref_y,10000,10001,49,2,1,0.01,2,0,0.0123823663026776,0.0123823663026776,2,1,4,0.000103998752014976,100,0.271710359808823,0.271710359808823,0,0,1,1,1,0.5,0.210806729113507,0.210806729113507,0,0.210806729113507,NaN,1,0.034445930034152,1,0.210806729113507,0.210806729113507,NaN,0.210806729113507,1,400,0,400,400,399,1,132,37,9,1,2,0,2,2,2,2,2,2,2,2,2,0,1
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP5_BC,3,ref_y,30000,30003,140,53,1,0.18,53,0,0.00123094111315986,0.0026826978706533,53,20,4,0.00275596692839686,60.377358490566,0.293269707757752,0.5872654007537,0,20,0,20,20,0.377358490566038,0.0209292436423418,0.0248008977311404,0,0.0315273154239176,NaN,1,0.0107401711379251,0.5,0.0261178435186834,0.0321980201906944,0.0321980201906944,NaN,1,400,54,508,508,333,175,200,57,43,23,5728,1,69,69,69,69,53,53,53,53,53,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP5_BC,3,ref_y,50000,50023,231,123,1,0.41,123,0,0.00340334872244287,0.00977578799939439,123,20,4,0.00639592324892101,26.0162601626016,0.446769928765304,0.952957767166732,0,20,0,20,20,0.16260162601626,0.371305558408079,0.43116887240997,0,0.431306233192732,NaN,1,0.00953619765629554,0.0487804878048781,0.374469878022577,0.43550932321946,0.43550932321946,NaN,1,400,129,658,658,313,345,251,41,100,41,10669,0,123,123,123,123,123,123,123,123,123,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP5_BC,3,ref_y,70000,70043,322,63,1,0.21,63,0,0.0104182800145537,0.0152434230518246,63,20,4,0.00327596068847174,50.7936507936508,0.153292507582539,0.22631136087691,0,20,0,20,11,0.317460317460317,0.000496603034884273,0.00295818551304962,0,0.00295818551304962,NaN,1,0.161715168708731,0.0952380952380952,0.00122451530755505,0.00428269673623929,0.00428269673623929,NaN,0.55,400,84,568,568,362,206,258,59,100,59,6653,2735,98,98,98,95,63,63,63,63,63,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP5_BC,3,ref_y,100000,100183,459,87,1,0.29,87,0,0.0122684517348335,0.0202813683338333,87,20,4,0.00452394571265145,36.7816091954023,0.181410510917979,0.313254212468351,0,20,0,20,2,0.229885057471264,0.00354998330611341,0.00667682406690962,0,0.00742954602232854,NaN,1,0.166251421565351,0.0689655172413793,0.00587456938615801,0.0119575423792151,0.0119575423792151,NaN,0.1,400,83,566,566,351,215,265,79,100,79,5589,2399,117,117,117,117,87,87,87,87,87,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP6_BC,1,ref_y,10000,10170,49,46,1,0.17,46,0,0.00596853298731512,0.0152115734110581,46,20,4,0.00239197129634444,69.5652173913043,0.308427935947759,0.397426477988551,0,20,0,20,20,0.434782608695652,0.0190365558933684,0.0199930439878258,0,0.0578987676839334,NaN,0.85,0.0443992729906124,0.941176470588235,0.0378516249688176,0.0592976514493137,0.0592976514493137,NaN,1,400,37,474,474,420,54,202,43,47,19,761,0,53,53,53,53,46,46,46,46,46,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP6_BC,1,ref_y,30000,30190,140,138,1,0.46,138,0,0.00153133443456962,0.00337967768825505,138,20,4,0.00717591388903333,23.1884057971014,0.391858428600553,0.511428621984386,0,20,0,20,14,0.144927536231884,0.00255355820030372,0.0071680718838918,0,0.0238727754081066,NaN,1,0.133219530924463,0.347826086956522,0.0125871627262955,0.0246116505954698,0.0246116505954698,NaN,0.7,400,129,658,658,454,204,309,66,79,51,5906,37,150,150,150,150,138,138,138,138,138,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP6_BC,1,ref_y,50000,50210,231,141,1,0.47,141,0,0.00117275944275548,0.00409590135562327,141,20,4,0.0073319120170558,22.6950354609929,0.408868975803087,0.578958104418967,0,19,1,20,4,0.141843971631206,0.0164021035982515,0.0284442722185109,0,0.0377640795700826,NaN,0.7,0.0390294451301463,0.0851063829787234,0.0244792356050653,0.0380126877382822,0.0381179183801897,0.0282481436881143,0.2,400,168,736,736,473,263,320,62,76,51,9253,1,151,151,151,151,141,141,141,141,141,0,20
V5_Huber_Pair_no_adv,0,1,1,0,LIRCMOP6_BC,1,ref_y,70000,70010,321,147,1,0.49,147,0,0.000946075439393153,0.00367498459979087,147,20,4,0.00764390827310072,21.7687074829932,0.421223574374501,0.611261455909398,0,20,0,20,18,0.136054421768707,0.0303068504264001,0.0407612658405069,0,0.0531704394661424,NaN,1,0.0207282470710368,0.244897959183673,0.0424255652395227,0.0532101474626929,0.0532101474626929,NaN,0.9,400,143,686,686,435,251,285,63,92,55,6287,0,165,165,165,165,147,147,147,147,147,0,20
