scope,name,family,metric,baseVariant,compareVariant,baseDescription,compareDescription,betterDirection,pairCount,baseMean,compareMean,meanDiff,baseMedian,compareMedian,medianDiff,signrankP,holmAdjustedP
problem,DASCMOP6_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,725.833333333333,597.833333333333,-128,732.5,605.5,-131.5,0.3125,1
problem,DASCMOP6_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,725.833333333333,643.666666666667,-82.1666666666667,732.5,611,-76.5,0.4375,1
problem,DASCMOP6_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,725.833333333333,732.5,6.66666666666667,732.5,738,31,0.6875,1
problem,DASCMOP6_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,725.833333333333,818,92.1666666666667,732.5,869.5,57.5,0.4375,1
problem,DASCMOP6_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,725.833333333333,640,-85.8333333333333,732.5,588.5,-176,0.5625,1
problem,DASCMOP6_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,725.833333333333,713.5,-12.3333333333333,732.5,695.5,0,1,1
problem,DASCMOP6_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,725.833333333333,643.333333333333,-82.5,732.5,616,-133,0.4375,1
problem,DASCMOP6_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,725.833333333333,751.166666666667,25.3333333333333,732.5,733,-27.5,0.84375,1
problem,DASCMOP6_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,725.833333333333,725.833333333333,0,732.5,732.5,0,1,1
problem,DASCMOP6_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,725.833333333333,717.5,-8.33333333333333,732.5,727.5,-23.5,0.4375,1
problem,DASCMOP6_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,725.833333333333,724.166666666667,-1.66666666666667,732.5,727.5,0,1,1
problem,DASCMOP6_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,725.833333333333,253.333333333333,-472.5,732.5,223.5,-428.5,0.03125,0.4375
problem,DASCMOP6_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,no_boundary,BoundaryCore mainline with beta calibrator,"Final-effect ablation: boundary budget disabled via bRho = 0",higher_better,6,725.833333333333,0,-725.833333333333,732.5,0,-732.5,0.03125,0.4375
problem,DASCMOP6_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,5.5,5.5,0,6,6.5,0,1,1
problem,DASCMOP6_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,5.5,4.5,-1,6,6,-1.5,0.875,1
problem,DASCMOP6_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,5.5,4.83333333333333,-0.666666666666667,6,4.5,0,0.5,1
problem,DASCMOP6_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,5.5,5.16666666666667,-0.333333333333333,6,6,-1.5,0.65625,1
problem,DASCMOP6_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,5.5,7,1.5,6,6,0,1,1
problem,DASCMOP6_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,5.5,2.83333333333333,-2.66666666666667,6,3,-2,0.15625,1
problem,DASCMOP6_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,5.5,6,0.5,6,6,0,1,1
problem,DASCMOP6_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,5.5,13.3333333333333,7.83333333333333,6,11,8.5,0.15625,1
problem,DASCMOP6_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,5.5,5.66666666666667,0.166666666666667,6,4,0.5,0.96875,1
problem,DASCMOP6_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,5.5,5.5,0,6,6,0,1,1
problem,DASCMOP6_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,5.5,6.33333333333333,0.833333333333333,6,7,0.5,0.625,1
problem,DASCMOP6_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,5.5,5.5,0,6,6,0,1,1
problem,DASCMOP6_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,5.5,0,-5.5,6,0,-6,0.03125,0.4375
problem,DASCMOP6_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,no_boundary,BoundaryCore mainline with beta calibrator,"Final-effect ablation: boundary budget disabled via bRho = 0",higher_better,6,5.5,0,-5.5,6,0,-6,0.03125,0.4375
problem,DASCMOP7_BC,DASCMOP_BC,M1_selected,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",lower_better,6,0.0198808019583818,0.00608935319338601,-0.0137914487649957,0.0100278029777122,0.00552508024875705,-0.00394939837223296,0.0625,0.6875
problem,DASCMOP7_BC,DASCMOP_BC,M1_selected,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",lower_better,6,0.0198808019583818,0.0305791315402148,0.0106983295818331,0.0100278029777122,0.0268101236969735,0.00224621082370287,0.03125,0.40625
problem,DASCMOP7_BC,DASCMOP_BC,M1_selected,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",lower_better,6,0.0198808019583818,0.0274496273863322,0.00756882542795043,0.0100278029777122,0.0237970801032368,0.00877944084032249,0.3125,1
problem,DASCMOP7_BC,DASCMOP_BC,M1_selected,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",lower_better,6,0.0198808019583818,0.0252792404832807,0.00539843852489893,0.0100278029777122,0.0134357051297535,-0.00117153277155844,0.6875,1
problem,DASCMOP7_BC,DASCMOP_BC,M1_selected,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",lower_better,6,0.0198808019583818,0.0208914673572663,0.00101066539888452,0.0100278029777122,0.0180563205279265,0.00615191284851549,1,1
problem,DASCMOP7_BC,DASCMOP_BC,M1_selected,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",lower_better,6,0.0198808019583818,0.0290504516968062,0.00916964973842443,0.0100278029777122,0.0193330567719092,0.00980740927768353,0.03125,0.40625
problem,DASCMOP7_BC,DASCMOP_BC,M1_selected,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",lower_better,6,0.0198808019583818,0.0238575562393292,0.0039767542809475,0.0100278029777122,0.0210194962553401,0,0.5,1
problem,DASCMOP7_BC,DASCMOP_BC,M1_selected,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",lower_better,6,0.0198808019583818,0.0329173543962512,0.0130365524378695,0.0100278029777122,0.0341208691359622,0.013774711253569,0.15625,1
problem,DASCMOP7_BC,DASCMOP_BC,M1_selected,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",lower_better,6,0.0198808019583818,0.0310540987135574,0.0111732967551757,0.0100278029777122,0.0275696338319791,0.0196226497336059,0.4375,1
problem,DASCMOP7_BC,DASCMOP_BC,M1_selected,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",lower_better,6,0.0198808019583818,0.0191388550676443,-0.00074194689073743,0.0100278029777122,0.00897161735657207,-0.00043774662613949,0.21875,1
problem,DASCMOP7_BC,DASCMOP_BC,M1_selected,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",lower_better,6,0.0198808019583818,0.0384369304834591,0.0185561285250774,0.0100278029777122,0.0291235118797233,0.0126069764767155,0.21875,1
problem,DASCMOP7_BC,DASCMOP_BC,M1_selected,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",lower_better,6,0.0198808019583818,0.0210380267477489,0.00115722478936718,0.0100278029777122,0.0127799425666953,0,1,1
problem,DASCMOP7_BC,DASCMOP_BC,M1_selected,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",lower_better,6,0.0198808019583818,0.0212552177222338,0.00137441576385207,0.0100278029777122,0.021049486741753,0.00355275521327226,0.6875,1
problem,DASCMOP7_BC,DASCMOP_BC,M2,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,0.997915461131487,0.998246599187675,0.000331138056188303,0.999157471228457,0.999161245527816,0,0.5,1
problem,DASCMOP7_BC,DASCMOP_BC,M2,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,0.997915461131487,0.998850075931324,0.000934614799837474,0.999157471228457,0.999663995208039,-1.67593093202134e-05,1,1
problem,DASCMOP7_BC,DASCMOP_BC,M2,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,0.997915461131487,0.998673094186392,0.000757633054905338,0.999157471228457,0.999343277699287,0.000421041369404296,0.3125,1
problem,DASCMOP7_BC,DASCMOP_BC,M2,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,0.997915461131487,0.997813250003042,-0.000102211128444959,0.999157471228457,0.998486910106259,-0.000700393038732261,0.5625,1
problem,DASCMOP7_BC,DASCMOP_BC,M2,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,0.997915461131487,0.998868530400002,0.000953069268514869,0.999157471228457,0.999109110391991,0.000181539252703644,0.5625,1
problem,DASCMOP7_BC,DASCMOP_BC,M2,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,0.997915461131487,0.99921179970963,0.00129633857814278,0.999157471228457,0.999530531175793,-5.95740665287892e-06,0.84375,1
problem,DASCMOP7_BC,DASCMOP_BC,M2,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,0.997915461131487,0.998840797913475,0.00092533678198777,0.999157471228457,0.999285630248805,0,1,1
problem,DASCMOP7_BC,DASCMOP_BC,M2,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,0.997915461131487,0.995819163755411,-0.0020962973760759,0.999157471228457,0.99706356247608,-0.00198959566468537,0.4375,1
problem,DASCMOP7_BC,DASCMOP_BC,M2,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,0.997915461131487,0.998836959259025,0.000921498127538371,0.999157471228457,0.998739992602913,-8.96216184999021e-05,0.84375,1
problem,DASCMOP7_BC,DASCMOP_BC,M2,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,0.997915461131487,0.997924003534051,8.54240256448202e-06,0.999157471228457,0.998951072879644,0,1,1
problem,DASCMOP7_BC,DASCMOP_BC,M2,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,0.997915461131487,0.998672761925911,0.000757300794424376,0.999157471228457,0.998699712542943,-0.00069470541549066,1,1
problem,DASCMOP7_BC,DASCMOP_BC,M2,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,0.997915461131487,0.99887117137821,0.000955710246722641,0.999157471228457,0.999265614835053,0,0.5,1
problem,DASCMOP7_BC,DASCMOP_BC,M2,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,0.997915461131487,0.00133503231355065,-0.996580428817936,0.999157471228457,0.000840605032915628,-0.998079721098822,0.03125,0.40625
problem,DASCMOP7_BC,DASCMOP_BC,UBY,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,0.00085311724855662,0.000918617719548912,6.55004709922919e-05,0.00075414075504911,0.000926006881323759,0,1,1
problem,DASCMOP7_BC,DASCMOP_BC,UBY,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,0.00085311724855662,0.00200037631191148,0.00114725906335486,0.00075414075504911,0.0014648438373115,0.000885266006810715,0.03125,0.40625
problem,DASCMOP7_BC,DASCMOP_BC,UBY,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,0.00085311724855662,0.000732849787692715,-0.000120267460863905,0.00075414075504911,0.000656722300713313,-9.74184543357965e-05,0.5625,1
problem,DASCMOP7_BC,DASCMOP_BC,UBY,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,0.00085311724855662,0.00090777950350788,5.46622549512599e-05,0.00075414075504911,0.000871799023549032,-0.000224100689374267,1,1
problem,DASCMOP7_BC,DASCMOP_BC,UBY,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,0.00085311724855662,0.00101319031582272,0.0001600730672661,0.00075414075504911,0.000782223707004572,0.000231257444922789,0.15625,1
problem,DASCMOP7_BC,DASCMOP_BC,UBY,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,0.00085311724855662,0.00169288299704227,0.000839765748485647,0.00075414075504911,0.00105387349672287,0.000252833873104715,0.3125,1
problem,DASCMOP7_BC,DASCMOP_BC,UBY,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,0.00085311724855662,0.000886640049816322,3.35228012597019e-05,0.00075414075504911,0.00075414075504911,0,1,1
problem,DASCMOP7_BC,DASCMOP_BC,UBY,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,0.00085311724855662,0.00154056228451321,0.00068744503595659,0.00075414075504911,0.00128490077156222,0.000137940753386469,0.4375,1
problem,DASCMOP7_BC,DASCMOP_BC,UBY,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,0.00085311724855662,0.000558840921854836,-0.000294276326701784,0.00075414075504911,0.000578509178857126,-8.45731310792948e-06,0.6875,1
