FE,IGD,HV,guidedCount,problem,stage,mode
51000,0.0786252091465204,0.260314722075495,0,LIRCMOP7_BC,middle,pair_only
51200,0.0785668550675473,0.260340444731206,0,LIRCMOP7_BC,middle,pair_only
51400,0.0786062899177616,0.260326586113917,0,LIRCMOP7_BC,middle,pair_only
51600,0.080622975519408,0.261032258278735,0,LIRCMOP7_BC,middle,pair_only
51800,0.0807713834484176,0.261510653959095,0,LIRCMOP7_BC,middle,pair_only
52000,0.080795551643882,0.261494670000935,0,LIRCMOP7_BC,middle,pair_only
52200,0.080795551643882,0.261494670000935,0,LIRCMOP7_BC,middle,pair_only
52400,0.080746484608313,0.261519014187071,0,LIRCMOP7_BC,middle,pair_only
52600,0.0807520352282598,0.262467345983248,0,LIRCMOP7_BC,middle,pair_only
52800,0.0807462507450782,0.262472490015165,0,LIRCMOP7_BC,middle,pair_only
53000,0.0807657605540943,0.262460935080846,0,LIRCMOP7_BC,middle,pair_only
53200,0.0807657605540943,0.262460935080846,0,LIRCMOP7_BC,middle,pair_only
53400,0.0807174152857319,0.262487329097402,0,LIRCMOP7_BC,middle,pair_only
53600,0.0807118920396886,0.262489989038606,0,LIRCMOP7_BC,middle,pair_only
53800,0.0657339516934142,0.264317705344586,0,LIRCMOP7_BC,middle,pair_only
54000,0.0657339516934142,0.264317705344586,0,LIRCMOP7_BC,middle,pair_only
54200,0.0656401839687212,0.26435024499997,0,LIRCMOP7_BC,middle,pair_only
54400,0.0656401839687212,0.26435024499997,0,LIRCMOP7_BC,middle,pair_only
54600,0.0656925060682777,0.264330407310449,0,LIRCMOP7_BC,middle,pair_only
54800,0.0656816984211134,0.264335750017674,0,LIRCMOP7_BC,middle,pair_only
55000,0.065681002897347,0.264338675182323,0,LIRCMOP7_BC,middle,pair_only
80000,0.0105797636404637,0.292625829268846,0,LIRCMOP7_BC,late,raw
80200,0.0105797636404637,0.292625829268846,20,LIRCMOP7_BC,late,raw
80400,0.0105730731544545,0.292627776437578,0,LIRCMOP7_BC,late,raw
80600,0.0105730731544545,0.292627776437578,0,LIRCMOP7_BC,late,raw
80800,0.0105170630355731,0.292654058154736,0,LIRCMOP7_BC,late,raw
81000,0.0103486075136663,0.292689859615979,0,LIRCMOP7_BC,late,raw
81200,0.0103486075136663,0.292689859615979,0,LIRCMOP7_BC,late,raw
81400,0.0103831281848595,0.292686358004353,0,LIRCMOP7_BC,late,raw
81600,0.0103831281848595,0.292686358004353,0,LIRCMOP7_BC,late,raw
81800,0.0103502594102609,0.29270814116153,0,LIRCMOP7_BC,late,raw
82000,0.0100132314927766,0.292942836417436,0,LIRCMOP7_BC,late,raw
82200,0.0100027396577889,0.292946675927229,0,LIRCMOP7_BC,late,raw
82400,0.00966283928516125,0.293093759052762,0,LIRCMOP7_BC,late,raw
82600,0.00966283928516125,0.293093759052762,0,LIRCMOP7_BC,late,raw
82800,0.00966283928516125,0.293093759052762,0,LIRCMOP7_BC,late,raw
83000,0.00966283928516125,0.293093759052762,0,LIRCMOP7_BC,late,raw
83200,0.00959379415900414,0.293116705593209,0,LIRCMOP7_BC,late,raw
83400,0.00959409205116937,0.293094530383938,0,LIRCMOP7_BC,late,raw
83600,0.00959192550289917,0.293093467340578,0,LIRCMOP7_BC,late,raw
83800,0.00958063162431843,0.29310507608922,0,LIRCMOP7_BC,late,raw
84000,0.00956925450932752,0.293111802379112,0,LIRCMOP7_BC,late,raw
84200,0.00956925450932752,0.293111802379112,0,LIRCMOP7_BC,late,raw
84400,0.00947218205017434,0.293164566023428,0,LIRCMOP7_BC,late,raw
84600,0.00947218205017434,0.293164566023428,0,LIRCMOP7_BC,late,raw
84800,0.00912603704356425,0.293341331001219,0,LIRCMOP7_BC,late,raw
85000,0.00912603704356425,0.293341331001219,0,LIRCMOP7_BC,late,raw
80000,0.0105797636404637,0.292625829268846,0,LIRCMOP7_BC,late,adversarial20
80200,0.0105797636404637,0.292625829268846,20,LIRCMOP7_BC,late,adversarial20
80400,0.0105779979440565,0.292629924736084,0,LIRCMOP7_BC,late,adversarial20
80600,0.0105779979440565,0.292629924736084,0,LIRCMOP7_BC,late,adversarial20
80800,0.0105317219948469,0.292649455504938,0,LIRCMOP7_BC,late,adversarial20
81000,0.0103920512367738,0.292740199008307,0,LIRCMOP7_BC,late,adversarial20
81200,0.0103679271104459,0.292740879005258,0,LIRCMOP7_BC,late,adversarial20
81400,0.0103679271104459,0.292740879005258,0,LIRCMOP7_BC,late,adversarial20
81600,0.0103533441180583,0.292756691415402,0,LIRCMOP7_BC,late,adversarial20
81800,0.0103533441180583,0.292756691415402,0,LIRCMOP7_BC,late,adversarial20
82000,0.0103457915308163,0.292758296649645,0,LIRCMOP7_BC,late,adversarial20
82200,0.0102797126649425,0.292796903282032,0,LIRCMOP7_BC,late,adversarial20
82400,0.0102797126649425,0.292796903282032,0,LIRCMOP7_BC,late,adversarial20
82600,0.0102797126649425,0.292796903282032,0,LIRCMOP7_BC,late,adversarial20
82800,0.0102797126649425,0.292796903282032,0,LIRCMOP7_BC,late,adversarial20
83000,0.0101555849398119,0.292855267037485,0,LIRCMOP7_BC,late,adversarial20
83200,0.0101464058835331,0.29285999704265,0,LIRCMOP7_BC,late,adversarial20
83400,0.00988837751421862,0.292903049510527,0,LIRCMOP7_BC,late,adversarial20
83600,0.00989545296526886,0.292912821485651,0,LIRCMOP7_BC,late,adversarial20
83800,0.00989545296526886,0.292912821485651,0,LIRCMOP7_BC,late,adversarial20
84000,0.00989545296526886,0.292912821485651,0,LIRCMOP7_BC,late,adversarial20
84200,0.00984056904371496,0.292917103810657,0,LIRCMOP7_BC,late,adversarial20
84400,0.00984056904371496,0.292917103810657,0,LIRCMOP7_BC,late,adversarial20
84600,0.00972420035105966,0.292969247160684,0,LIRCMOP7_BC,late,adversarial20
84800,0.00976498519764295,0.292955772036659,0,LIRCMOP7_BC,late,adversarial20
85000,0.0097468554861442,0.292966197679202,0,LIRCMOP7_BC,late,adversarial20
80000,0.0105797636404637,0.292625829268846,0,LIRCMOP7_BC,late,distance20
80200,0.0105797636404637,0.292625829268846,20,LIRCMOP7_BC,late,distance20
80400,0.0105779979440565,0.292629924736084,0,LIRCMOP7_BC,late,distance20
80600,0.0106026804826553,0.292621385290603,0,LIRCMOP7_BC,late,distance20
80800,0.0105399003146666,0.292649755817746,0,LIRCMOP7_BC,late,distance20
81000,0.0101778947436544,0.29281145664649,0,LIRCMOP7_BC,late,distance20
81200,0.0101514234880049,0.292824262199446,0,LIRCMOP7_BC,late,distance20
81400,0.0101411373518453,0.292842073595942,0,LIRCMOP7_BC,late,distance20
81600,0.0101411373518453,0.292842073595942,0,LIRCMOP7_BC,late,distance20
81800,0.010082608023132,0.292870795720226,0,LIRCMOP7_BC,late,distance20
82000,0.00993731181845432,0.292911596513378,0,LIRCMOP7_BC,late,distance20
82200,0.00993731181845432,0.292911596513378,0,LIRCMOP7_BC,late,distance20
82400,0.00993731181845432,0.292911596513378,0,LIRCMOP7_BC,late,distance20
82600,0.00996368791537625,0.292899324992789,0,LIRCMOP7_BC,late,distance20
82800,0.00971728932119305,0.292994643357344,0,LIRCMOP7_BC,late,distance20
83000,0.0097418181390674,0.292963431575859,0,LIRCMOP7_BC,late,distance20
83200,0.00970437522299456,0.292987790049644,0,LIRCMOP7_BC,late,distance20
83400,0.00970437522299456,0.292987790049644,0,LIRCMOP7_BC,late,distance20
83600,0.00970437522299456,0.292987790049644,0,LIRCMOP7_BC,late,distance20
83800,0.00970437522299456,0.292987790049644,0,LIRCMOP7_BC,late,distance20
84000,0.00970437522299456,0.292987790049644,0,LIRCMOP7_BC,late,distance20
84200,0.00970437522299456,0.292987790049644,0,LIRCMOP7_BC,late,distance20
84400,0.00969543159620008,0.29299464243181,0,LIRCMOP7_BC,late,distance20
84600,0.00938699979725079,0.293088717433753,0,LIRCMOP7_BC,late,distance20
84800,0.00930919538303696,0.293141708035902,0,LIRCMOP7_BC,late,distance20
85000,0.00930919538303696,0.293141708035902,0,LIRCMOP7_BC,late,distance20
80000,0.0105797636404637,0.292625829268846,0,LIRCMOP7_BC,late,adversarial2000
80200,0.0105797636404637,0.292625829268846,20,LIRCMOP7_BC,late,adversarial2000
80400,0.0105730731544545,0.292627776437578,0,LIRCMOP7_BC,late,adversarial2000
80600,0.0105730731544545,0.292627776437578,0,LIRCMOP7_BC,late,adversarial2000
80800,0.010574819194414,0.292627481904008,0,LIRCMOP7_BC,late,adversarial2000
81000,0.0104431743733355,0.292703917181249,0,LIRCMOP7_BC,late,adversarial2000
81200,0.0104431743733355,0.292703917181249,0,LIRCMOP7_BC,late,adversarial2000
81400,0.0104353056504025,0.292707275484843,0,LIRCMOP7_BC,late,adversarial2000
81600,0.0102390358606242,0.292749683022121,0,LIRCMOP7_BC,late,adversarial2000
81800,0.0102390358606242,0.292749683022121,0,LIRCMOP7_BC,late,adversarial2000
82000,0.0102208285976983,0.29275755620965,0,LIRCMOP7_BC,late,adversarial2000
82200,0.0102208285976983,0.29275755620965,0,LIRCMOP7_BC,late,adversarial2000
82400,0.0102070427100404,0.292764187454434,0,LIRCMOP7_BC,late,adversarial2000
82600,0.0101261998435225,0.292826760537375,0,LIRCMOP7_BC,late,adversarial2000
82800,0.0101346066651289,0.292819580614664,0,LIRCMOP7_BC,late,adversarial2000
83000,0.0101100172982636,0.292831459740044,0,LIRCMOP7_BC,late,adversarial2000
83200,0.0101100172982636,0.292831459740044,0,LIRCMOP7_BC,late,adversarial2000
83400,0.00983107712490579,0.292935283080974,0,LIRCMOP7_BC,late,adversarial2000
83600,0.00983107712490579,0.292935283080974,0,LIRCMOP7_BC,late,adversarial2000
83800,0.00982412765631794,0.292943816746299,0,LIRCMOP7_BC,late,adversarial2000
84000,0.00975204677486845,0.292991010026249,0,LIRCMOP7_BC,late,adversarial2000
84200,0.00975204677486845,0.292991010026249,0,LIRCMOP7_BC,late,adversarial2000
84400,0.00975204677486845,0.292991010026249,0,LIRCMOP7_BC,late,adversarial2000
84600,0.0096976836571684,0.292996057765429,0,LIRCMOP7_BC,late,adversarial2000
84800,0.0096976836571684,0.292996057765429,0,LIRCMOP7_BC,late,adversarial2000
85000,0.00952238709593108,0.293062517684254,0,LIRCMOP7_BC,late,adversarial2000
80000,0.0105797636404637,0.292625829268846,0,LIRCMOP7_BC,late,distance2000
80200,0.0105797636404637,0.292625829268846,20,LIRCMOP7_BC,late,distance2000
80400,0.0104599677126916,0.292723294373209,0,LIRCMOP7_BC,late,distance2000
80600,0.0104212329586678,0.292731827347683,0,LIRCMOP7_BC,late,distance2000
80800,0.0104587943361923,0.292724549814814,0,LIRCMOP7_BC,late,distance2000
81000,0.0103024142003617,0.292812089799908,0,LIRCMOP7_BC,late,distance2000
81200,0.0102845272353775,0.292828495122749,0,LIRCMOP7_BC,late,distance2000
81400,0.0102845272353775,0.292828495122749,0,LIRCMOP7_BC,late,distance2000
81600,0.0102996966640317,0.29282754150287,0,LIRCMOP7_BC,late,distance2000
81800,0.0102680280146679,0.292840806742366,0,LIRCMOP7_BC,late,distance2000
82000,0.010237065858946,0.292835230050686,0,LIRCMOP7_BC,late,distance2000
82200,0.010237065858946,0.292835230050686,0,LIRCMOP7_BC,late,distance2000
82400,0.0102273440405477,0.292840698457907,0,LIRCMOP7_BC,late,distance2000
82600,0.0101543585484369,0.292872003430672,0,LIRCMOP7_BC,late,distance2000
82800,0.0101806721814768,0.292882832084459,0,LIRCMOP7_BC,late,distance2000
83000,0.00962874279798306,0.293066571597171,0,LIRCMOP7_BC,late,distance2000
83200,0.00962874279798306,0.293066571597171,0,LIRCMOP7_BC,late,distance2000
83400,0.00962153652406804,0.293068946500775,0,LIRCMOP7_BC,late,distance2000
83600,0.00962153652406804,0.293068946500775,0,LIRCMOP7_BC,late,distance2000
83800,0.00949615414501372,0.293137956625707,0,LIRCMOP7_BC,late,distance2000
84000,0.00943320344631671,0.293181043501779,0,LIRCMOP7_BC,late,distance2000
84200,0.00943087328680306,0.293169189993136,0,LIRCMOP7_BC,late,distance2000
84400,0.00943087328680306,0.293169189993136,0,LIRCMOP7_BC,late,distance2000
84600,0.00943087328680306,0.293169189993136,0,LIRCMOP7_BC,late,distance2000
84800,0.00943087328680306,0.293169189993136,0,LIRCMOP7_BC,late,distance2000
85000,0.00936658637516017,0.293191362010699,0,LIRCMOP7_BC,late,distance2000
80000,0.0105797636404637,0.292625829268846,0,LIRCMOP7_BC,late,de
80200,0.0105797636404637,0.292625829268846,0,LIRCMOP7_BC,late,de
80400,0.0105680810309686,0.292634080636974,0,LIRCMOP7_BC,late,de
80600,0.0105680810309686,0.292634080636974,0,LIRCMOP7_BC,late,de
80800,0.0105680810309686,0.292634080636974,0,LIRCMOP7_BC,late,de
81000,0.0100955644418636,0.292805450763439,0,LIRCMOP7_BC,late,de
81200,0.0100816186827206,0.292815558874436,0,LIRCMOP7_BC,late,de
81400,0.0100816186827206,0.292815558874436,0,LIRCMOP7_BC,late,de
81600,0.0100816186827206,0.292815558874436,0,LIRCMOP7_BC,late,de
81800,0.0100118403140857,0.292846401450915,0,LIRCMOP7_BC,late,de
82000,0.0100118403140857,0.292846401450915,0,LIRCMOP7_BC,late,de
82200,0.0100118403140857,0.292846401450915,0,LIRCMOP7_BC,late,de
82400,0.0100300697478746,0.292833066395133,0,LIRCMOP7_BC,late,de
82600,0.0100300697478746,0.292833066395133,0,LIRCMOP7_BC,late,de
82800,0.0100300697478746,0.292833066395133,0,LIRCMOP7_BC,late,de
83000,0.0100188702665998,0.292838196074056,0,LIRCMOP7_BC,late,de
83200,0.00997244503282191,0.292864649096861,0,LIRCMOP7_BC,late,de
83400,0.00997244503282191,0.292864649096861,0,LIRCMOP7_BC,late,de
83600,0.00997244503282191,0.292864649096861,0,LIRCMOP7_BC,late,de
83800,0.00997244503282191,0.292864649096861,0,LIRCMOP7_BC,late,de
84000,0.00973342163960247,0.292988616625708,0,LIRCMOP7_BC,late,de
84200,0.00973342163960247,0.292988616625708,0,LIRCMOP7_BC,late,de
84400,0.00963740868197944,0.293035140392916,0,LIRCMOP7_BC,late,de
84600,0.00969643813880945,0.293015797393668,0,LIRCMOP7_BC,late,de
84800,0.00969202226085198,0.29302235864544,0,LIRCMOP7_BC,late,de
85000,0.00969202226085198,0.29302235864544,0,LIRCMOP7_BC,late,de
80000,0.0105797636404637,0.292625829268846,0,LIRCMOP7_BC,late,pair_only
80200,0.0105797636404637,0.292625829268846,20,LIRCMOP7_BC,late,pair_only
80400,0.0105772954132126,0.292629502303896,0,LIRCMOP7_BC,late,pair_only
80600,0.0105868973759798,0.29261920694116,0,LIRCMOP7_BC,late,pair_only
80800,0.0105859848143024,0.292621806988831,0,LIRCMOP7_BC,late,pair_only
81000,0.0103651169867788,0.292742789868544,0,LIRCMOP7_BC,late,pair_only
81200,0.0103651169867788,0.292742789868544,0,LIRCMOP7_BC,late,pair_only
81400,0.0103162109796861,0.292766125906255,0,LIRCMOP7_BC,late,pair_only
81600,0.0103162109796861,0.292766125906255,0,LIRCMOP7_BC,late,pair_only
81800,0.0102937340759375,0.292784972568943,0,LIRCMOP7_BC,late,pair_only
82000,0.0102461883214453,0.292787638072867,0,LIRCMOP7_BC,late,pair_only
82200,0.0102625606813033,0.292774940393148,0,LIRCMOP7_BC,late,pair_only
82400,0.0102625606813033,0.292774940393148,0,LIRCMOP7_BC,late,pair_only
82600,0.0101829727270231,0.292780067130416,0,LIRCMOP7_BC,late,pair_only
82800,0.0101283429569939,0.292785876439702,0,LIRCMOP7_BC,late,pair_only
83000,0.0101283429569939,0.292785876439702,0,LIRCMOP7_BC,late,pair_only
83200,0.0101283429569939,0.292785876439702,0,LIRCMOP7_BC,late,pair_only
83400,0.0101283429569939,0.292785876439702,0,LIRCMOP7_BC,late,pair_only
83600,0.0100951480020015,0.29280173634427,0,LIRCMOP7_BC,late,pair_only
83800,0.0100951480020015,0.29280173634427,0,LIRCMOP7_BC,late,pair_only
84000,0.0100951480020015,0.29280173634427,0,LIRCMOP7_BC,late,pair_only
84200,0.0100951480020015,0.29280173634427,0,LIRCMOP7_BC,late,pair_only
84400,0.0100467958365551,0.29284397089834,0,LIRCMOP7_BC,late,pair_only
84600,0.0100472676900567,0.292843630148924,0,LIRCMOP7_BC,late,pair_only
84800,0.0099498876187646,0.292876850709389,0,LIRCMOP7_BC,late,pair_only
85000,0.00996916732414413,0.292864363150129,0,LIRCMOP7_BC,late,pair_only
20000,0.186415690105875,0.228607850310624,0,LIRCMOP8_BC,early,raw
20200,0.186395101742914,0.228621407291625,20,LIRCMOP8_BC,early,raw
20400,0.186350230138801,0.228651364012358,0,LIRCMOP8_BC,early,raw
20600,0.185575576109565,0.229132655912068,0,LIRCMOP8_BC,early,raw
20800,0.185500110409927,0.229156300330074,0,LIRCMOP8_BC,early,raw
21000,0.184711827552904,0.229653936959777,0,LIRCMOP8_BC,early,raw
21200,0.184711827552904,0.229653936959777,0,LIRCMOP8_BC,early,raw
21400,0.184711827552904,0.229654788661449,0,LIRCMOP8_BC,early,raw
21600,0.181960607328211,0.230163451505755,0,LIRCMOP8_BC,early,raw
21800,0.181878593458193,0.230201527701613,0,LIRCMOP8_BC,early,raw
22000,0.181777801560219,0.230247466324141,0,LIRCMOP8_BC,early,raw
22200,0.181737358223291,0.230268311614425,0,LIRCMOP8_BC,early,raw
22400,0.181730479215834,0.230271097599733,0,LIRCMOP8_BC,early,raw
22600,0.181648882484513,0.230350271430554,0,LIRCMOP8_BC,early,raw
22800,0.181564854810179,0.230415876388738,0,LIRCMOP8_BC,early,raw
23000,0.181557432836984,0.230418940972748,0,LIRCMOP8_BC,early,raw
23200,0.170875802792577,0.232208261795436,0,LIRCMOP8_BC,early,raw
23400,0.170386008146958,0.232368433286975,0,LIRCMOP8_BC,early,raw
23600,0.170376075599568,0.232373752834536,0,LIRCMOP8_BC,early,raw
23800,0.157685113294139,0.235269349238717,0,LIRCMOP8_BC,early,raw
24000,0.147112650998525,0.237506937714002,0,LIRCMOP8_BC,early,raw
24200,0.14535511663743,0.237892125639467,0,LIRCMOP8_BC,early,raw
24400,0.145355853308221,0.237891924308247,0,LIRCMOP8_BC,early,raw
24600,0.14402822298897,0.238341664764936,0,LIRCMOP8_BC,early,raw
24800,0.139554156821908,0.239797522069221,0,LIRCMOP8_BC,early,raw
25000,0.139532804054548,0.239813724170163,0,LIRCMOP8_BC,early,raw
20000,0.186415690105875,0.228607850310624,0,LIRCMOP8_BC,early,adversarial20
20200,0.186395101742914,0.228621407291625,20,LIRCMOP8_BC,early,adversarial20
20400,0.186267371168251,0.228678797238341,0,LIRCMOP8_BC,early,adversarial20
20600,0.16716111486859,0.232645538191293,0,LIRCMOP8_BC,early,adversarial20
20800,0.167094269871843,0.232704214912323,0,LIRCMOP8_BC,early,adversarial20
21000,0.16493988978308,0.23353288258395,0,LIRCMOP8_BC,early,adversarial20
21200,0.164859402323447,0.233566642650896,0,LIRCMOP8_BC,early,adversarial20
21400,0.164792376922729,0.23361631263395,0,LIRCMOP8_BC,early,adversarial20
21600,0.163083974670826,0.23404177649434,0,LIRCMOP8_BC,early,adversarial20
21800,0.162690727245423,0.234166456350811,0,LIRCMOP8_BC,early,adversarial20
22000,0.162690727245423,0.234166456350811,0,LIRCMOP8_BC,early,adversarial20
22200,0.162690727245423,0.234166456350811,0,LIRCMOP8_BC,early,adversarial20
22400,0.162525229372214,0.234238670148653,0,LIRCMOP8_BC,early,adversarial20
22600,0.161715929941977,0.23449342196804,0,LIRCMOP8_BC,early,adversarial20
22800,0.161717473586869,0.23449253677539,0,LIRCMOP8_BC,early,adversarial20
23000,0.161712272123255,0.23449561891579,0,LIRCMOP8_BC,early,adversarial20
23200,0.161671249362888,0.234526501094056,0,LIRCMOP8_BC,early,adversarial20
23400,0.16281427590551,0.237380754822662,0,LIRCMOP8_BC,early,adversarial20
23600,0.162702655573202,0.237453215097928,0,LIRCMOP8_BC,early,adversarial20
23800,0.154251920108733,0.239468968292196,0,LIRCMOP8_BC,early,adversarial20
24000,0.154241198531871,0.239486032240492,0,LIRCMOP8_BC,early,adversarial20
24200,0.154171222568416,0.239525478271461,0,LIRCMOP8_BC,early,adversarial20
24400,0.154171222568416,0.239528071217027,0,LIRCMOP8_BC,early,adversarial20
24600,0.154040108590557,0.239590832654433,0,LIRCMOP8_BC,early,adversarial20
24800,0.152320953959305,0.240159477991294,0,LIRCMOP8_BC,early,adversarial20
25000,0.152320953959305,0.240159751644481,0,LIRCMOP8_BC,early,adversarial20
20000,0.186415690105875,0.228607850310624,0,LIRCMOP8_BC,early,distance20
20200,0.186395101742914,0.228621407291625,20,LIRCMOP8_BC,early,distance20
20400,0.186329340664886,0.22866952174051,0,LIRCMOP8_BC,early,distance20
20600,0.186288623030245,0.228697232897376,0,LIRCMOP8_BC,early,distance20
20800,0.183411204033573,0.230503865526663,0,LIRCMOP8_BC,early,distance20
21000,0.183391747141764,0.230514639097772,0,LIRCMOP8_BC,early,distance20
21200,0.183366525642956,0.230520112541423,0,LIRCMOP8_BC,early,distance20
21400,0.182570237759593,0.230945222645175,0,LIRCMOP8_BC,early,distance20
21600,0.175400760828199,0.231319395396647,0,LIRCMOP8_BC,early,distance20
21800,0.175225594064045,0.231390859778935,0,LIRCMOP8_BC,early,distance20
22000,0.175223044493445,0.231391646769018,0,LIRCMOP8_BC,early,distance20
22200,0.175143074643112,0.231430659977184,0,LIRCMOP8_BC,early,distance20
22400,0.175068390177199,0.231471095069816,0,LIRCMOP8_BC,early,distance20
22600,0.18064252063827,0.232415068719526,0,LIRCMOP8_BC,early,distance20
22800,0.18064252063827,0.232415068719526,0,LIRCMOP8_BC,early,distance20
23000,0.18417617641488,0.232484077904035,0,LIRCMOP8_BC,early,distance20
23200,0.184114290023164,0.232514978655413,0,LIRCMOP8_BC,early,distance20
23400,0.183964623922686,0.232588295546612,0,LIRCMOP8_BC,early,distance20
23600,0.183847711357906,0.2326358227884,0,LIRCMOP8_BC,early,distance20
23800,0.184387151687968,0.233369150150856,0,LIRCMOP8_BC,early,distance20
24000,0.184387151687968,0.233369150150856,0,LIRCMOP8_BC,early,distance20
24200,0.174599545171611,0.234398917860965,0,LIRCMOP8_BC,early,distance20
24400,0.174564773126546,0.234404887937614,0,LIRCMOP8_BC,early,distance20
24600,0.174366112447042,0.234451193358809,0,LIRCMOP8_BC,early,distance20
24800,0.173686659015887,0.234693706489909,0,LIRCMOP8_BC,early,distance20
25000,0.17349733133738,0.234730440028793,0,LIRCMOP8_BC,early,distance20
20000,0.186415690105875,0.228607850310624,0,LIRCMOP8_BC,early,adversarial2000
20200,0.186395101742914,0.228621407291625,20,LIRCMOP8_BC,early,adversarial2000
20400,0.18089523360488,0.22968954876295,0,LIRCMOP8_BC,early,adversarial2000
20600,0.177879458791569,0.230275533034893,0,LIRCMOP8_BC,early,adversarial2000
20800,0.177555070926776,0.230466633714799,0,LIRCMOP8_BC,early,adversarial2000
21000,0.177078876750739,0.230631760297241,0,LIRCMOP8_BC,early,adversarial2000
21200,0.176839881273874,0.230723989329332,0,LIRCMOP8_BC,early,adversarial2000
21400,0.176765306006195,0.230768268089409,0,LIRCMOP8_BC,early,adversarial2000
21600,0.173566629841008,0.231424626036581,0,LIRCMOP8_BC,early,adversarial2000
21800,0.173535971295022,0.231435943789873,0,LIRCMOP8_BC,early,adversarial2000
22000,0.173468227358403,0.231469543155054,0,LIRCMOP8_BC,early,adversarial2000
22200,0.176425775724904,0.232771570947458,0,LIRCMOP8_BC,early,adversarial2000
22400,0.176357510374045,0.232804791765644,0,LIRCMOP8_BC,early,adversarial2000
22600,0.176082198816266,0.232949746500186,0,LIRCMOP8_BC,early,adversarial2000
22800,0.153899681509085,0.235806309534564,0,LIRCMOP8_BC,early,adversarial2000
23000,0.153788547795027,0.235855700923935,0,LIRCMOP8_BC,early,adversarial2000
23200,0.153319286153897,0.236100775673019,0,LIRCMOP8_BC,early,adversarial2000
23400,0.153282394097709,0.236145033593141,0,LIRCMOP8_BC,early,adversarial2000
23600,0.153211936793259,0.236175496170815,0,LIRCMOP8_BC,early,adversarial2000
23800,0.153075187881759,0.236213816873981,0,LIRCMOP8_BC,early,adversarial2000
24000,0.151738018424211,0.236890065463795,0,LIRCMOP8_BC,early,adversarial2000
24200,0.151738016849521,0.236890078739436,0,LIRCMOP8_BC,early,adversarial2000
24400,0.151738016849521,0.236905504886609,0,LIRCMOP8_BC,early,adversarial2000
24600,0.151739505613891,0.236977139051369,0,LIRCMOP8_BC,early,adversarial2000
24800,0.151739505613891,0.236977139051369,0,LIRCMOP8_BC,early,adversarial2000
25000,0.146241242007895,0.238723037033118,0,LIRCMOP8_BC,early,adversarial2000
20000,0.186415690105875,0.228607850310624,0,LIRCMOP8_BC,early,distance2000
20200,0.186395101742914,0.228621466479967,20,LIRCMOP8_BC,early,distance2000
20400,0.186258393291071,0.228693150449126,0,LIRCMOP8_BC,early,distance2000
20600,0.185717373037109,0.228822963996168,0,LIRCMOP8_BC,early,distance2000
20800,0.166290059556538,0.232548557487041,0,LIRCMOP8_BC,early,distance2000
21000,0.164663852138533,0.233112873369369,0,LIRCMOP8_BC,early,distance2000
21200,0.164326006063413,0.23326717633137,0,LIRCMOP8_BC,early,distance2000
21400,0.163625379907519,0.233599413324768,0,LIRCMOP8_BC,early,distance2000
21600,0.16362437441704,0.233602285275459,0,LIRCMOP8_BC,early,distance2000
21800,0.163542836577294,0.233652907087414,0,LIRCMOP8_BC,early,distance2000
22000,0.163540690629877,0.233654590628825,0,LIRCMOP8_BC,early,distance2000
22200,0.163523570241481,0.233698438734663,0,LIRCMOP8_BC,early,distance2000
22400,0.163368625556131,0.233740118818041,0,LIRCMOP8_BC,early,distance2000
22600,0.163355083364808,0.233749280882473,0,LIRCMOP8_BC,early,distance2000
22800,0.162511044029447,0.233904037833181,0,LIRCMOP8_BC,early,distance2000
23000,0.162511044029447,0.233904037833181,0,LIRCMOP8_BC,early,distance2000
23200,0.162292690280425,0.23400106504705,0,LIRCMOP8_BC,early,distance2000
23400,0.165167619795153,0.235098914345289,0,LIRCMOP8_BC,early,distance2000
23600,0.159667478556333,0.235498940452718,0,LIRCMOP8_BC,early,distance2000
23800,0.15959792084267,0.235511623576767,0,LIRCMOP8_BC,early,distance2000
24000,0.148692335732949,0.238490605798266,0,LIRCMOP8_BC,early,distance2000
24200,0.147844241528828,0.238715789159375,0,LIRCMOP8_BC,early,distance2000
24400,0.139725299324847,0.241164693238477,0,LIRCMOP8_BC,early,distance2000
24600,0.138590493501786,0.242363364000545,0,LIRCMOP8_BC,early,distance2000
24800,0.138590493501786,0.242363337724409,0,LIRCMOP8_BC,early,distance2000
25000,0.134699975518759,0.243009410166458,0,LIRCMOP8_BC,early,distance2000
20000,0.186415690105875,0.228607850310624,0,LIRCMOP8_BC,early,de
20200,0.186395101742914,0.228621407291625,0,LIRCMOP8_BC,early,de
20400,0.182921079016196,0.229431363448378,0,LIRCMOP8_BC,early,de
20600,0.182720888013847,0.229513474073191,0,LIRCMOP8_BC,early,de
20800,0.181434548545899,0.229766493757329,0,LIRCMOP8_BC,early,de
21000,0.179202726650458,0.230681840785251,0,LIRCMOP8_BC,early,de
21200,0.179163666810743,0.230708486520167,0,LIRCMOP8_BC,early,de
21400,0.179163510475409,0.230708498866745,0,LIRCMOP8_BC,early,de
21600,0.179017779826139,0.230767252692015,0,LIRCMOP8_BC,early,de
21800,0.176800917509602,0.230801949669593,0,LIRCMOP8_BC,early,de
22000,0.176415508370292,0.230962512968562,0,LIRCMOP8_BC,early,de
22200,0.176237853440568,0.231038005978693,0,LIRCMOP8_BC,early,de
22400,0.176186070394976,0.231052428158621,0,LIRCMOP8_BC,early,de
22600,0.175336259486041,0.231728888540764,0,LIRCMOP8_BC,early,de
