problem,stage,loss,stream,addedUpdates,reverseFeasibleCoverage,reverseInfeasibleCoverage,f1Offset,f2Offset,f1BaseOffset,f2BaseOffset,f1EnergyOffset,f2EnergyOffset,medianTrueFeasibleNeighborRMS,medianGeneratedFeasibleNeighborRMS
LIRCMOP7_BC,late,adversarial,1,200,0.140236337836458,0.10377989687475,-0.198615248536928,-0.0403222808742668,-0.0154558800416932,0.000249569404716095,-0.183159368495235,-0.0405718502789829,0.0778019086457927,0.00541076826374952
LIRCMOP7_BC,late,adversarial,1,2000,0.149478901503377,0.114471611394655,-0.11369469129488,-0.112228260093294,-0.0202629463481533,0.0130060231831331,-0.0934317449467267,-0.125234283276427,0.0778019086457927,0.0082442450150635
LIRCMOP7_BC,late,adversarial,2,0,0.189837627676584,0.130848946065144,-0.168264301742927,-0.233206842487833,0.0118135863505046,-0.0110113195274137,-0.180077888093432,-0.22219552296042,0.0778019086457927,0.00734917400876106
LIRCMOP7_BC,late,adversarial,2,20,0.178973588959578,0.114215849396522,-0.0626354406345612,-0.20452075716163,-0.00375102584606222,-0.00170496831406478,-0.058884414788499,-0.202815788847566,0.0778019086457927,0.00470764021938031
LIRCMOP7_BC,late,adversarial,2,200,0.172954962120408,0.121877745001505,-0.177783190332177,-0.137340120010126,-0.0203627728889158,0.0100411511850516,-0.157420417443261,-0.147381271195177,0.0778019086457927,0.0056410332686507
LIRCMOP7_BC,late,adversarial,2,2000,0.230716163067512,0.144470730498777,-0.238997688071806,-0.136875300733567,-2.50139405967087e-05,-0.00830394740687474,-0.238972674131209,-0.128571353326692,0.0778019086457927,0.00477898285094315
LIRCMOP7_BC,late,adversarial,3,0,0.189837627676584,0.130848946065144,-0.168264301742927,-0.233206842487833,0.0118135863505046,-0.0110113195274137,-0.180077888093432,-0.22219552296042,0.0778019086457927,0.00734917400876106
LIRCMOP7_BC,late,adversarial,3,20,0.182136023729379,0.126315660783343,-0.18102573256524,-0.203120673747206,0.0191765456546247,-0.0195266774744855,-0.200202278219865,-0.183593996272721,0.0778019086457927,0.00510204183440737
LIRCMOP7_BC,late,adversarial,3,200,0.154949078317718,0.10989510067838,-0.185264266654914,-0.169833090093589,0.0253792265585183,-0.0196762303772993,-0.210643493213433,-0.150156859716289,0.0778019086457927,0.00559363173589993
LIRCMOP7_BC,late,adversarial,3,2000,0.150755671398749,0.100532760131684,-0.274543974565328,-0.13425013283394,-0.0224446956512947,0.0140554191300488,-0.252099278914033,-0.148305551963989,0.0778019086457927,0.00551971269060702
LIRCMOP7_BC,late,distance,1,0,0.189837627676584,0.130848946065144,-0.168264301742927,-0.233206842487833,0.0118135863505046,-0.0110113195274137,-0.180077888093432,-0.22219552296042,0.0778019086457927,0.00734917400876106
LIRCMOP7_BC,late,distance,1,20,0.198076735120207,0.124453179178285,-0.184420289850465,-0.206067873726499,0.0244379249465117,-0.0220816998777841,-0.208858214796977,-0.183986173848715,0.0778019086457927,0.00591942484652124
LIRCMOP7_BC,late,distance,1,200,0.245054195130681,0.159317241131373,-0.227200642704876,-0.154360570349757,-0.0141320405380227,0.00262755490780689,-0.213068602166853,-0.156988125257564,0.0778019086457927,0.00364900909009656
LIRCMOP7_BC,late,distance,1,2000,0.273262931316087,0.182559847642516,-0.257338011651983,-0.124387435626814,-0.00974873925483405,0.000219280759363013,-0.247589272397149,-0.124606716386177,0.0778019086457927,0.00459741106609879
LIRCMOP7_BC,late,distance,2,0,0.189837627676584,0.130848946065144,-0.168264301742927,-0.233206842487833,0.0118135863505046,-0.0110113195274137,-0.180077888093432,-0.22219552296042,0.0778019086457927,0.00734917400876106
LIRCMOP7_BC,late,distance,2,20,0.229615321828335,0.149824230421703,-0.171251195302623,-0.215087762018141,-0.00815336466608554,0.00133331426973088,-0.163097830636538,-0.216421076287872,0.0778019086457927,0.00567242653275523
LIRCMOP7_BC,late,distance,2,200,0.265170870376236,0.174306115139413,-0.233479288626659,-0.156352927463328,-0.017428251821438,0.00678583857791089,-0.216051036805221,-0.163138766041239,0.0778019086457927,0.00388506943682734
LIRCMOP7_BC,late,distance,2,2000,0.253234085188053,0.166324011406919,-0.239099860238461,-0.158796924878366,0.00695495558110482,-0.00839925646935866,-0.246054815819566,-0.150397668409007,0.0778019086457927,0.00458431279056288
LIRCMOP7_BC,late,distance,3,0,0.189837627676584,0.130848946065144,-0.168264301742927,-0.233206842487833,0.0118135863505046,-0.0110113195274137,-0.180077888093432,-0.22219552296042,0.0778019086457927,0.00734917400876106
LIRCMOP7_BC,late,distance,3,20,0.203278134860105,0.134283220241076,-0.189567353730179,-0.218491362865651,0.00619512217423564,-0.00974022027120763,-0.195762475904415,-0.208751142594444,0.0778019086457927,0.00500817507193899
LIRCMOP7_BC,late,distance,3,200,0.236642394520817,0.148411796587059,-0.191195045125543,-0.166992317113927,-0.00727143390631064,0.00102268762446742,-0.183923611219232,-0.168015004738395,0.0778019086457927,0.00392246068816607
LIRCMOP7_BC,late,distance,3,2000,0.260144461775192,0.172738359005738,-0.252211781410859,-0.16885279261728,0.00962441597768191,-0.0103576730749802,-0.261836197388541,-0.158495119542299,0.0778019086457927,0.00440721464107977
LIRCMOP7_BC,middle,adversarial,1,0,0.365061269173299,0.169925088681549,-0.154015580857254,-0.275240479854294,-0.00204869722871052,0.000187775567660475,-0.151966883628544,-0.275428255421954,0.0608681760991048,0.00346320049395001
LIRCMOP7_BC,middle,adversarial,1,20,0.373125348279434,0.186548764784228,-0.216329395522777,-0.296394743258426,0.00702835434136595,-0.0055510706995689,-0.223357749864143,-0.290843672558857,0.0608681760991048,0.00344286112722549
LIRCMOP7_BC,middle,adversarial,1,200,0.235470512165876,0.128265071152505,-0.236736428846262,0.0160914732897919,-0.0150426063566458,0.00860777370820531,-0.221693822489616,0.00748369958158656,0.0608681760991048,0.0030851056859804
LIRCMOP7_BC,middle,adversarial,1,2000,0.226978149641592,0.1205853331124,-0.110422643877944,-0.106036492068221,0.00421907082088962,-0.00364475588813667,-0.114641714698834,-0.102391736180084,0.0608681760991048,0.00307609869968001
LIRCMOP7_BC,middle,adversarial,2,0,0.365061269173299,0.169925088681549,-0.154015580857254,-0.275240479854294,-0.00204869722871052,0.000187775567660475,-0.151966883628544,-0.275428255421954,0.0608681760991048,0.00346320049395001
LIRCMOP7_BC,middle,adversarial,2,20,0.328350125548281,0.152731901647956,-0.226779965655806,-0.211076953369506,-0.00567322483447354,0.00231748783975098,-0.221106740821332,-0.213394441209257,0.0608681760991048,0.00348971894999333
LIRCMOP7_BC,middle,adversarial,2,200,0.288788564038731,0.160991515853912,-0.224587246388715,-0.0231777368349618,-0.0142095782167617,0.00824648047510958,-0.210377668171953,-0.0314242173100714,0.0608681760991048,0.00291179968091653
LIRCMOP7_BC,middle,adversarial,2,2000,0.211224463409259,0.134571079548542,-0.11031323967089,0.00589234758254428,-0.00313072136883147,0.00255566629001701,-0.107182518302058,0.00333668129252726,0.0608681760991048,0.00237726673467597
LIRCMOP7_BC,middle,adversarial,3,0,0.365061269173299,0.169925088681549,-0.154015580857254,-0.275240479854294,-0.00204869722871052,0.000187775567660475,-0.151966883628544,-0.275428255421954,0.0608681760991048,0.00346320049395001
LIRCMOP7_BC,middle,adversarial,3,20,0.335035905639627,0.169351421941304,-0.274011607610084,-0.200437545209091,-0.00444601139199168,0.00211415812694761,-0.269565596218092,-0.202551703336039,0.0608681760991048,0.0036017413948575
LIRCMOP7_BC,middle,adversarial,3,200,0.257712107050365,0.141062172556937,-0.151571314838042,-0.0687975715487611,-0.000602999070657578,-0.000151459365108622,-0.150968315767385,-0.0686461121836525,0.0608681760991048,0.0031132341586684
LIRCMOP7_BC,middle,adversarial,3,2000,0.205411200619177,0.112827455812343,-0.156025551094429,-0.161448826103686,0.0141633451502012,-0.00950988022203262,-0.17018889624463,-0.151938945881654,0.0608681760991048,0.00394419889064072
LIRCMOP7_BC,middle,distance,1,0,0.365061269173299,0.169925088681549,-0.154015580857254,-0.275240479854294,-0.00204869722871052,0.000187775567660475,-0.151966883628544,-0.275428255421954,0.0608681760991048,0.00346320049395001
LIRCMOP7_BC,middle,distance,1,20,0.334486812491387,0.15592246667911,-0.231800966035384,-0.242397937167237,0.0130909722293525,-0.00934492631509257,-0.244891938264737,-0.233053010852145,0.0608681760991048,0.00352858026122943
LIRCMOP7_BC,middle,distance,1,200,0.382136122162972,0.199979038095043,-0.28888558005578,-0.218085275952224,-0.00672726358441878,0.00280446410612717,-0.282158316471361,-0.220889740058351,0.0608681760991048,0.00235714439933048
LIRCMOP7_BC,middle,distance,1,2000,0.305006970313042,0.176246678603977,-0.269479703405429,-0.198714526720944,-0.00696672100072319,0.00324245231417121,-0.262512982404706,-0.201956979035115,0.0608681760991048,0.00184587894935892
LIRCMOP7_BC,middle,distance,2,0,0.365061269173299,0.169925088681549,-0.154015580857254,-0.275240479854294,-0.00204869722871052,0.000187775567660475,-0.151966883628544,-0.275428255421954,0.0608681760991048,0.00346320049395001
LIRCMOP7_BC,middle,distance,2,20,0.364605087173896,0.174586813362437,-0.201787870522734,-0.259069215206809,0.00191826608136542,-0.00244495610475002,-0.203706136604099,-0.256624259102059,0.0608681760991048,0.00347249658458991
LIRCMOP7_BC,middle,distance,2,200,0.371124523732224,0.189583079615777,-0.260024302050321,-0.246607279920911,0.00224727756613973,-0.00280410892688946,-0.26227157961646,-0.243803170994021,0.0608681760991048,0.00232577862971302
LIRCMOP7_BC,middle,distance,2,2000,0.294008270822798,0.167307020300573,-0.25117174537741,-0.199472360155002,0.00272672085867952,-0.00278156654072704,-0.253898466236089,-0.196690793614275,0.0608681760991048,0.00185835764398722
LIRCMOP7_BC,middle,distance,3,0,0.365061269173299,0.169925088681549,-0.154015580857254,-0.275240479854294,-0.00204869722871052,0.000187775567660475,-0.151966883628544,-0.275428255421954,0.0608681760991048,0.00346320049395001
LIRCMOP7_BC,middle,distance,3,20,0.346146641346938,0.170657804707314,-0.259213500401361,-0.205901516525369,0.00235719310333685,-0.00238754860568949,-0.261570693504697,-0.20351396791968,0.0608681760991048,0.0035563996651031
LIRCMOP7_BC,middle,distance,3,200,0.322695699349436,0.16492406144578,-0.279017169136488,-0.182606671900878,0.00261147294774659,-0.00279731460417497,-0.281628642084235,-0.179809357296703,0.0608681760991048,0.00333675876672091
LIRCMOP7_BC,middle,distance,3,2000,0.311416453021573,0.173602855808094,-0.290722781243522,-0.226433627197752,-0.000767902183854163,-0.000692763879892875,-0.289954879059668,-0.225740863317859,0.0608681760991048,0.00185647933589214
LIRCMOP8_BC,early,adversarial,1,0,0.128493365952427,0.0634363313512011,-0.0274586552881215,0.0658177288568485,-0.0145081547595342,0.0201189104562833,-0.0129505005285873,0.0456988184005652,0.0496461736515652,0.00332411732110495
LIRCMOP8_BC,early,adversarial,1,20,0.114528722944901,0.0573320873568754,-0.0400639851618969,0.18208826444935,-0.0141040852329331,0.0210918842558667,-0.0259598999289638,0.160996380193483,0.0496461736515652,0.00337036382520329
LIRCMOP8_BC,early,adversarial,1,200,0.162092343726008,0.0957228370016536,0.0341942492110061,-0.0801190618291838,0.0114862951327679,-0.0133575662990858,0.0227079540782381,-0.066761495530098,0.0496461736515652,0.00220158734785025
LIRCMOP8_BC,early,adversarial,1,2000,0.159078156972116,0.110210384147997,-0.0837110258449417,-0.0796443404786367,-0.00470277956787272,0.0104115973499444,-0.079008246277069,-0.0900559378285812,0.0496461736515652,0.00240738944173657
LIRCMOP8_BC,early,adversarial,2,0,0.128493365952427,0.0634363313512011,-0.0274586552881215,0.0658177288568485,-0.0145081547595342,0.0201189104562833,-0.0129505005285873,0.0456988184005652,0.0496461736515652,0.00332411732110495
LIRCMOP8_BC,early,adversarial,2,20,0.1435384874069,0.0726304250508376,0.00202722130601577,-0.0705553231412415,0.0131252756191117,-0.0160361420645699,-0.011098054313096,-0.0545191810766716,0.0496461736515652,0.00302045545001877
LIRCMOP8_BC,early,adversarial,2,200,0.157193091430453,0.0871162869705798,-0.0851458701194628,-0.0567711565254165,-0.00729386936464689,0.0117223050720032,-0.0778520007548159,-0.0684934615974197,0.0496461736515652,0.0024037950019972
LIRCMOP8_BC,early,adversarial,2,2000,0.164392366957658,0.0880106929047123,-0.118800637430064,0.00759540811296297,-0.0190353473991629,0.02528124138316,-0.0997652900309009,-0.0176858332701971,0.0496461736515652,0.00291162733318578
LIRCMOP8_BC,early,adversarial,3,0,0.128493365952427,0.0634363313512011,-0.0274586552881215,0.0658177288568485,-0.0145081547595342,0.0201189104562833,-0.0129505005285873,0.0456988184005652,0.0496461736515652,0.00332411732110495
LIRCMOP8_BC,early,adversarial,3,20,0.147638328938161,0.0699016739976845,-0.0220036346068296,-0.0379192999628791,0.0120091809499958,-0.0143421491962262,-0.0340128155568254,-0.0235771507666529,0.0496461736515652,0.00305325863221793
LIRCMOP8_BC,early,adversarial,3,200,0.171850217538519,0.0898529005220055,-0.0485428407273634,-0.119613879217365,0.00548173727434507,-0.00399159762285643,-0.0540245780017085,-0.115622281594509,0.0496461736515652,0.00181795463380888
LIRCMOP8_BC,early,adversarial,3,2000,0.130685952317363,0.0653423615591374,-0.076297485101636,-0.0841632378780889,0.0031432265763879,-0.00362464266530326,-0.0794407116780239,-0.0805385952127857,0.0496461736515652,0.00252664886800115
LIRCMOP8_BC,early,distance,1,0,0.128493365952427,0.0634363313512011,-0.0274586552881215,0.0658177288568485,-0.0145081547595342,0.0201189104562833,-0.0129505005285873,0.0456988184005652,0.0496461736515652,0.00332411732110495
LIRCMOP8_BC,early,distance,1,20,0.254089964791805,0.141970127507058,-0.17245677992025,-0.0839345516469755,-0.0060559970295472,0.0105467104113092,-0.166400782890703,-0.0944812620582847,0.0496461736515652,0.00268110462755131
LIRCMOP8_BC,early,distance,1,200,0.28022242852917,0.15745957435221,-0.164840179884134,-0.145916682289725,0.00184585724588094,-0.000280903117271888,-0.166686037130015,-0.145635779172454,0.0496461736515652,0.00262953504404528
LIRCMOP8_BC,early,distance,1,2000,0.214772600757317,0.117667008625992,-0.160904949153023,-0.122393432444581,-0.00977965830080716,0.0142724222798297,-0.151125290852216,-0.136665854724411,0.0496461736515652,0.00262500089115581
LIRCMOP8_BC,early,distance,2,0,0.128493365952427,0.0634363313512011,-0.0274586552881215,0.0658177288568485,-0.0145081547595342,0.0201189104562833,-0.0129505005285873,0.0456988184005652,0.0496461736515652,0.00332411732110495
LIRCMOP8_BC,early,distance,2,20,0.266866272343617,0.151242485091564,-0.142387396436631,-0.15898047889843,0.00627981558581789,-0.00645249606093475,-0.148667212022448,-0.152527982837495,0.0496461736515652,0.00270219053826139
LIRCMOP8_BC,early,distance,2,200,0.239462144057025,0.129675206915318,-0.155262415946262,-0.0662916750538936,0.00201374586388809,-0.000921963074406853,-0.157276161810151,-0.0653697119794867,0.0496461736515652,0.00266589405426954
LIRCMOP8_BC,early,distance,2,2000,0.190073699592951,0.0987793491960838,-0.162731787324302,-0.0576655710659522,-0.0015152965257014,0.00282625192806723,-0.1612164907986,-0.0604918229940194,0.0496461736515652,0.00285977025901174
LIRCMOP8_BC,early,distance,3,0,0.128493365952427,0.0634363313512011,-0.0274586552881215,0.0658177288568485,-0.0145081547595342,0.0201189104562833,-0.0129505005285873,0.0456988184005652,0.0496461736515652,0.00332411732110495
LIRCMOP8_BC,early,distance,3,20,0.254657580815768,0.138401508291148,-0.128434281912191,-0.135603857033844,0.0046361253340054,-0.00382962910415332,-0.133070407246197,-0.131774227929691,0.0496461736515652,0.00268458862825584
LIRCMOP8_BC,early,distance,3,200,0.290063079627511,0.163850611237462,-0.18972941359203,-0.129729009156794,-0.00269180795287777,0.00612542522984042,-0.187037605639152,-0.135854434386634,0.0496461736515652,0.00250895049968659
LIRCMOP8_BC,early,distance,3,2000,0.18240762211336,0.0918770377898304,-0.118801227538668,-0.0818932562705232,0.00206262067407249,-0.00174759442207396,-0.120863848212741,-0.0801456618484493,0.0496461736515652,0.00272117210328886
LIRCMOP8_BC,late,adversarial,1,0,0.0758479104501531,0.0699307714558507,-0.00506134688011155,0.215677048784116,-0.0114405242631647,0.0149608408778021,0.00637917738305311,0.200716207906314,0.0575354821952557,0.00604910670181493
LIRCMOP8_BC,late,adversarial,1,20,0.0969241015874104,0.128383630106405,0.150125489747245,0.0260094293243383,0.0172635479973462,-0.00949794102007815,0.132861941749899,0.0355073703444165,0.0575354821952557,0.00614749254831983
LIRCMOP8_BC,late,adversarial,1,200,0.0865312099378582,0.0709164598759388,-0.0449869135968486,0.0312675048574666,-0.00198464510820261,0.0096763809174535,-0.043002268488646,0.0215911239400131,0.0575354821952557,0.00560783876661375
LIRCMOP8_BC,late,adversarial,1,2000,0.109623942283382,0.0755039850089421,-0.0668817708556965,-0.0271377855495412,0.00664599672832432,-0.00105409837980556,-0.0735277675840208,-0.0260836871697357,0.0575354821952557,0.00659010735950821
LIRCMOP8_BC,late,adversarial,2,0,0.0758479104501531,0.0699307714558507,-0.00506134688011155,0.215677048784116,-0.0114405242631647,0.0149608408778021,0.00637917738305311,0.200716207906314,0.0575354821952557,0.00604910670181493
LIRCMOP8_BC,late,adversarial,2,20,0.0855203848816911,0.0820927934565332,-0.0657817474528106,0.0280194311456116,0.00438374960158005,-0.00108716987926881,-0.0701654970543906,0.0291066010248804,0.0575354821952557,0.00625570361439138
LIRCMOP8_BC,late,adversarial,2,200,0.0892225672336124,0.0712832639392633,-0.0966250980478279,-0.082358420115408,0.0116036804657932,-0.0179360236088044,-0.108228778513621,-0.0644223965066036,0.0575354821952557,0.00544863812870497
LIRCMOP8_BC,late,adversarial,2,2000,0.0862163754133886,0.0597922319917675,-0.0641723100509625,-0.0876214812525627,-0.00160079823859562,-0.00167661976361397,-0.0625715118123669,-0.0859448614889487,0.0575354821952557,0.00561512153022883
LIRCMOP8_BC,late,adversarial,3,0,0.0758479104501531,0.0699307714558507,-0.00506134688011155,0.215677048784116,-0.0114405242631647,0.0149608408778021,0.00637917738305311,0.200716207906314,0.0575354821952557,0.00604910670181493
LIRCMOP8_BC,late,adversarial,3,20,0.0510242145535848,0.0659709568760232,-0.00889926247213061,0.0305814146696253,-0.00655176006407608,0.013782411340278,-0.00234750240805453,0.0167990033293473,0.0575354821952557,0.00602642318106327
LIRCMOP8_BC,late,adversarial,3,200,0.13654957790537,0.106691747950287,-0.0976548848313691,-0.145547441798043,0.021068445110739,-0.027486213917204,-0.118723329942108,-0.118061227880839,0.0575354821952557,0.00532306353170498
LIRCMOP8_BC,late,adversarial,3,2000,0.11772087608567,0.0956517360543454,-0.130637886275115,-0.0106677808318748,-0.00614734264362472,0.00988323162743947,-0.12449054363149,-0.0205510124593143,0.0575354821952557,0.00663794912568181
LIRCMOP8_BC,late,distance,1,0,0.0758479104501531,0.0699307714558507,-0.00506134688011155,0.215677048784116,-0.0114405242631647,0.0149608408778021,0.00637917738305311,0.200716207906314,0.0575354821952557,0.00604910670181493
LIRCMOP8_BC,late,distance,1,20,0.13888559143411,0.0895748696328457,-0.150762742888921,-0.0922238697694708,-0.00833471616350592,0.0152197539414224,-0.142428026725415,-0.107443623710893,0.0575354821952557,0.00648555954643373
LIRCMOP8_BC,late,distance,1,200,0.199689303447351,0.136796246953159,-0.143529119241796,-0.167090050817945,0.0178045000570726,-0.0101439998381465,-0.161333619298869,-0.156946050979798,0.0575354821952557,0.00569097171703421
LIRCMOP8_BC,late,distance,1,2000,0.195301444909636,0.134534367691765,-0.165889134227605,-0.099160850778281,-0.00406430578070227,0.0152489191479957,-0.161824828446903,-0.114409769926277,0.0575354821952557,0.0057030287729933
LIRCMOP8_BC,late,distance,2,0,0.0758479104501531,0.0699307714558507,-0.00506134688011155,0.215677048784116,-0.0114405242631647,0.0149608408778021,0.00637917738305311,0.200716207906314,0.0575354821952557,0.00604910670181493
LIRCMOP8_BC,late,distance,2,20,0.164388151387557,0.107807295516573,-0.157511079008518,-0.124693207599829,0.00465936251078078,-0.00154099633824037,-0.162170441519299,-0.123152211261589,0.0575354821952557,0.00644359230039726
LIRCMOP8_BC,late,distance,2,200,0.187957691550277,0.1259289780844,-0.177765221291751,-0.107763838268459,-0.00519744293196032,0.0150034154691398,-0.17256777835979,-0.122767253737599,0.0575354821952557,0.00575055650088708
LIRCMOP8_BC,late,distance,2,2000,0.179082771699236,0.120333351304093,-0.131974759864616,-0.10662658578662,-0.00203695387236521,0.00877510999415024,-0.129937805992251,-0.11540169578077,0.0575354821952557,0.00576473265325081
LIRCMOP8_BC,late,distance,3,0,0.0758479104501531,0.0699307714558507,-0.00506134688011155,0.215677048784116,-0.0114405242631647,0.0149608408778021,0.00637917738305311,0.200716207906314,0.0575354821952557,0.00604910670181493
LIRCMOP8_BC,late,distance,3,20,0.193276580514867,0.129944988034473,-0.167559290620615,-0.126910350512365,-0.00309200812938644,0.00772062787029538,-0.164467282491228,-0.13463097838266,0.0575354821952557,0.00627789178060114
LIRCMOP8_BC,late,distance,3,200,0.19618136789737,0.133136895521192,-0.171716178002809,-0.124087374010725,-0.0072915981703051,0.0159123492381215,-0.164424579832503,-0.139999723248846,0.0575354821952557,0.00592309712598706
LIRCMOP8_BC,late,distance,3,2000,0.190973338124857,0.130787913471945,-0.148052547666054,-0.113124934855516,-0.00496503720879643,0.0118997057044009,-0.143087510457258,-0.125024640559917,0.0575354821952557,0.00581602893082709
LIRCMOP8_BC,middle,adversarial,1,0,0.0940598358278672,0.0926975208482547,-0.0320854675301616,-0.0206383899541922,0.0393369317250602,-0.0379450986847187,-0.0714223992552218,0.0173067087305265,0.0640037706934257,0.00651800074717871
LIRCMOP8_BC,middle,adversarial,1,20,0.116173514431408,0.0814558142734017,-0.110893022951878,-0.0954279520250988,0.0173219777356626,-0.0095792408799049,-0.12821500068754,-0.0858487111451939,0.0640037706934257,0.00597388227400167
LIRCMOP8_BC,middle,adversarial,1,200,0.0927789568353665,0.0619624616778317,-0.0941606456789513,-0.0402807158801621,0.00524550042935407,-0.00352391446980254,-0.0994061461083054,-0.0367568014103595,0.0640037706934257,0.0072368544399749
LIRCMOP8_BC,middle,adversarial,1,2000,0.110031076253558,0.0678965326061389,-0.0880613687011393,-0.0338910195248301,-0.00345459518444343,0.00269043101737826,-0.0846067735166958,-0.0365814505422084,0.0640037706934257,0.00442319269860874
LIRCMOP8_BC,middle,adversarial,2,0,0.0940598358278672,0.0926975208482547,-0.0320854675301616,-0.0206383899541922,0.0393369317250602,-0.0379450986847187,-0.0714223992552218,0.0173067087305265,0.0640037706934257,0.00651800074717871
LIRCMOP8_BC,middle,adversarial,2,20,0.0890073888566752,0.0716685709888283,-0.0807579034685793,-0.0787853880174384,0.0113345389415752,0.000370284545988749,-0.0920924424101545,-0.0791556725634272,0.0640037706934257,0.00631047744334629
LIRCMOP8_BC,middle,adversarial,2,200,0.115994004397042,0.0922682060670475,-0.106900173501745,-0.0345113509958289,-0.0130805691128872,0.0206397906920523,-0.093819604388858,-0.0551511416878812,0.0640037706934257,0.00707327300244272
LIRCMOP8_BC,middle,adversarial,2,2000,0.10598246819756,0.0844049203066908,-0.115171956982869,0.0371130742365205,-0.0186947620381429,0.0230613617200438,-0.096477194944726,0.0140517125164767,0.0640037706934257,0.00581560477828789
LIRCMOP8_BC,middle,adversarial,3,0,0.0940598358278672,0.0926975208482547,-0.0320854675301616,-0.0206383899541922,0.0393369317250602,-0.0379450986847187,-0.0714223992552218,0.0173067087305265,0.0640037706934257,0.00651800074717871
LIRCMOP8_BC,middle,adversarial,3,20,0.0697369712016403,0.0833218050698629,0.049271380284692,-0.0870003426724359,0.0170407273726538,-0.0120089285663611,0.0322306529120382,-0.0749914141060749,0.0640037706934257,0.00652921680799346
LIRCMOP8_BC,middle,adversarial,3,200,0.114848598294391,0.0833581658856809,-0.0819549973750542,-0.0571555358510576,-0.00632042422725783,0.013870623347493,-0.0756345731477964,-0.0710261591985506,0.0640037706934257,0.00748569356363134
LIRCMOP8_BC,middle,adversarial,3,2000,0.132806464327467,0.084469205877679,-0.120261643340613,-0.0858057275710613,0.00444921082361017,-0.00420160078782312,-0.124710854164223,-0.0816041267832381,0.0640037706934257,0.00831847279442344
LIRCMOP8_BC,middle,distance,1,0,0.0940598358278672,0.0926975208482547,-0.0320854675301616,-0.0206383899541922,0.0393369317250602,-0.0379450986847187,-0.0714223992552218,0.0173067087305265,0.0640037706934257,0.00651800074717871
LIRCMOP8_BC,middle,distance,1,20,0.169370713733152,0.0944829393585858,-0.147800373759138,-0.116067551690057,0.00844090104129995,0.00149540251412469,-0.156241274800437,-0.117562954204181,0.0640037706934257,0.00603869009463518
LIRCMOP8_BC,middle,distance,1,200,0.215252443101167,0.134363210657848,-0.149463183606232,-0.132728291997468,0.0115035737957047,-0.00393738119939084,-0.160966757401937,-0.128790910798077,0.0640037706934257,0.00557274484381033
LIRCMOP8_BC,middle,distance,1,2000,0.211217105153256,0.129313566357675,-0.163122255796208,-0.110038253059137,-0.00574686620495522,0.0149010666812428,-0.157375389591253,-0.12493931974038,0.0640037706934257,0.00531959433875136
LIRCMOP8_BC,middle,distance,2,0,0.0940598358278672,0.0926975208482547,-0.0320854675301616,-0.0206383899541922,0.0393369317250602,-0.0379450986847187,-0.0714223992552218,0.0173067087305265,0.0640037706934257,0.00651800074717871
LIRCMOP8_BC,middle,distance,2,20,0.127231548680643,0.0701563004496071,-0.139279174469295,-0.112218529245715,0.0107894632264351,0.000343136180758972,-0.15006863769573,-0.112561665426474,0.0640037706934257,0.00650832419647633
LIRCMOP8_BC,middle,distance,2,200,0.18008125676449,0.113935512215344,-0.127379872059505,-0.100813138253088,-0.00208162057531513,0.015188586524923,-0.125298251484189,-0.116001724778011,0.0640037706934257,0.00571116050436138
LIRCMOP8_BC,middle,distance,2,2000,0.230100396187594,0.142647731375659,-0.180693137183097,-0.117750425065645,-0.00503376817476279,0.0146442035646938,-0.175659369008334,-0.132394628630339,0.0640037706934257,0.00565461836451251
LIRCMOP8_BC,middle,distance,3,0,0.0940598358278672,0.0926975208482547,-0.0320854675301616,-0.0206383899541922,0.0393369317250602,-0.0379450986847187,-0.0714223992552218,0.0173067087305265,0.0640037706934257,0.00651800074717871
LIRCMOP8_BC,middle,distance,3,20,0.100879949867864,0.065717905145413,-0.102582995161733,-0.0890989530232149,-0.00124696695046429,0.0121050726762633,-0.101336028211269,-0.101204025699478,0.0640037706934257,0.00669518029950569
LIRCMOP8_BC,middle,distance,3,200,0.183644888032357,0.114437923785558,-0.124027232726852,-0.107395921511648,-0.00526494821299694,0.0167954765757739,-0.118762284513855,-0.124191398087422,0.0640037706934257,0.00575221426049339
LIRCMOP8_BC,middle,distance,3,2000,0.224290101484967,0.136686804003038,-0.154846253786048,-0.140882612757933,-5.44101179886298e-06,0.00910354384102215,-0.154840812774249,-0.149986156598955,0.0640037706934257,0.00484535968938301
