addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm,problem,stage,stream,loss
1820.0,0.403709349165624,0.39996883311971,-0.00374051604591358,0.00989103246910325,0.862804710920287,-0.0101670973278861,0.0359762231728765,1.1118572652622,0.660010450981514,1.11185730033567,LIRCMOP7_BC,early,1.0,distance
1840.0,0.400955635019682,0.402443518947583,0.00148788392790083,0.0114733682257744,0.52672490195279,-0.00523741267609868,0.0439762174256147,1.29705089645149,0.58213488135974,1.29705088151382,LIRCMOP7_BC,early,1.0,distance
1860.0,0.402954162016888,0.400004194067323,-0.00294996794956542,0.000389844502985428,0.805053381299439,-0.00902542297209412,0.0403751659228437,1.19367027113147,0.523754813473459,1.19367021250277,LIRCMOP7_BC,early,1.0,distance
1880.0,0.402841400645496,0.402253210659985,-0.000588189985511911,0.304847483800026,0.749020347604865,-0.00989717628847932,0.0468719467025036,1.45428230356721,0.621619216626592,1.45428227459367,LIRCMOP7_BC,early,1.0,distance
1900.0,0.403753210624328,0.401591620796509,-0.00216158982781905,0.43650230875038,0.823403162773343,-0.0104247937086518,0.0440987710809946,1.2936351242491,0.545201584186659,1.29363514563505,LIRCMOP7_BC,early,1.0,distance
1920.0,0.400533200209419,0.403355644823348,0.00282244461392889,0.529510773872849,0.806053967282092,-0.00893543978200927,0.0524352852280631,1.47255277275434,0.58246106742578,1.47255274032733,LIRCMOP7_BC,early,1.0,distance
1940.0,0.400883047634711,0.401755955190975,0.000872907556263625,0.0748579668354109,0.735129447921898,-0.00675353934379198,0.0443648981950107,1.10970915036849,0.626369044615583,1.10970915920067,LIRCMOP7_BC,early,1.0,distance
1960.0,0.400886980822886,0.40138138933715,0.000494408514264133,0.584469356153926,0.749382711845546,-0.00659400860254666,0.0480585346955937,1.36953373912514,0.504317644935885,1.36953378016279,LIRCMOP7_BC,early,1.0,distance
1980.0,0.400828253467436,0.400884573327599,5.63198601633563e-05,-0.0557075254625909,0.689119482667328,-0.00568942182506606,0.0386015852344447,1.08920271757812,0.504795886581365,1.0892026852007,LIRCMOP7_BC,early,1.0,distance
2000.0,0.402180813332461,0.402521630061677,0.000340816729215931,0.421595018364981,0.810534826017837,-0.0103696207713581,0.0514897595252001,1.52691822584435,0.621071440495177,1.5269182972477,LIRCMOP7_BC,early,1.0,distance
1.0,0.494337989768463,0.480237926176391,-0.0141000635920723,0.0868440420358838,0.921306257841951,-0.0209762440557639,0.0465423746658429,1.05258891965382,0.757393884822239,1.05258887762058,LIRCMOP7_BC,early,2.0,distance
2.0,0.480237926176391,0.474210391877612,-0.00602753429877811,0.484889501440107,0.770615608111747,-0.0130630072864019,0.0509237865431552,1.34019525502446,0.737077055273839,1.34019522981127,LIRCMOP7_BC,early,2.0,distance
3.0,0.474210391877612,0.471485691790616,-0.00272470008699655,0.139323079953516,0.409002528229986,-0.00610719838267069,0.0393448080992506,0.88068409844566,0.444646948512735,0.880684122076536,LIRCMOP7_BC,early,2.0,distance
4.0,0.471485691790616,0.463931449266829,-0.00755424252378717,0.179118322584483,0.68335463289758,-0.0109856802815263,0.0427281960052518,0.906561852745508,0.589786283393276,0.906561878969333,LIRCMOP7_BC,early,2.0,distance
5.0,0.463931449266829,0.461033231697831,-0.00289821756899789,0.659695429035372,0.850650743670158,-0.015403369970581,0.0569893561169527,1.64462576878287,0.772314627384016,1.6446257024447,LIRCMOP7_BC,early,2.0,distance
20.0,0.440901201622044,0.438805518006386,-0.00209568361565848,-0.402398400479896,0.66185449978644,-0.00789138943642972,0.0382271409657299,0.937097966139902,0.575658892884162,0.937097956840748,LIRCMOP7_BC,early,2.0,distance
40.0,0.433171313250055,0.433273354867053,0.00010204161699745,0.34115623124802,0.654934274052311,-0.00818516454168748,0.0455764704319861,1.30015876848102,0.719392959294973,1.30015878934665,LIRCMOP7_BC,early,2.0,distance
60.0,0.428286930847055,0.43468623854802,0.00639930770096503,0.0808533552565952,0.575972878523149,-0.00818028903975868,0.0602593588765274,1.88512869363812,0.615703791427377,1.88512868399514,LIRCMOP7_BC,early,2.0,distance
80.0,0.424521264732112,0.427664510434759,0.00314324570264668,0.206203917383277,0.549505845433813,-0.00344797067411662,0.0367787030651531,1.11552877290958,0.612427870816599,1.11552879190355,LIRCMOP7_BC,early,2.0,distance
100.0,0.421990762374011,0.425402576531144,0.00341181415713243,0.37880386798553,0.257898808378649,-0.00184610775709945,0.0442373144990796,1.24433642440663,0.346020702911603,1.24433638597278,LIRCMOP7_BC,early,2.0,distance
120.0,0.421423990041365,0.424254633460577,0.0028306434192113,0.416614683049621,0.721739945764268,-0.00788043599357102,0.052385382200753,1.59840478270278,0.444371175204049,1.59840476016174,LIRCMOP7_BC,early,2.0,distance
140.0,0.427042813635829,0.425821504891481,-0.00122130874434817,-0.301911856236081,0.645931004846116,-0.0151213743223513,0.0529131411422936,1.9220208314347,0.698033909319243,1.9220208842803,LIRCMOP7_BC,early,2.0,distance
160.0,0.422174492462741,0.420481051156113,-0.00169344130662802,0.206028997113845,0.688358996005047,-0.00992120614121201,0.0388628753258936,1.35274468615012,0.769313561228307,1.35274470681255,LIRCMOP7_BC,early,2.0,distance
180.0,0.424035537898559,0.419299118425209,-0.00473641947335013,0.48029917941538,0.733744894637566,-0.0114227159372666,0.0418192111267306,1.36656732693091,0.615684429159751,1.366567260667,LIRCMOP7_BC,early,2.0,distance
200.0,0.41900353315615,0.416852248016851,-0.0021512851392988,0.379793426081026,0.813431406729054,-0.00847979643032961,0.0396558370898088,1.28089180356722,0.580141853456415,1.28089176423228,LIRCMOP7_BC,early,2.0,distance
220.0,0.416715259396706,0.41865957441144,0.00194431501473363,0.509796540948937,0.776269083546281,-0.00673512356888978,0.0405579897715702,1.40100879986225,0.602243529839015,1.40100883277672,LIRCMOP7_BC,early,2.0,distance
240.0,0.416019290193363,0.417476575951903,0.00145728575854026,0.141069799104025,0.736262305655103,-0.0064050502295603,0.0452080390787608,1.42056087084124,0.510508826351508,1.42056093124877,LIRCMOP7_BC,early,2.0,distance
260.0,0.41687157464188,0.421538726290441,0.00466715164856035,0.232102713047557,0.772942540622437,-0.0125660163345088,0.0551576267651262,1.78338858178856,0.574775024030811,1.78338858642277,LIRCMOP7_BC,early,2.0,distance
280.0,0.416895782891315,0.41712792234973,0.00023213945841527,0.364978735748726,0.759608118813229,-0.0120382011510229,0.0508113914576941,1.82523570702664,0.686770642254275,1.8252357801785,LIRCMOP7_BC,early,2.0,distance
300.0,0.415979817320482,0.41476404563536,-0.00121577168512116,-0.0112436090489424,0.744813051771467,-0.00796151398608193,0.042697934334916,1.30939630202715,0.452010428577382,1.30939632916868,LIRCMOP7_BC,early,2.0,distance
320.0,0.413824910918258,0.415669005686583,0.00184409476832442,-0.0572700891067281,0.587189413887262,-0.00340711278959752,0.0381692483330608,1.16540192014231,0.383558549358342,1.16540189487044,LIRCMOP7_BC,early,2.0,distance
340.0,0.418599516327063,0.412536834440921,-0.00606268188614256,0.244152652334543,0.893014014608585,-0.012294387625231,0.0376882751331058,1.21729643371615,0.82048973105379,1.21729648061619,LIRCMOP7_BC,early,2.0,distance
360.0,0.412461855151684,0.420005837350796,0.00754398219911184,0.30390243252356,0.422816083227783,-0.00354972017834958,0.0531280655803197,1.77740769323841,0.572152658493036,1.77740772765344,LIRCMOP7_BC,early,2.0,distance
380.0,0.414082790191036,0.41397128549127,-0.000111504699766063,0.387350339048577,0.818830173054213,-0.0108985122502385,0.0473902095071144,1.56015130620341,0.656430109758934,1.56015131921858,LIRCMOP7_BC,early,2.0,distance
400.0,0.412211007132611,0.413707061004417,0.00149605387180579,-0.086263784026639,0.688032896749459,-0.00653850259384319,0.0515422793548965,1.61180578822395,0.504941521431017,1.61180579543047,LIRCMOP7_BC,early,2.0,distance
420.0,0.413646389072863,0.413207695041158,-0.000438694031705156,-0.0727543201895624,0.684564248541889,-0.00768149390002567,0.0402734038359892,1.19976622319046,0.62113152300505,1.19976623110753,LIRCMOP7_BC,early,2.0,distance
440.0,0.413085563406106,0.411364659383994,-0.00172090402211134,-0.112260135692776,0.767970210910775,-0.00808504878683275,0.0370520582815539,1.13515107038652,0.594932146491291,1.13515109889808,LIRCMOP7_BC,early,2.0,distance
460.0,0.410713128241435,0.412167878112013,0.00145474987057798,-0.0960614933352642,0.69225731536547,-0.00563471095419793,0.0522100151392808,1.46494951072612,0.398278389763289,1.46494947964111,LIRCMOP7_BC,early,2.0,distance
480.0,0.411164968666159,0.412400760401091,0.00123579173493127,0.170637759046162,0.624130616094258,-0.00545238721052327,0.0426317468308792,1.28224731582753,0.462734761086952,1.28224736006375,LIRCMOP7_BC,early,2.0,distance
500.0,0.413575337322878,0.411530589240959,-0.00204474808191901,0.374058577445353,0.841838717139652,-0.0123514205799049,0.0468950067178549,1.57964310319452,0.640078146169309,1.57964308362357,LIRCMOP7_BC,early,2.0,distance
520.0,0.410072687066247,0.409590905519155,-0.000481781547091276,0.216581610013362,0.762785791972276,-0.00651264687842508,0.0447856616530444,1.30910801287605,0.410775644969147,1.30910800759732,LIRCMOP7_BC,early,2.0,distance
540.0,0.415580578017776,0.410279678745563,-0.00530089927221333,0.17394044288787,0.833918197981087,-0.0139934073303893,0.0426413304645572,1.57853809228772,0.678755735981236,1.57853806841492,LIRCMOP7_BC,early,2.0,distance
560.0,0.412129109558121,0.411762821954426,-0.00036628760369567,-0.0717251529865586,0.648634074047285,-0.00729958121403933,0.041308272161467,1.40702505927306,0.600762279202377,1.40702508205662,LIRCMOP7_BC,early,2.0,distance
580.0,0.41268037561108,0.409444921674942,-0.00323545393613767,0.419698962493631,0.812674066476126,-0.010677323730901,0.0402796734989083,1.29456733182046,0.655610584371347,1.29456730442609,LIRCMOP7_BC,early,2.0,distance
600.0,0.413260160241282,0.410411820898332,-0.00284833934295053,0.107289350263095,0.714131808236932,-0.0104294255035181,0.048799440601723,1.41131211598963,0.511356500033873,1.41131211418048,LIRCMOP7_BC,early,2.0,distance
620.0,0.408727467264835,0.409388406026267,0.000660938761431695,-0.145255927962938,0.682300920389152,-0.00512511274374729,0.0416293927869563,1.16707536507509,0.443996517502615,1.16707532767483,LIRCMOP7_BC,early,2.0,distance
640.0,0.413575400272735,0.407383067346153,-0.00619233292658161,0.422060515761694,0.900534295268776,-0.013452355422837,0.0384702197330288,1.34275463487598,0.818736974439867,1.34275458633848,LIRCMOP7_BC,early,2.0,distance
660.0,0.409782764972003,0.409224755670028,-0.000558009301974582,0.22431802536324,0.75493763512185,-0.00895220762562544,0.0459405246249,1.62697025303766,0.569759474411788,1.62697030567625,LIRCMOP7_BC,early,2.0,distance
680.0,0.413851318978371,0.407530533735053,-0.00632078524331708,0.342818248353585,0.858600563223311,-0.0166002676989504,0.0514383671987925,1.59975343488776,0.65929963300928,1.59975336321557,LIRCMOP7_BC,early,2.0,distance
700.0,0.407878691295497,0.409074797786229,0.0011961064907321,0.161277208587969,0.818675487185935,-0.00910025572270495,0.0478833886673282,1.45137468680597,0.522381878925587,1.45137469954153,LIRCMOP7_BC,early,2.0,distance
720.0,0.40682228672971,0.408760278782759,0.00193799205304929,0.514202527618507,0.753033269957672,-0.0074761339050249,0.047296999019003,1.44434770535504,0.634012378780347,1.44434769327239,LIRCMOP7_BC,early,2.0,distance
740.0,0.408090740702619,0.407928845628058,-0.000161895074560992,0.128650907929073,0.833434653178728,-0.0105190482360675,0.046206633956608,1.45358913751207,0.603524893926741,1.45358910843501,LIRCMOP7_BC,early,2.0,distance
760.0,0.406497784172264,0.406454188063211,-4.3596109053412e-05,0.236464033984519,0.78271810340263,-0.00753246261756251,0.0459696755619966,1.28331621527675,0.519211083562266,1.2833161805435,LIRCMOP7_BC,early,2.0,distance
780.0,0.405982246686048,0.416227644414527,0.010245397728479,-0.443383247882103,-0.297207068871296,0.00194011510084332,0.0606789140948135,1.58652892894365,0.319227566048195,1.58652897237276,LIRCMOP7_BC,early,2.0,distance
800.0,0.412405238881976,0.405364106959871,-0.00704113192210509,0.103681649124791,0.784907268936201,-0.0159931249393887,0.0492613612468091,1.38455522435374,0.708021035574264,1.38455522698437,LIRCMOP7_BC,early,2.0,distance
820.0,0.406928244534612,0.405368609797821,-0.00155963473679027,0.200077393525877,0.892820432713124,-0.0112887920612488,0.0434120112677831,1.44454476566411,0.660320850411041,1.44454474377096,LIRCMOP7_BC,early,2.0,distance
840.0,0.405274222755206,0.407734474592725,0.00246025183751897,0.420873883569854,0.623814349407442,-0.00473157371021708,0.0420186375494409,1.55982253063446,0.699819000551163,1.55982253428195,LIRCMOP7_BC,early,2.0,distance
860.0,0.406581840029579,0.405822445484825,-0.000759394544753433,0.372017554251365,0.776041949712948,-0.00850286397970976,0.0449221414672059,1.23347550164088,0.495869805572649,1.23347552400052,LIRCMOP7_BC,early,2.0,distance
880.0,0.409614302547919,0.407273715441845,-0.00234058710607343,0.0212117210686075,0.676244543261675,-0.0122109838384189,0.0513087548641918,1.42444177144008,0.424152632212052,1.42444178081876,LIRCMOP7_BC,early,2.0,distance
900.0,0.405353583653636,0.406398212292818,0.00104462863918187,-0.209774066316594,0.637317692694082,-0.00639418765553512,0.0433223577207383,1.23231492545003,0.495388327230642,1.23231493511412,LIRCMOP7_BC,early,2.0,distance
920.0,0.406765523340099,0.406672705132155,-9.28182079435458e-05,0.393474078290423,0.761621940992409,-0.00868840414023669,0.0428568975985113,1.42418151523805,0.647180296136358,1.42418150138787,LIRCMOP7_BC,early,2.0,distance
940.0,0.407160484691633,0.406613902547919,-0.000546582143713892,0.00109986044163842,0.713218030548306,-0.00923612724022935,0.0461707092895292,1.4147710210458,0.511554659532592,1.41477104077666,LIRCMOP7_BC,early,2.0,distance
960.0,0.40495563112371,0.40527061419081,0.000314983067100649,0.451621088627037,0.820239503309889,-0.00908421109591822,0.0509187252085755,1.4903702174731,0.478098068721719,1.4903702239498,LIRCMOP7_BC,early,2.0,distance
980.0,0.404116094832118,0.407202776507984,0.00308668167586662,0.359003461006116,0.788722535146338,-0.00818054938169677,0.0520613382519153,1.6232646896344,0.531374312484914,1.62326468802248,LIRCMOP7_BC,early,2.0,distance
1000.0,0.407305465207063,0.405431828460333,-0.00187363674672913,0.180209971087691,0.743642272014295,-0.0110138415641373,0.046426324265176,1.45400629430139,0.612634548538687,1.45400622568723,LIRCMOP7_BC,early,2.0,distance
1020.0,0.403571359147702,0.405605785212613,0.00203442606491094,-0.208357553586983,0.477294562816108,-0.00383677111159502,0.0457270112236375,1.34979291960757,0.416280534989968,1.34979292475227,LIRCMOP7_BC,early,2.0,distance
1040.0,0.407194181678079,0.402875154115863,-0.00431902756221586,0.369036876670471,0.900191401296355,-0.0111677641827395,0.0394891888460941,1.18313389481583,0.563676698921116,1.18313385590711,LIRCMOP7_BC,early,2.0,distance
1060.0,0.4023971153359,0.40498799200416,0.00259087666825969,0.194083596305324,0.299621901741867,-0.00194800743270727,0.0458484682251017,1.15209774289545,0.324368523561346,1.15209777250417,LIRCMOP7_BC,early,2.0,distance
1080.0,0.405801367370407,0.405527802602221,-0.000273564768185797,-0.123266098307488,0.611084114858636,-0.00790981279812648,0.0506334385873395,1.52252979757679,0.470552263153295,1.52252978146871,LIRCMOP7_BC,early,2.0,distance
1100.0,0.407362649146452,0.403835345363278,-0.0035273037831744,0.368021397891049,0.834504489705996,-0.0147004603696696,0.0506762901382934,1.68354260027029,0.582258774315031,1.68354266501775,LIRCMOP7_BC,early,2.0,distance
1120.0,0.404174723131961,0.405268518073263,0.00109379494130268,-0.56355811433288,0.573492202849033,-0.00583582131632362,0.0480963999283297,1.2711576638181,0.314394872472033,1.2711576024619,LIRCMOP7_BC,early,2.0,distance
1140.0,0.403839499432634,0.405493650678046,0.00165415124541168,-0.447322267500514,0.549178161805168,-0.004978820972268,0.0442664155774579,1.23897507640803,0.477280862998574,1.23897513143938,LIRCMOP7_BC,early,2.0,distance
1160.0,0.401607033297524,0.407316428941517,0.00570939564399253,0.335517519736132,0.28949802341578,-0.00181549648214308,0.0441441323730406,1.33095822841213,0.468457844128951,1.33095823972351,LIRCMOP7_BC,early,2.0,distance
1180.0,0.406875306842751,0.402990436193601,-0.00388487064915072,0.555806041425092,0.876955743785727,-0.0126653750802362,0.0396497740534027,1.3752691962991,0.787399636915454,1.37526922899334,LIRCMOP7_BC,early,2.0,distance
1200.0,0.405136856384733,0.402968319165136,-0.00216853721959681,0.197433397587668,0.739354147673913,-0.00860624872481021,0.0385017815165575,1.12036768606809,0.515717140311885,1.1203676417923,LIRCMOP7_BC,early,2.0,distance
1220.0,0.403087879873489,0.40580287187254,0.00271499199905073,0.0158079155840045,0.49368084158137,-0.0040868458119007,0.0469380591555079,1.38220379347533,0.353232667005996,1.38220375791411,LIRCMOP7_BC,early,2.0,distance
1240.0,0.402454040207328,0.403939367838001,0.00148532763067272,0.273940986558059,0.767996943978745,-0.00715275842834189,0.0481688374957879,1.40852733408192,0.507629247772635,1.40852731254241,LIRCMOP7_BC,early,2.0,distance
1260.0,0.40317399444928,0.402889893670151,-0.000284100779129326,-0.0548593630506515,0.618087015643189,-0.00564165102096089,0.037781146458542,1.15449768516676,0.566444054025302,1.15449771908656,LIRCMOP7_BC,early,2.0,distance
1280.0,0.403671359648204,0.402922864573912,-0.000748495074291755,0.0287274060054709,0.664784992994166,-0.00679399426854951,0.0436577336862283,1.28542070250947,0.435671315612763,1.2854206887752,LIRCMOP7_BC,early,2.0,distance
1300.0,0.402917747491991,0.401658547374291,-0.00125920011769953,0.35499107968919,0.748297727581129,-0.00571500233310674,0.036607835613189,1.07563108104147,0.520104176126521,1.07563103189062,LIRCMOP7_BC,early,2.0,distance
1320.0,0.401520655097497,0.402222183312832,0.000701528215335145,-0.38677637008682,0.495189391191841,-0.00278363567924549,0.0376999945599824,0.889328264102633,0.342449474529698,0.889328264639131,LIRCMOP7_BC,early,2.0,distance
1340.0,0.407585247784756,0.404575825351948,-0.00300942243280822,0.299145420457531,0.738910207205665,-0.0117502349267927,0.0416096163419078,1.34200707764874,0.763593394824038,1.34200705909936,LIRCMOP7_BC,early,2.0,distance
1360.0,0.40530881541706,0.402024878082285,-0.00328393733477517,-0.0370088188642154,0.873003228961648,-0.0110031461307082,0.0371056712714297,1.28627574317701,0.758213846821816,1.28627576269965,LIRCMOP7_BC,early,2.0,distance
1380.0,0.406970510293403,0.400922779759388,-0.00604773053401564,0.172341319020842,0.908609397608572,-0.0109365716000312,0.0287980132841344,1.02119597464018,0.773987080562491,1.02119594061751,LIRCMOP7_BC,early,2.0,distance
1400.0,0.402043059162977,0.401570413112385,-0.000472646050592163,-0.128078311366625,0.823708481134303,-0.0068735886447681,0.0395386819271098,1.11708835633877,0.647768422626945,1.11708834539843,LIRCMOP7_BC,early,2.0,distance
1420.0,0.40132427758733,0.40243494339802,0.00111066581068997,0.572117485510351,0.649797979838722,-0.00518762113234203,0.0475609715584576,1.24040190571455,0.357983548697671,1.24040187218414,LIRCMOP7_BC,early,2.0,distance
1440.0,0.40121458269051,0.40357577329928,0.00236119060877032,-0.199441452107546,0.522329680676348,-0.00487049717476564,0.0454543220645896,1.34550752454561,0.536892780989715,1.34550747677518,LIRCMOP7_BC,early,2.0,distance
1460.0,0.404132872876276,0.401611189395255,-0.00252168348102083,0.41039525123236,0.858808290345061,-0.0086602406333229,0.0354725498009563,1.16610422802643,0.69725159830875,1.16610427189476,LIRCMOP7_BC,early,2.0,distance
1480.0,0.402840021820544,0.40540389061885,0.00256386879830589,0.181271897632574,0.531500094411655,-0.0046167627286786,0.0474239264445352,1.20955637230723,0.33003452024848,1.20955636110812,LIRCMOP7_BC,early,2.0,distance
1500.0,0.402932067417743,0.401648519557086,-0.00128354786065676,-0.112811245455923,0.820915336179608,-0.00972006372746416,0.0421331759504557,1.23778880839696,0.524963292274019,1.23778886901158,LIRCMOP7_BC,early,2.0,distance
1520.0,0.404113923148096,0.400299065934176,-0.00381485721391928,0.113273832733418,0.841752212389015,-0.0101633513780472,0.0385511650678254,1.25309021292689,0.707593070562149,1.25309024226504,LIRCMOP7_BC,early,2.0,distance
1540.0,0.404484212325061,0.402698526609688,-0.00178568571537396,0.00994643778267851,0.696161888331515,-0.0100486025060949,0.0484560526100102,1.41865860977218,0.590483332361997,1.41865853888923,LIRCMOP7_BC,early,2.0,distance
1560.0,0.404592877260693,0.400098914883322,-0.00449396237737076,0.392207666932028,0.904685837887037,-0.0127476709005579,0.0466670022479741,1.44039093940257,0.618668273714443,1.44039091122962,LIRCMOP7_BC,early,2.0,distance
1580.0,0.402615476655777,0.401212332041502,-0.00140314461427521,0.304171652746964,0.806307308840695,-0.0071424530750087,0.0386134915903617,1.13173701784061,0.625190820741148,1.13173702556091,LIRCMOP7_BC,early,2.0,distance
1600.0,0.40407815787382,0.400933119876182,-0.00314503799763821,0.159276302082667,0.870568960791849,-0.0109269267255577,0.0395864105245484,1.10883554793637,0.662792645762713,1.10883557179904,LIRCMOP7_BC,early,2.0,distance
1620.0,0.401390779703202,0.405129496699642,0.00373871699644007,0.295745051068351,0.425571229380417,-0.00491313442666721,0.0533168762447513,1.4270910896287,0.521632227445474,1.42709104500358,LIRCMOP7_BC,early,2.0,distance
1640.0,0.402740453540384,0.402182564568459,-0.000557888971924103,-0.179035203564151,0.473722556124625,-0.00476306198411217,0.0491086380199828,1.1008696116902,0.330215438313397,1.10086957809711,LIRCMOP7_BC,early,2.0,distance
1660.0,0.40357770528371,0.400338741674471,-0.00323896360923909,-0.105302629561333,0.720026038291495,-0.00883210040529338,0.0415986537747488,1.17171521552129,0.462509552671996,1.17171522371415,LIRCMOP7_BC,early,2.0,distance
1680.0,0.402809775051939,0.40068170108671,-0.00212807396522963,0.562745283684244,0.66489901816303,-0.00680313800777724,0.0357903532409685,0.994592584476408,0.561031413231963,0.994592594312171,LIRCMOP7_BC,early,2.0,distance
1700.0,0.402340186957228,0.400567733831749,-0.00177245312547925,0.471979855001973,0.83405940014663,-0.00897557131885763,0.0411880346479929,1.32946235786177,0.650538310459635,1.32946232302605,LIRCMOP7_BC,early,2.0,distance
1720.0,0.401676467154575,0.403662059208255,0.00198559205367965,0.108866032407881,0.642623387154614,-0.00749025625893078,0.0499074089664502,1.50094036383983,0.548800031155557,1.50094041650541,LIRCMOP7_BC,early,2.0,distance
1740.0,0.405129093093423,0.400894501951948,-0.00423459114147551,0.498325202391162,0.811628175694413,-0.0110733856919326,0.0418461150646442,1.30721742484601,0.732350009392215,1.3072174193556,LIRCMOP7_BC,early,2.0,distance
1760.0,0.400505936630116,0.402551446492974,0.00204550986285879,-0.242227805183488,0.267420136260604,-0.00272045698849222,0.0414177886002058,1.13899919211901,0.462134809064793,1.13899919458887,LIRCMOP7_BC,early,2.0,distance
1780.0,0.399954010995866,0.405338560467968,0.00538454947210232,0.0216757541411911,0.463698276266795,-0.00455850051750107,0.051258810836088,1.62946227647676,0.551564971712286,1.62946231596331,LIRCMOP7_BC,early,2.0,distance
1800.0,0.408549476560887,0.399138730019613,-0.00941074654127383,0.435161610833601,0.958642768794729,-0.0161637468703369,0.0334399135459848,1.19153147102784,0.977425120243272,1.19153141994291,LIRCMOP7_BC,early,2.0,distance
1820.0,0.403002341341924,0.400951682795356,-0.00205065854656766,0.214555513672245,0.761559202036918,-0.00924389184478491,0.0428134873735773,1.21447111849802,0.518473528535978,1.21447106996978,LIRCMOP7_BC,early,2.0,distance
1840.0,0.402695641548784,0.399995435157102,-0.00270020639168111,-0.107386536635107,0.858738677443796,-0.0114152036461126,0.0413509147929328,1.26118671326343,0.814749960333941,1.26118669084507,LIRCMOP7_BC,early,2.0,distance
1860.0,0.400714568060529,0.402392226256566,0.00167765819603649,-0.0925480150646482,0.791172106354893,-0.00943624852015429,0.0492166694555697,1.45881025022001,0.417323046072645,1.45881025561948,LIRCMOP7_BC,early,2.0,distance
1880.0,0.400007914268829,0.403183905980833,0.00317599171200422,0.347482598774411,0.714648389592628,-0.00810569314703167,0.0545149004976413,1.60865784754505,0.512655216185105,1.6086577995196,LIRCMOP7_BC,early,2.0,distance
1900.0,0.399936237590777,0.403241031555729,0.0033047939649517,0.423484566237242,0.770770630132379,-0.00713095515974376,0.0520033043615594,1.47544868184679,0.542574459018273,1.47544874325029,LIRCMOP7_BC,early,2.0,distance
1920.0,0.401283831965339,0.401157587103864,-0.000126244861475167,-0.397051565582969,0.650802637229018,-0.00795737743483601,0.0426277530169874,1.32125923587702,0.545519012786504,1.32125924163823,LIRCMOP7_BC,early,2.0,distance
1940.0,0.398578100553402,0.402284632523753,0.00370653197035187,-0.0684058552142894,0.443690696204493,-0.00284323210316298,0.0431443570579206,1.17904529081028,0.565830551375424,1.17904523672731,LIRCMOP7_BC,early,2.0,distance
1960.0,0.400845248458387,0.399662989381157,-0.00118225907723002,-0.102364219672787,0.775849902000662,-0.00713986727047659,0.0368602129639799,1.09509727928676,0.543941984377804,1.09509722735139,LIRCMOP7_BC,early,2.0,distance
1980.0,0.40203407071895,0.400592933363985,-0.00144113735496476,0.514635470538425,0.737268373660494,-0.0106171025907176,0.0489397960108036,1.27970401892638,0.479269581172449,1.27970398228218,LIRCMOP7_BC,early,2.0,distance
2000.0,0.400066185949548,0.399289228333179,-0.000776957616368756,0.0119198036190034,0.900568021546126,-0.00917051423272259,0.0402342567475244,1.15917768410331,0.578389825632615,1.15917771047251,LIRCMOP7_BC,early,2.0,distance
1.0,0.494337989768463,0.48277659899488,-0.0115613907735833,0.259950334687472,0.907987481873786,-0.0168497816431871,0.0382641801768928,0.825305533378687,0.802269131230788,0.825305536763147,LIRCMOP7_BC,early,3.0,distance
2.0,0.48277659899488,0.47277750122601,-0.00999909776886987,0.432727411322882,0.804529338117026,-0.0145365339800764,0.0545968056394052,1.24233185804655,0.56333068373864,1.24233187710578,LIRCMOP7_BC,early,3.0,distance
3.0,0.47277750122601,0.466341859549686,-0.00643564167632332,0.452091902227591,0.80315494222225,-0.0113948279949261,0.0444174584782185,1.04675759397756,0.743669499898767,1.04675757354195,LIRCMOP7_BC,early,3.0,distance
4.0,0.466341859549686,0.462449982276249,-0.00389187727343793,0.279767085702363,0.73774807832388,-0.00897710198251989,0.0447908429319903,1.10274499639929,0.669017799818255,1.10274502489915,LIRCMOP7_BC,early,3.0,distance
5.0,0.462449982276249,0.458791874831781,-0.00365810744446787,0.473024765302586,0.622728213416762,-0.007537576217492,0.0400724357977168,0.922405812712868,0.560759844471808,0.922405812237327,LIRCMOP7_BC,early,3.0,distance
20.0,0.43722184494708,0.440028841012097,0.00280699606501744,0.336790869100278,0.705172450462308,-0.00667392139208538,0.0507044289792174,1.24094733025314,0.454717848918244,1.24094738530743,LIRCMOP7_BC,early,3.0,distance
40.0,0.429873332608494,0.435199959823994,0.00532662721549948,-0.016079588331793,0.34052863489343,-0.00314837402919591,0.0479630736541008,1.2227134059544,0.502204098850093,1.22271345288042,LIRCMOP7_BC,early,3.0,distance
60.0,0.427408816152743,0.430885077055305,0.00347626090256126,-0.271164291690715,0.693682484312503,-0.00724398166607758,0.047037802035843,1.57933754499904,0.612550111060947,1.5793375095211,LIRCMOP7_BC,early,3.0,distance
80.0,0.426669197005003,0.42544500442588,-0.00122419257912243,0.339008609726619,0.825042788671632,-0.0123186481823706,0.0492328828359739,1.53720122152212,0.628715714764418,1.53720118661066,LIRCMOP7_BC,early,3.0,distance
100.0,0.423294798704222,0.426689616760937,0.00339481805671504,0.49089278011116,0.736208162421402,-0.00756973641672979,0.0463656231305742,1.50496063420412,0.720781936083356,1.50496058989866,LIRCMOP7_BC,early,3.0,distance
