addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm,problem,stage,stream,fraction,fractionalDistance,fractionalChange
1,0.494337989768463,0.495776141086601,0.0014381513181384,0.0868440420358838,0.0868440420358838,-0.00337206619608359,0.0412358938804746,1.05258891965382,0.757393884822239,1.05258891965382,LIRCMOP7_BC,early,2,0.01,0.494304742301315,-3.3247467148112e-05
1,0.494337989768463,0.495776141086601,0.0014381513181384,0.0868440420358838,0.0868440420358838,-0.00337206619608359,0.0412358938804746,1.05258891965382,0.757393884822239,1.05258891965382,LIRCMOP7_BC,early,2,0.1,0.494048962731558,-0.00028902703690542
1,0.494337989768463,0.495776141086601,0.0014381513181384,0.0868440420358838,0.0868440420358838,-0.00337206619608359,0.0412358938804746,1.05258891965382,0.757393884822239,1.05258891965382,LIRCMOP7_BC,early,2,1,0.495776141086601,0.0014381513181384
1,0.494337989768463,0.492292369850322,-0.00204561991814134,0.259950334687472,0.259950334687472,-0.00543318386022855,0.0366264491454406,0.825305533378687,0.802269131230788,0.825305533378687,LIRCMOP7_BC,early,3,0.01,0.494283961463704,-5.4028304758813e-05
1,0.494337989768463,0.492292369850322,-0.00204561991814134,0.259950334687472,0.259950334687472,-0.00543318386022855,0.0366264491454406,0.825305533378687,0.802269131230788,0.825305533378687,LIRCMOP7_BC,early,3,0.1,0.493828476801526,-0.000509512966936743
1,0.494337989768463,0.492292369850322,-0.00204561991814134,0.259950334687472,0.259950334687472,-0.00543318386022855,0.0366264491454406,0.825305533378687,0.802269131230788,0.825305533378687,LIRCMOP7_BC,early,3,1,0.492292369850322,-0.00204561991814134
1,0.607987167217591,0.617005779272754,0.00901861205516241,-0.24251215364017,-0.24251215364017,0.00410593606859508,0.0391633850914638,1.05225631482217,0.761871294068838,1.05225631482217,LIRCMOP7_BC,middle,1,0.01,0.608028719172976,4.15519553846888e-05
1,0.607987167217591,0.617005779272754,0.00901861205516241,-0.24251215364017,-0.24251215364017,0.00410593606859508,0.0391633850914638,1.05225631482217,0.761871294068838,1.05225631482217,LIRCMOP7_BC,middle,1,0.1,0.608442962569597,0.000455795352006128
1,0.607987167217591,0.617005779272754,0.00901861205516241,-0.24251215364017,-0.24251215364017,0.00410593606859508,0.0391633850914638,1.05225631482217,0.761871294068838,1.05225631482217,LIRCMOP7_BC,middle,1,1,0.617005779272754,0.00901861205516241
1,0.607987167217591,0.609336944835818,0.00134977761822697,0.210397364306776,0.210397364306776,-0.005070754127541,0.0419707002413333,1.0987567439533,1.67233439310837,1.0987567439533,LIRCMOP7_BC,middle,2,0.01,0.607937101321631,-5.00658959599054e-05
