problem,run,seed,FE,IGD20,IGD30,IGD40,IGD50,delta30Minus20,delta40Minus20,delta50Minus20
LIRCMOP7_BC,6,6,10000,0.19087148937537,0.132987043505128,0.132150985612341,0.20274742282066,-0.0578844458702425,-0.0587205037630295,0.0118759334452902
LIRCMOP7_BC,6,6,20000,0.0997319791908421,0.109758309973156,0.107727005431957,0.131716341629915,0.0100263307823136,0.00799502624111466,0.031984362439073
LIRCMOP7_BC,6,6,30000,0.0407087021031891,0.0913273387250745,0.112240563949754,0.106239061535832,0.0506186366218854,0.0715318618465648,0.0655303594326427
LIRCMOP7_BC,6,6,40000,0.032430518576701,0.0330669597543138,0.1036472467534,0.0875794549566561,0.000636441177612752,0.0712167281766992,0.0551489363799551
LIRCMOP7_BC,6,6,50000,0.0226064171349342,0.0238884237255201,0.0959081878911978,0.0682645124626637,0.00128200659058582,0.0733017707562635,0.0456580953277295
LIRCMOP7_BC,6,6,60000,0.0109676525423226,0.017057881692259,0.0704284873175241,0.0617683577693741,0.00609022914993641,0.0594608347752015,0.0508007052270515
LIRCMOP7_BC,6,6,70000,0.00971251082046684,0.0129995915623214,0.0638900942400671,0.0406111188263897,0.00328708074185458,0.0541775834196003,0.0308986080059229
LIRCMOP7_BC,6,6,80000,0.00912803468808339,0.0102383523094432,0.0467023611347813,0.015827315392314,0.00111031762135981,0.0375743264466979,0.00669928070423061
LIRCMOP7_BC,6,6,90000,0.00909556137427698,0.00965079631463242,0.0423838004392101,0.0129058094942737,0.000555234940355443,0.0332882390649332,0.00381024811999676
LIRCMOP7_BC,6,6,100000,0.00945503256861209,0.00914107990227889,0.0419310312775241,0.0125153793279744,-0.000313952666333201,0.032475998708912,0.00306034675936233
LIRCMOP7_BC,7,7,10000,1.69123557484584,0.239864463191509,0.198467973421727,0.323084661313508,-1.45137111165433,-1.49276760142411,-1.36815091353233
LIRCMOP7_BC,7,7,20000,0.137994244435547,0.124103203721417,0.144893613262359,0.142985273725628,-0.01389104071413,0.00689936882681197,0.00499102929008102
LIRCMOP7_BC,7,7,30000,0.0382051185468113,0.11825666662246,0.137782718365076,0.125348342846417,0.0800515480756485,0.0995775998182652,0.0871432242996062
LIRCMOP7_BC,7,7,40000,0.0143767382068717,0.100092642174008,0.126689567346081,0.0926809322574403,0.0857159039671363,0.11231282913921,0.0783041940505687
LIRCMOP7_BC,7,7,50000,0.0107869811076224,0.0991697298838121,0.0894516938669579,0.0123370298978322,0.0883827487761897,0.0786647127593355,0.00155004879020978
LIRCMOP7_BC,7,7,60000,0.00935878450643965,0.0226283546394394,0.0276470471975362,0.0111595049541946,0.0132695701329997,0.0182882626910966,0.00180072044775499
LIRCMOP7_BC,7,7,70000,0.00890769086435974,0.0117515977803689,0.0181167838972132,0.0102103380986954,0.00284390691600916,0.00920909303285342,0.00130264723433569
LIRCMOP7_BC,7,7,80000,0.00920281396732354,0.00956559782623442,0.0113902727473628,0.00976509186712362,0.00036278385891088,0.00218745878003927,0.000562277899800076
LIRCMOP7_BC,7,7,90000,0.00861537257345952,0.00847103847874398,0.00997808107747912,0.00901918758355286,-0.000144334094715539,0.0013627085040196,0.000403815010093343
LIRCMOP7_BC,7,7,100000,0.00868998255955329,0.00821451197935038,0.00863127659202433,0.00840388074260934,-0.000475470580202905,-5.87059675289572e-05,-0.000286101816943947
